Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
1,020	-0,4291	149,41	150,07	0,02854	
1,040	-0,4291	149,40	150,07	0,02839	
1,060	-0,4291	149,40	150,08	0,02831	
1,080	-0,4291	149,44	150,08	0,02836	
1,100	-0,4291	149,40	150,08	0,02843	
1,120	-0,4291	149,36	150,08	0,02846	
1,140	-0,4290	149,31	150,08	0,02851	
1,160	-0,4290	149,30	150,08	0,02858	
1,180	-0,4290	149,33	150,08	0,02844	
1,200	-0,4290	149,38	150,08	0,02830	
1,220	-0,4291	149,43	150,08	0,02829	
1,240	-0,4291	149,36	150,08	0,02832	
1,260	-0,4290	149,31	150,08	0,02843	
1,280	-0,4290	149,38	150,08	0,02849	
1,300	-0,4290	149,43	150,08	0,02849	
1,320	-0,4290	149,41	150,09	0,02833	
1,340	-0,4290	149,39	150,08	0,02824	
1,360	-0,4290	149,43	150,08	0,02833	
1,380	-0,4290	149,44	150,08	0,02844	
1,400	-0,4290	149,43	150,08	0,02851	
1,420	-0,4291	149,50	150,08	0,02852	
1,440	-0,4291	149,49	150,07	0,02849	
1,460	-0,4291	149,39	150,07	0,02846	
1,480	-0,4291	149,32	150,08	0,02840	
1,500	-0,4290	149,30	150,08	0,02836	
1,520	-0,4291	149,33	150,09	0,02840	
1,540	-0,4291	149,35	150,09	0,02847	
1,560	-0,4291	149,38	150,09	0,02848	
1,580	-0,4291	149,34	150,09	0,02850	
1,600	-0,4291	149,29	150,09	0,02843	
1,620	-0,4291	149,33	150,09	0,02833	
1,640	-0,4291	149,30	150,09	0,02832	
1,660	-0,4291	149,28	150,09	0,02838	
1,680	-0,4291	149,32	150,09	0,02850	
1,700	-0,4291	149,29	150,09	0,02854	
1,720	-0,4291	149,29	150,09	0,02856	
1,740	-0,4291	149,28	150,08	0,02853	
1,760	-0,4290	149,31	150,08	0,02839	
1,780	-0,4291	149,39	150,08	0,02838	
1,800	-0,4291	149,36	150,08	0,02846	
1,820	-0,4291	149,31	150,08	0,02842	
1,840	-0,4291	149,32	150,08	0,02847	
1,860	-0,4290	149,33	150,09	0,02857	
1,880	-0,4290	149,30	150,09	0,02861	
1,900	-0,4291	149,29	150,09	0,02852	
1,920	-0,4291	149,25	150,09	0,02845	
1,940	-0,4290	149,26	150,09	0,02844	
1,960	-0,4290	149,28	150,09	0,02845	
1,980	-0,4290	149,30	150,09	0,02847	
2,000	-0,4290	149,34	150,09	0,02851	
2,020	-0,4290	149,31	150,09	0,02852	
2,040	-0,4290	149,28	150,09	0,02852	
2,060	-0,4290	149,26	150,09	0,02841	
2,080	-0,4290	149,24	150,09	0,02832	
2,100	-0,4290	149,22	150,09	0,02835	
2,120	-0,4290	149,19	150,09	0,02840	
2,140	-0,4290	149,20	150,09	0,02849	
2,160	-0,4290	149,22	150,09	0,02865	
2,180	-0,4290	149,22	150,09	0,02860	
2,200	-0,4290	149,23	150,09	0,02843	
2,220	-0,4290	149,23	150,09	0,02834	
2,240	-0,4290	149,23	150,09	0,02833	
2,260	-0,4290	149,15	150,09	0,02832	
2,280	-0,4290	149,10	150,09	0,02839	
2,300	-0,4290	149,19	150,09	0,02852	
2,320	-0,4290	149,29	150,09	0,02856	
2,340	-0,4290	149,31	150,09	0,02852	
2,360	-0,4290	149,26	150,09	0,02838	
2,380	-0,4290	149,25	150,09	0,02834	
2,400	-0,4290	149,24	150,09	0,02845	
2,420	-0,4290	149,27	150,09	0,02852	
2,440	-0,4290	149,32	150,09	0,02851	
2,460	-0,4290	149,42	150,09	0,02855	
2,480	-0,4291	149,45	150,09	0,02853	
2,500	-0,4290	149,39	150,09	0,02842	
2,520	-0,4290	149,34	150,09	0,02836	
2,540	-0,4290	149,32	150,09	0,02837	
2,560	-0,4290	149,25	150,09	0,02843	
2,580	-0,4290	149,18	150,09	0,02856	
2,600	-0,4290	149,22	150,09	0,02861	
2,620	-0,4291	149,27	150,09	0,02852	
2,640	-0,4291	149,26	150,08	0,02838	
2,660	-0,4290	149,27	150,08	0,02832	
2,680	-0,4290	149,28	150,08	0,02829	
2,700	-0,4290	149,27	150,08	0,02833	
2,720	-0,4290	149,25	150,08	0,02837	
2,740	-0,4290	149,28	150,09	0,02847	
2,760	-0,4290	149,37	150,09	0,02851	
2,780	-0,4291	149,42	150,09	0,02844	
2,800	-0,4291	149,45	150,09	0,02839	
2,820	-0,4291	149,45	150,09	0,02836	
2,840	-0,4290	149,37	150,09	0,02840	
2,860	-0,4290	149,34	150,09	0,02850	
2,880	-0,4290	149,38	150,09	0,02861	
2,900	-0,4291	149,39	150,09	0,02867	
2,920	-0,4290	149,34	150,09	0,02864	
2,940	-0,4291	149,34	150,09	0,02847	
2,960	-0,4291	149,37	150,09	0,02839	
2,980	-0,4291	149,35	150,09	0,02840	
3,000	-0,4291	149,39	150,08	0,02849	
3,020	-0,4290	149,41	150,08	0,02860	
3,040	-0,4290	149,34	150,08	0,02862	
3,060	-0,4290	149,25	150,08	0,02850	
3,080	-0,4290	149,28	150,08	0,02840	
3,100	-0,4290	149,35	150,08	0,02839	
3,120	-0,4290	149,32	150,08	0,02846	
3,140	-0,4290	149,33	150,08	0,02853	
3,160	-0,4291	149,39	150,08	0,02859	
3,180	-0,4290	149,43	150,09	0,02859	
3,200	-0,4290	149,42	150,09	0,02853	
3,220	-0,4290	149,34	150,09	0,02836	
3,240	-0,4291	149,31	150,09	0,02824	
3,260	-0,4291	149,29	150,09	0,02828	
3,280	-0,4290	149,30	150,09	0,02841	
3,300	-0,4290	149,32	150,09	0,02851	
3,320	-0,4290	149,29	150,09	0,02857	
3,340	-0,4290	149,28	150,09	0,02856	
3,360	-0,4291	149,31	150,09	0,02854	
3,380	-0,4291	149,34	150,09	0,02836	
3,400	-0,4291	149,34	150,09	0,02825	
3,420	-0,4291	149,39	150,09	0,02832	
3,440	-0,4290	149,47	150,09	0,02845	
3,460	-0,4290	149,49	150,09	0,02855	
3,480	-0,4290	149,50	150,09	0,02861	
3,500	-0,4290	149,46	150,09	0,02855	
3,520	-0,4290	149,39	150,09	0,02839	
3,540	-0,4290	149,39	150,09	0,02831	
3,560	-0,4290	149,37	150,09	0,02828	
3,580	-0,4290	149,35	150,09	0,02836	
3,600	-0,4291	149,34	150,09	0,02847	
3,620	-0,4290	149,32	150,09	0,02855	
3,640	-0,4290	149,28	150,09	0,02861	
3,660	-0,4291	149,25	150,09	0,02854	
3,680	-0,4291	149,21	150,09	0,02836	
3,700	-0,4291	149,21	150,09	0,02837	
3,720	-0,4291	149,21	150,09	0,02846	
3,740	-0,4291	149,21	150,09	0,02847	
3,760	-0,4291	149,26	150,09	0,02851	
3,780	-0,4291	149,26	150,09	0,02853	
3,800	-0,4291	149,27	150,09	0,02843	
3,820	-0,4290	149,33	150,09	0,02830	
3,840	-0,4290	149,36	150,09	0,02833	
3,860	-0,4290	149,38	150,09	0,02844	
3,880	-0,4291	149,35	150,09	0,02855	
3,900	-0,4291	149,29	150,09	0,02864	
3,920	-0,4290	149,25	150,09	0,02870	
3,940	-0,4290	149,26	150,09	0,02857	
3,960	-0,4290	149,31	150,09	0,02837	
3,980	-0,4290	149,38	150,09	0,02831	
4,000	-0,4291	149,37	150,09	0,02829	
4,020	-0,4291	149,36	150,09	0,02832	
4,040	-0,4291	149,39	150,09	0,02843	
4,060	-0,4291	149,42	150,09	0,02857	
4,080	-0,4291	149,40	150,09	0,02869	
4,100	-0,4290	149,38	150,09	0,02865	
4,120	-0,4290	149,35	150,08	0,02840	
4,140	-0,4290	149,36	150,08	0,02826	
4,160	-0,4290	149,32	150,08	0,02828	
4,180	-0,4291	149,31	150,08	0,02838	
4,200	-0,4291	149,36	150,08	0,02847	
4,220	-0,4291	149,36	150,08	0,02856	
4,240	-0,4291	149,29	150,09	0,02856	
4,260	-0,4291	149,21	150,09	0,02843	
4,280	-0,4291	149,18	150,09	0,02832	
4,300	-0,4291	149,18	150,09	0,02834	
4,320	-0,4291	149,21	150,09	0,02841	
4,340	-0,4291	149,27	150,09	0,02848	
4,360	-0,4291	149,35	150,09	0,02860	
4,380	-0,4291	149,34	150,09	0,02862	
4,400	-0,4291	149,93	150,09	0,02850	
4,420	-0,4291	151,37	150,09	0,02835	
4,440	-0,4291	151,26	150,09	0,02828	
4,460	-0,4291	150,08	150,09	0,02840	
4,480	-0,4291	149,37	150,09	0,02854	
4,500	-0,4291	149,26	150,09	0,02852	
4,520	-0,4291	149,32	150,09	0,02851	
4,540	-0,4291	149,34	150,09	0,02852	
4,560	-0,4290	149,38	150,09	0,02843	
4,580	-0,4290	149,43	150,09	0,02836	
4,600	-0,4291	149,44	150,09	0,02838	
4,620	-0,4290	149,38	150,09	0,02844	
4,640	-0,4290	149,33	150,09	0,02845	
4,660	-0,4290	149,33	150,09	0,02845	
4,680	-0,4291	149,34	150,10	0,02849	
4,700	-0,4290	149,34	150,09	0,02850	
4,720	-0,4290	149,27	150,09	0,02847	
4,740	-0,4290	149,30	150,09	0,02843	
4,760	-0,4291	149,40	150,09	0,02843	
4,780	-0,4291	149,41	150,09	0,02847	
4,800	-0,4291	149,39	150,09	0,02856	
4,820	-0,4291	149,44	150,09	0,02856	
4,840	-0,4291	149,44	150,09	0,02848	
4,860	-0,4291	149,40	150,09	0,02837	
4,880	-0,4291	149,40	150,09	0,02830	
4,900	-0,4291	149,40	150,09	0,02836	
4,920	-0,4291	149,39	150,09	0,02849	
4,940	-0,4291	149,34	150,09	0,02855	
4,960	-0,4291	149,31	150,09	0,02857	
4,980	-0,4290	149,34	150,09	0,02841	
5,000	-0,4290	149,34	150,09	0,02831	
5,020	-0,4290	149,33	150,09	0,02837	
5,040	-0,4290	149,33	150,09	0,02847	
5,060	-0,4291	149,32	150,09	0,02858	
5,080	-0,4291	149,27	150,09	0,02859	
5,100	-0,4291	149,21	150,09	0,02858	
5,120	-0,4290	149,27	150,09	0,02842	
5,140	-0,4290	149,32	150,09	0,02828	
5,160	-0,4290	149,31	150,09	0,02830	
5,180	-0,4290	149,26	150,09	0,02840	
5,200	-0,4290	149,27	150,09	0,02849	
5,220	-0,4291	149,26	150,09	0,02858	
5,240	-0,4291	149,29	150,09	0,02856	
5,260	-0,4291	149,33	150,09	0,02857	
5,280	-0,4291	149,31	150,09	0,02852	
5,300	-0,4291	149,30	150,09	0,02836	
5,320	-0,4291	149,30	150,09	0,02827	
5,340	-0,4291	149,29	150,09	0,02832	
5,360	-0,4291	149,28	150,09	0,02844	
5,380	-0,4291	149,25	150,09	0,02854	
5,400	-0,4291	149,24	150,09	0,02858	
5,420	-0,4291	149,27	150,09	0,02848	
5,440	-0,4291	149,25	150,09	0,02837	
5,460	-0,4291	149,27	150,09	0,02835	
5,480	-0,4291	149,27	150,09	0,02848	
5,500	-0,4291	149,34	150,09	0,02858	
5,520	-0,4291	149,40	150,09	0,02863	
5,540	-0,4291	149,39	150,09	0,02863	
5,560	-0,4291	149,34	150,09	0,02850	
5,580	-0,4291	149,33	150,09	0,02837	
5,600	-0,4291	149,29	150,09	0,02836	
5,620	-0,4291	149,28	150,09	0,02846	
5,640	-0,4291	149,33	150,09	0,02859	
5,660	-0,4290	149,28	150,09	0,02866	
5,680	-0,4290	149,27	150,09	0,02858	
5,700	-0,4291	149,33	150,09	0,02845	
5,720	-0,4291	149,40	150,09	0,02834	
5,740	-0,4291	149,41	150,09	0,02835	
5,760	-0,4291	149,39	150,09	0,02846	
5,780	-0,4291	149,36	150,09	0,02855	
5,800	-0,4291	149,36	150,09	0,02858	
5,820	-0,4291	149,38	150,09	0,02858	
5,840	-0,4291	149,33	150,09	0,02852	
5,860	-0,4291	149,29	150,09	0,02839	
5,880	-0,4291	149,35	150,09	0,02833	
5,900	-0,4291	149,38	150,09	0,02840	
5,920	-0,4291	149,35	150,09	0,02849	
5,940	-0,4291	149,36	150,09	0,02851	
5,960	-0,4291	149,33	150,09	0,02855	
5,980	-0,4291	149,29	150,10	0,02854	
6,000	-0,4291	149,26	150,10	0,02843	
6,020	-0,4291	149,24	150,09	0,02838	
6,040	-0,4291	149,25	150,09	0,02841	
6,060	-0,4291	149,32	150,09	0,02844	
6,080	-0,4291	149,32	150,09	0,02852	
6,100	-0,4291	149,27	150,09	0,02866	
6,120	-0,4291	149,22	150,09	0,02865	
6,140	-0,4290	149,19	150,09	0,02856	
6,160	-0,4291	149,16	150,09	0,02843	
6,180	-0,4291	149,15	150,09	0,02833	
6,200	-0,4291	149,25	150,09	0,02838	
6,220	-0,4291	149,30	150,09	0,02850	
6,240	-0,4291	149,30	150,09	0,02859	
6,260	-0,4291	149,25	150,09	0,02860	
6,280	-0,4291	149,25	150,09	0,02849	
6,300	-0,4291	149,24	150,09	0,02835	
6,320	-0,4291	149,21	150,09	0,02833	
6,340	-0,4290	149,16	150,09	0,02836	
6,360	-0,4290	149,18	150,09	0,02838	
6,380	-0,4291	149,15	150,09	0,02844	
6,400	-0,4291	149,16	150,09	0,02850	
6,420	-0,4291	149,23	150,09	0,02852	
6,440	-0,4291	149,25	150,09	0,02847	
6,460	-0,4290	149,26	150,09	0,02844	
6,480	-0,4290	149,28	150,09	0,02840	
6,500	-0,4291	149,28	150,09	0,02843	
6,520	-0,4291	149,22	150,09	0,02846	
6,540	-0,4291	149,16	150,09	0,02857	
6,560	-0,4291	149,13	150,09	0,02864	
6,580	-0,4291	149,10	150,09	0,02853	
6,600	-0,4291	149,09	150,09	0,02839	
6,620	-0,4291	149,11	150,09	0,02833	
6,640	-0,4291	149,09	150,09	0,02840	
6,660	-0,4291	149,11	150,09	0,02851	
6,680	-0,4291	149,13	150,09	0,02858	
6,700	-0,4290	149,17	150,09	0,02856	
6,720	-0,4290	149,16	150,09	0,02840	
6,740	-0,4291	149,12	150,09	0,02823	
6,760	-0,4291	149,10	150,09	0,02811	
6,780	-0,4291	149,17	150,09	0,02822	
6,800	-0,4291	149,22	150,09	0,02844	
6,820	-0,4290	149,14	150,09	0,02854	
6,840	-0,4290	149,12	150,09	0,02858	
6,860	-0,4291	149,17	150,09	0,02855	
6,880	-0,4290	149,14	150,09	0,02834	
6,900	-0,4290	149,08	150,09	0,02826	
6,920	-0,4290	149,01	150,09	0,02834	
6,940	-0,4291	149,02	150,09	0,02842	
6,960	-0,4291	149,05	150,09	0,02851	
6,980	-0,4291	149,04	150,09	0,02863	
7,000	-0,4291	149,01	150,09	0,02869	
7,020	-0,4290	149,06	150,09	0,02854	
7,040	-0,4290	149,05	150,09	0,02839	
7,060	-0,4290	149,01	150,09	0,02826	
7,080	-0,4291	148,99	150,08	0,02823	
7,100	-0,4291	149,00	150,08	0,02837	
7,120	-0,4291	149,02	150,08	0,02857	
7,140	-0,4291	148,97	150,08	0,02863	
7,160	-0,4291	148,96	150,08	0,02853	
7,180	-0,4291	149,06	150,09	0,02837	
7,200	-0,4290	149,10	150,09	0,02831	
7,220	-0,4291	149,03	150,09	0,02840	
7,240	-0,4291	149,03	150,09	0,02850	
7,260	-0,4290	149,13	150,09	0,02854	
7,280	-0,4290	149,13	150,09	0,02858	
7,300	-0,4290	149,10	150,09	0,02847	
7,320	-0,4290	149,13	150,09	0,02831	
7,340	-0,4290	149,08	150,09	0,02827	
7,360	-0,4290	149,09	150,09	0,02826	
7,380	-0,4290	149,16	150,09	0,02836	
7,400	-0,4290	149,30	150,09	0,02848	
7,420	-0,4290	149,43	150,09	0,02850	
7,440	-0,4296	151,93	150,22	0,02799	
7,460	-0,4289	130,04	150,06	0,02694	
7,480	-0,4287	86,36	150,00	0,02677	
7,500	-0,4289	44,16	150,06	0,02713	
7,520	-0,4286	12,13	150,09	0,02743	
7,540	-0,4254	-5,802	150,09	0,02773	
7,560	-0,4188	5,841	150,09	0,02787	
7,580	-0,4118	50,27	150,09	0,02780	
7,600	-0,4065	98,50	150,09	0,02761	
7,620	-0,4035	135,90	150,09	0,02752	
7,640	-0,4025	158,95	150,09	0,02755	
7,660	-0,4027	169,14	150,09	0,02759	
7,680	-0,4033	170,51	150,09	0,02771	
7,700	-0,4040	168,52	150,09	0,02774	
7,720	-0,4047	165,06	150,09	0,02780	
7,740	-0,4052	160,90	150,08	0,02776	
7,760	-0,4057	157,08	150,08	0,02765	
7,780	-0,4061	154,12	150,08	0,02756	
7,800	-0,4062	151,70	150,08	0,02762	
7,820	-0,4062	149,98	150,08	0,02786	
7,840	-0,4062	149,36	150,08	0,02793	
7,860	-0,4062	149,27	150,09	0,02798	
7,880	-0,4062	149,19	150,09	0,02784	
7,900	-0,4062	149,11	150,09	0,02774	
7,920	-0,4062	149,13	150,09	0,02768	
7,940	-0,4062	149,26	150,09	0,02769	
7,960	-0,4062	149,23	150,09	0,02782	
7,980	-0,4062	149,18	150,09	0,02786	
8,000	-0,4062	149,18	150,09	0,02794	
8,020	-0,4062	149,19	150,09	0,02782	
8,040	-0,4062	149,23	150,09	0,02765	
8,060	-0,4063	149,31	150,09	0,02768	
8,080	-0,4066	149,22	150,09	0,02781	
8,100	-0,4069	149,22	150,09	0,02797	
8,120	-0,4069	150,39	150,09	0,02801	
8,140	-0,4069	151,81	150,09	0,02804	
8,160	-0,4069	151,35	150,09	0,02801	
8,180	-0,4069	151,06	150,09	0,02790	
8,200	-0,4069	150,74	150,09	0,02780	
8,220	-0,4069	149,83	150,09	0,02779	
8,240	-0,4069	149,35	150,09	0,02788	
8,260	-0,4069	149,26	150,09	0,02800	
8,280	-0,4069	149,28	150,09	0,02805	
8,300	-0,4069	149,25	150,09	0,02805	
8,320	-0,4069	149,19	150,09	0,02789	
8,340	-0,4069	149,21	150,09	0,02775	
8,360	-0,4069	149,22	150,09	0,02770	
8,380	-0,4069	149,21	150,09	0,02773	
8,400	-0,4069	149,23	150,09	0,02783	
8,420	-0,4069	149,24	150,09	0,02793	
8,440	-0,4069	149,27	150,09	0,02797	
8,460	-0,4069	149,25	150,08	0,02785	
8,480	-0,4071	149,25	150,08	0,02771	
8,500	-0,4074	149,26	150,08	0,02776	
8,520	-0,4075	149,22	150,08	0,02790	
8,540	-0,4076	149,19	150,08	0,02796	
8,560	-0,4076	149,19	150,08	0,02795	
8,580	-0,4076	149,19	150,08	0,02793	
8,600	-0,4076	149,25	150,09	0,02787	
8,620	-0,4076	149,28	150,09	0,02783	
8,640	-0,4076	149,21	150,09	0,02776	
8,660	-0,4076	149,20	150,09	0,02778	
8,680	-0,4076	149,27	150,09	0,02786	
8,700	-0,4076	149,27	150,09	0,02794	
8,720	-0,4076	149,28	150,09	0,02800	
8,740	-0,4076	149,31	150,09	0,02802	
8,760	-0,4076	149,32	150,09	0,02793	
8,780	-0,4076	149,35	150,09	0,02784	
8,800	-0,4076	149,36	150,09	0,02783	
8,820	-0,4076	149,28	150,09	0,02794	
8,840	-0,4076	149,20	150,09	0,02800	
8,860	-0,4076	149,13	150,09	0,02797	
8,880	-0,4076	149,17	150,09	0,02794	
8,900	-0,4076	149,33	150,09	0,02787	
8,920	-0,4076	149,38	150,09	0,02766	
8,940	-0,4076	149,37	150,09	0,02757	
8,960	-0,4076	149,33	150,09	0,02773	
8,980	-0,4076	149,27	150,09	0,02790	
9,000	-0,4076	149,25	150,09	0,02803	
9,020	-0,4076	149,20	150,09	0,02803	
9,040	-0,4076	149,24	150,09	0,02795	
9,060	-0,4077	149,27	150,09	0,02779	
9,080	-0,4080	149,32	150,09	0,02768	
9,100	-0,4082	149,39	150,09	0,02784	
9,120	-0,4083	149,38	150,09	0,02799	
9,140	-0,4083	149,33	150,09	0,02806	
9,160	-0,4083	149,28	150,09	0,02801	
9,180	-0,4083	149,27	150,09	0,02800	
9,200	-0,4083	149,27	150,09	0,02796	
9,220	-0,4083	149,23	150,09	0,02776	
9,240	-0,4083	149,21	150,09	0,02770	
9,260	-0,4083	149,20	150,09	0,02787	
9,280	-0,4083	149,22	150,09	0,02801	
9,300	-0,4083	149,18	150,09	0,02804	
9,320	-0,4083	149,22	150,09	0,02807	
9,340	-0,4083	149,38	150,09	0,02799	
9,360	-0,4083	149,38	150,09	0,02785	
9,380	-0,4083	149,31	150,09	0,02786	
9,400	-0,4083	149,33	150,09	0,02791	
9,420	-0,4083	149,29	150,09	0,02803	
9,440	-0,4083	149,29	150,09	0,02805	
9,460	-0,4083	149,33	150,09	0,02808	
9,480	-0,4083	149,34	150,09	0,02805	
9,500	-0,4083	149,31	150,09	0,02795	
9,520	-0,4083	149,33	150,09	0,02787	
9,540	-0,4083	149,33	150,09	0,02785	
9,560	-0,4082	149,34	150,09	0,02790	
9,580	-0,4083	149,41	150,09	0,02803	
9,600	-0,4083	149,35	150,09	0,02805	
9,620	-0,4083	149,24	150,09	0,02795	
9,640	-0,4083	149,23	150,09	0,02788	
9,660	-0,4083	149,29	150,09	0,02789	
9,680	-0,4083	149,33	150,09	0,02787	
9,700	-0,4082	149,27	150,09	0,02789	
9,720	-0,4082	149,24	150,09	0,02794	
9,740	-0,4083	149,27	150,09	0,02794	
9,760	-0,4086	149,25	150,09	0,02792	
9,780	-0,4089	149,26	150,09	0,02788	
9,800	-0,4089	149,31	150,09	0,02782	
9,820	-0,4089	149,35	150,09	0,02780	
9,840	-0,4089	149,25	150,09	0,02782	
9,860	-0,4089	149,22	150,09	0,02787	
9,880	-0,4089	149,32	150,09	0,02795	
9,900	-0,4089	149,32	150,09	0,02805	
9,920	-0,4089	149,28	150,09	0,02799	
9,940	-0,4089	149,35	150,09	0,02791	
9,960	-0,4089	149,38	150,09	0,02780	
9,980	-0,4089	149,36	150,09	0,02773	
10,00	-0,4089	149,34	150,09	0,02786	
10,02	-0,4089	149,28	150,09	0,02801	
10,04	-0,4089	149,28	150,09	0,02809	
10,06	-0,4089	149,36	150,09	0,02806	
10,08	-0,4089	149,38	150,09	0,02800	
10,10	-0,4089	149,31	150,09	0,02790	
10,12	-0,4089	149,31	150,09	0,02793	
10,14	-0,4089	149,29	150,09	0,02800	
10,16	-0,4089	149,22	150,09	0,02813	
10,18	-0,4089	149,18	150,09	0,02827	
10,20	-0,4089	149,12	150,09	0,02825	
10,22	-0,4089	149,14	150,09	0,02813	
10,24	-0,4089	149,25	150,09	0,02793	
10,26	-0,4089	149,27	150,09	0,02786	
10,28	-0,4089	149,26	150,09	0,02791	
10,30	-0,4089	149,26	150,09	0,02798	
10,32	-0,4089	149,20	150,09	0,02812	
10,34	-0,4089	149,17	150,09	0,02811	
10,36	-0,4089	149,18	150,09	0,02804	
10,38	-0,4089	149,13	150,08	0,02795	
10,40	-0,4089	149,14	150,08	0,02794	
10,42	-0,4089	149,30	150,08	0,02800	
10,44	-0,4089	149,35	150,08	0,02809	
10,46	-0,4089	149,29	150,08	0,02816	
10,48	-0,4089	149,34	150,08	0,02813	
10,50	-0,4089	149,36	150,08	0,02801	
10,52	-0,4089	149,31	150,08	0,02783	
10,54	-0,4089	149,40	150,09	0,02770	
10,56	-0,4090	149,99	150,09	0,02777	
10,58	-0,4093	149,91	150,09	0,02790	
10,60	-0,4095	149,51	150,09	0,02804	
10,62	-0,4096	149,35	150,09	0,02814	
10,64	-0,4096	149,30	150,09	0,02815	
10,66	-0,4096	149,22	150,09	0,02805	
10,68	-0,4096	149,25	150,09	0,02791	
10,70	-0,4096	149,35	150,09	0,02786	
10,72	-0,4096	149,41	150,09	0,02791	
10,74	-0,4096	149,39	150,09	0,02804	
10,76	-0,4096	149,32	150,09	0,02811	
10,78	-0,4096	149,32	150,09	0,02809	
10,80	-0,4096	149,31	150,09	0,02808	
10,82	-0,4096	149,30	150,09	0,02800	
10,84	-0,4096	149,31	150,09	0,02794	
10,86	-0,4096	149,27	150,09	0,02797	
10,88	-0,4096	149,30	150,09	0,02804	
10,90	-0,4096	149,34	150,09	0,02810	
10,92	-0,4096	149,34	150,09	0,02807	
10,94	-0,4096	149,34	150,09	0,02801	
10,96	-0,4096	149,33	150,09	0,02792	
10,98	-0,4096	149,27	150,09	0,02783	
11,00	-0,4096	149,30	150,09	0,02781	
11,02	-0,4096	149,29	150,09	0,02794	
11,04	-0,4096	149,26	150,09	0,02810	
11,06	-0,4096	149,29	150,09	0,02814	
11,08	-0,4096	149,30	150,09	0,02811	
11,10	-0,4096	149,21	150,09	0,02792	
11,12	-0,4096	149,20	150,08	0,02775	
11,14	-0,4096	149,22	150,08	0,02780	
11,16	-0,4096	149,25	150,08	0,02789	
11,18	-0,4096	149,30	150,08	0,02797	
11,20	-0,4096	149,29	150,08	0,02806	
11,22	-0,4096	149,19	150,08	0,02809	
11,24	-0,4096	149,17	150,08	0,02800	
11,26	-0,4096	149,21	150,09	0,02787	
11,28	-0,4096	149,30	150,09	0,02779	
11,30	-0,4096	149,37	150,09	0,02781	
11,32	-0,4096	149,30	150,09	0,02794	
11,34	-0,4096	149,26	150,09	0,02811	
11,36	-0,4095	149,27	150,09	0,02806	
11,38	-0,4095	149,31	150,09	0,02792	
11,40	-0,4096	149,31	150,09	0,02785	
11,42	-0,4096	149,29	150,09	0,02788	
11,44	-0,4096	149,24	150,09	0,02806	
11,46	-0,4096	149,22	150,09	0,02814	
11,48	-0,4096	149,24	150,09	0,02815	
11,50	-0,4096	149,22	150,09	0,02816	
