Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
0,8600	-0,9649	155,63	150,12	0,01509	
0,8800	-0,9649	155,58	150,11	0,01497	
0,9000	-0,9649	155,56	150,11	0,01498	
0,9200	-0,9649	155,54	150,12	0,01502	
0,9400	-0,9649	155,53	150,12	0,01505	
0,9600	-0,9649	155,55	150,11	0,01516	
0,9800	-0,9649	155,56	150,11	0,01518	
1,000	-0,9649	155,59	150,11	0,01508	
1,020	-0,9649	155,65	150,12	0,01496	
1,040	-0,9649	155,69	150,12	0,01492	
1,060	-0,9649	155,70	150,12	0,01496	
1,080	-0,9649	155,75	150,11	0,01501	
1,100	-0,9649	155,79	150,11	0,01514	
1,120	-0,9649	155,77	150,12	0,01523	
1,140	-0,9649	155,75	150,12	0,01523	
1,160	-0,9649	155,67	150,12	0,01506	
1,180	-0,9649	155,61	150,11	0,01493	
1,200	-0,9649	155,56	150,11	0,01497	
1,220	-0,9649	155,55	150,12	0,01512	
1,240	-0,9650	155,60	150,12	0,01525	
1,260	-0,9650	155,62	150,12	0,01529	
1,280	-0,9650	155,58	150,11	0,01519	
1,300	-0,9649	155,60	150,11	0,01500	
1,320	-0,9649	155,60	150,12	0,01485	
1,340	-0,9649	155,56	150,12	0,01491	
1,360	-0,9649	155,52	150,12	0,01502	
1,380	-0,9649	155,57	150,12	0,01510	
1,400	-0,9650	155,62	150,12	0,01520	
1,420	-0,9650	155,65	150,12	0,01520	
1,440	-0,9650	155,69	150,12	0,01511	
1,460	-0,9650	155,65	150,12	0,01501	
1,480	-0,9649	155,62	150,11	0,01497	
1,500	-0,9649	155,66	150,12	0,01502	
1,520	-0,9649	155,68	150,12	0,01511	
1,540	-0,9649	155,62	150,12	0,01520	
1,560	-0,9650	155,59	150,11	0,01522	
1,580	-0,9650	155,61	150,11	0,01516	
1,600	-0,9650	155,62	150,12	0,01500	
1,620	-0,9649	155,58	150,12	0,01491	
1,640	-0,9650	155,55	150,12	0,01495	
1,660	-0,9650	155,55	150,11	0,01509	
1,680	-0,9649	155,49	150,11	0,01526	
1,700	-0,9649	155,48	150,11	0,01529	
1,720	-0,9649	155,49	150,12	0,01516	
1,740	-0,9649	155,59	150,12	0,01502	
1,760	-0,9649	155,63	150,11	0,01497	
1,780	-0,9649	155,59	150,11	0,01503	
1,800	-0,9649	155,59	150,12	0,01512	
1,820	-0,9649	155,59	150,12	0,01514	
1,840	-0,9649	155,52	150,12	0,01521	
1,860	-0,9649	155,55	150,11	0,01524	
1,880	-0,9649	155,59	150,11	0,01511	
1,900	-0,9649	155,66	150,11	0,01501	
1,920	-0,9649	155,64	150,12	0,01505	
1,940	-0,9649	155,56	150,12	0,01515	
1,960	-0,9649	155,53	150,12	0,01526	
1,980	-0,9649	155,51	150,11	0,01523	
2,000	-0,9649	155,52	150,11	0,01513	
2,020	-0,9649	155,54	150,12	0,01504	
2,040	-0,9649	155,59	150,12	0,01493	
2,060	-0,9649	155,63	150,11	0,01493	
2,080	-0,9649	155,63	150,11	0,01502	
2,100	-0,9649	155,58	150,11	0,01510	
2,120	-0,9649	155,57	150,11	0,01513	
2,140	-0,9649	155,54	150,12	0,01518	
2,160	-0,9649	155,53	150,12	0,01507	
2,180	-0,9649	155,60	150,11	0,01493	
2,200	-0,9649	155,66	150,11	0,01491	
2,220	-0,9649	155,69	150,12	0,01499	
2,240	-0,9649	155,68	150,12	0,01510	
2,260	-0,9649	155,62	150,12	0,01520	
2,280	-0,9649	155,50	150,12	0,01519	
2,300	-0,9649	155,47	150,12	0,01513	
2,320	-0,9649	155,60	150,12	0,01504	
2,340	-0,9649	155,70	150,12	0,01499	
2,360	-0,9649	155,69	150,12	0,01500	
2,380	-0,9650	155,61	150,11	0,01506	
2,400	-0,9650	155,58	150,12	0,01512	
2,420	-0,9650	155,59	150,12	0,01518	
2,440	-0,9650	155,65	150,12	0,01513	
2,460	-0,9649	155,70	150,11	0,01500	
2,480	-0,9649	155,68	150,11	0,01495	
2,500	-0,9649	155,70	150,12	0,01503	
2,520	-0,9649	155,97	150,12	0,01508	
2,540	-0,9649	157,08	150,12	0,01514	
2,560	-0,9649	157,55	150,12	0,01529	
2,580	-0,9650	156,88	150,11	0,01533	
2,600	-0,9650	155,99	150,12	0,01522	
2,620	-0,9650	155,63	150,12	0,01509	
2,640	-0,9649	155,61	150,11	0,01503	
2,660	-0,9649	155,64	150,11	0,01504	
2,680	-0,9649	155,68	150,11	0,01513	
2,700	-0,9649	155,70	150,12	0,01519	
2,720	-0,9649	155,71	150,12	0,01519	
2,740	-0,9649	155,68	150,12	0,01508	
2,760	-0,9649	155,65	150,11	0,01496	
2,780	-0,9650	155,63	150,11	0,01494	
2,800	-0,9649	155,64	150,12	0,01500	
2,820	-0,9649	155,69	150,12	0,01511	
2,840	-0,9649	155,70	150,12	0,01517	
2,860	-0,9649	155,70	150,12	0,01517	
2,880	-0,9649	155,69	150,12	0,01513	
2,900	-0,9649	155,68	150,12	0,01505	
2,920	-0,9649	155,72	150,12	0,01497	
2,940	-0,9649	155,71	150,11	0,01499	
2,960	-0,9649	155,64	150,11	0,01513	
2,980	-0,9649	155,58	150,11	0,01525	
3,000	-0,9650	155,58	150,12	0,01524	
3,020	-0,9649	155,62	150,12	0,01511	
3,040	-0,9649	155,65	150,12	0,01494	
3,060	-0,9650	155,67	150,11	0,01490	
3,080	-0,9649	155,64	150,11	0,01497	
3,100	-0,9649	155,59	150,12	0,01508	
3,120	-0,9649	155,59	150,12	0,01520	
3,140	-0,9649	155,58	150,12	0,01523	
3,160	-0,9649	155,57	150,12	0,01516	
3,180	-0,9650	155,54	150,12	0,01502	
3,200	-0,9650	155,55	150,12	0,01494	
3,220	-0,9649	155,54	150,12	0,01498	
3,240	-0,9649	155,55	150,11	0,01506	
3,260	-0,9649	155,56	150,11	0,01514	
3,280	-0,9649	155,58	150,11	0,01516	
3,300	-0,9649	155,61	150,12	0,01506	
3,320	-0,9649	155,56	150,12	0,01495	
3,340	-0,9649	155,47	150,12	0,01493	
3,360	-0,9649	155,46	150,12	0,01494	
3,380	-0,9649	155,53	150,12	0,01497	
3,400	-0,9649	155,56	150,12	0,01501	
3,420	-0,9649	155,59	150,12	0,01507	
3,440	-0,9649	155,61	150,12	0,01510	
3,460	-0,9649	155,63	150,11	0,01499	
3,480	-0,9650	155,64	150,11	0,01489	
3,500	-0,9650	155,67	150,12	0,01494	
3,520	-0,9649	155,72	150,12	0,01504	
3,540	-0,9649	155,72	150,12	0,01511	
3,560	-0,9650	155,74	150,11	0,01515	
3,580	-0,9650	155,77	150,12	0,01512	
3,600	-0,9649	155,80	150,12	0,01506	
3,620	-0,9649	155,83	150,12	0,01498	
3,640	-0,9650	155,76	150,11	0,01495	
3,660	-0,9650	155,64	150,12	0,01501	
3,680	-0,9650	155,62	150,12	0,01512	
3,700	-0,9649	155,63	150,12	0,01520	
3,720	-0,9649	155,64	150,12	0,01520	
3,740	-0,9649	155,63	150,12	0,01511	
3,760	-0,9649	155,61	150,12	0,01502	
3,780	-0,9649	155,60	150,12	0,01497	
3,800	-0,9649	155,62	150,12	0,01498	
3,820	-0,9649	155,59	150,11	0,01507	
3,840	-0,9649	155,59	150,11	0,01515	
3,860	-0,9649	155,64	150,12	0,01509	
3,880	-0,9649	155,69	150,12	0,01500	
3,900	-0,9649	155,74	150,12	0,01499	
3,920	-0,9649	155,72	150,11	0,01501	
3,940	-0,9649	155,63	150,11	0,01509	
3,960	-0,9649	155,58	150,12	0,01518	
3,980	-0,9649	155,60	150,12	0,01520	
4,000	-0,9649	155,66	150,12	0,01521	
4,020	-0,9649	155,74	150,11	0,01509	
4,040	-0,9649	155,76	150,11	0,01496	
4,060	-0,9649	155,73	150,12	0,01487	
4,080	-0,9649	155,76	150,12	0,01493	
4,100	-0,9649	155,77	150,12	0,01505	
4,120	-0,9649	155,75	150,11	0,01514	
4,140	-0,9649	155,77	150,11	0,01520	
4,160	-0,9649	155,76	150,12	0,01513	
4,180	-0,9649	155,73	150,12	0,01501	
4,200	-0,9649	155,77	150,12	0,01497	
4,220	-0,9649	155,82	150,12	0,01499	
4,240	-0,9649	155,82	150,12	0,01507	
4,260	-0,9650	155,78	150,12	0,01517	
4,280	-0,9650	155,76	150,12	0,01524	
4,300	-0,9650	155,81	150,11	0,01514	
4,320	-0,9649	155,81	150,11	0,01499	
4,340	-0,9649	155,71	150,11	0,01494	
4,360	-0,9650	155,71	150,12	0,01498	
4,380	-0,9649	155,71	150,12	0,01512	
4,400	-0,9649	155,64	150,12	0,01525	
4,420	-0,9649	155,63	150,12	0,01523	
4,440	-0,9649	155,64	150,12	0,01513	
4,460	-0,9649	155,67	150,12	0,01499	
4,480	-0,9649	155,75	150,12	0,01489	
4,500	-0,9649	155,75	150,12	0,01490	
4,520	-0,9649	155,66	150,12	0,01502	
4,540	-0,9649	155,61	150,12	0,01509	
4,560	-0,9649	155,63	150,12	0,01510	
4,580	-0,9649	155,64	150,12	0,01501	
4,600	-0,9649	156,44	150,12	0,01497	
4,620	-0,9649	157,94	150,12	0,01495	
4,640	-0,9649	158,00	150,12	0,01496	
4,660	-0,9649	157,28	150,12	0,01507	
4,680	-0,9649	156,60	150,12	0,01519	
4,700	-0,9649	156,03	150,12	0,01518	
4,720	-0,9649	155,81	150,12	0,01508	
4,740	-0,9649	155,82	150,12	0,01497	
4,760	-0,9650	155,77	150,11	0,01497	
4,780	-0,9650	155,67	150,11	0,01504	
4,800	-0,9650	155,63	150,12	0,01510	
4,820	-0,9650	155,72	150,12	0,01514	
4,840	-0,9650	155,75	150,12	0,01507	
4,860	-0,9650	155,73	150,11	0,01495	
4,880	-0,9650	155,68	150,11	0,01492	
4,900	-0,9649	155,60	150,12	0,01499	
4,920	-0,9649	155,55	150,12	0,01502	
4,940	-0,9649	155,57	150,12	0,01505	
4,960	-0,9649	155,61	150,11	0,01505	
4,980	-0,9649	155,62	150,11	0,01506	
5,000	-0,9649	155,65	150,12	0,01513	
5,020	-0,9649	155,68	150,12	0,01506	
5,040	-0,9649	155,66	150,12	0,01499	
5,060	-0,9649	155,60	150,11	0,01503	
5,080	-0,9649	155,60	150,11	0,01514	
5,100	-0,9649	155,60	150,11	0,01519	
5,120	-0,9649	155,56	150,12	0,01519	
5,140	-0,9649	155,59	150,12	0,01512	
5,160	-0,9649	155,60	150,12	0,01503	
5,180	-0,9649	155,64	150,11	0,01490	
5,200	-0,9649	155,68	150,12	0,01488	
5,220	-0,9649	155,64	150,12	0,01497	
5,240	-0,9650	155,66	150,12	0,01509	
5,260	-0,9649	155,68	150,11	0,01515	
5,280	-0,9649	155,61	150,11	0,01511	
5,300	-0,9649	155,66	150,11	0,01501	
5,320	-0,9649	155,67	150,12	0,01491	
5,340	-0,9649	155,63	150,12	0,01495	
5,360	-0,9649	155,67	150,12	0,01508	
5,380	-0,9649	155,72	150,11	0,01522	
5,400	-0,9649	155,73	150,12	0,01520	
5,420	-0,9649	155,72	150,12	0,01509	
5,440	-0,9649	155,74	150,12	0,01502	
5,460	-0,9649	155,72	150,11	0,01502	
5,480	-0,9649	155,69	150,11	0,01503	
5,500	-0,9649	155,71	150,11	0,01513	
5,520	-0,9649	155,74	150,11	0,01519	
5,540	-0,9649	155,74	150,12	0,01510	
5,560	-0,9649	155,69	150,12	0,01493	
5,580	-0,9649	155,69	150,11	0,01480	
5,600	-0,9649	155,68	150,11	0,01483	
5,620	-0,9649	155,66	150,11	0,01490	
5,640	-0,9649	155,63	150,12	0,01499	
5,660	-0,9649	155,65	150,12	0,01507	
5,680	-0,9649	155,69	150,11	0,01506	
5,700	-0,9649	155,68	150,11	0,01503	
5,720	-0,9649	155,59	150,11	0,01500	
5,740	-0,9649	155,56	150,11	0,01496	
5,760	-0,9649	155,59	150,12	0,01496	
5,780	-0,9649	155,60	150,12	0,01503	
5,800	-0,9649	155,67	150,11	0,01513	
5,820	-0,9649	155,70	150,11	0,01522	
5,840	-0,9649	155,62	150,11	0,01516	
5,860	-0,9649	155,60	150,11	0,01498	
5,880	-0,9649	155,59	150,12	0,01489	
5,900	-0,9649	155,59	150,12	0,01494	
5,920	-0,9649	155,66	150,11	0,01498	
5,940	-0,9649	155,75	150,11	0,01507	
5,960	-0,9649	155,79	150,11	0,01515	
5,980	-0,9649	155,76	150,11	0,01516	
6,000	-0,9649	155,78	150,12	0,01509	
6,020	-0,9649	155,80	150,12	0,01498	
6,040	-0,9649	155,81	150,11	0,01498	
6,060	-0,9649	155,80	150,11	0,01506	
6,080	-0,9649	155,73	150,12	0,01513	
6,100	-0,9649	155,72	150,12	0,01522	
6,120	-0,9649	155,78	150,12	0,01525	
6,140	-0,9649	155,84	150,11	0,01514	
6,160	-0,9649	155,78	150,11	0,01502	
6,180	-0,9649	155,78	150,12	0,01503	
6,200	-0,9649	155,81	150,12	0,01505	
6,220	-0,9649	155,77	150,12	0,01511	
6,240	-0,9649	155,75	150,11	0,01513	
6,260	-0,9649	155,77	150,11	0,01514	
6,280	-0,9649	155,74	150,12	0,01502	
6,300	-0,9649	155,70	150,12	0,01499	
6,320	-0,9649	155,75	150,12	0,01504	
6,340	-0,9649	155,85	150,12	0,01511	
6,360	-0,9649	155,85	150,12	0,01521	
6,380	-0,9649	155,83	150,12	0,01524	
6,400	-0,9649	155,86	150,12	0,01513	
6,420	-0,9649	155,85	150,12	0,01499	
6,440	-0,9649	155,76	150,12	0,01496	
6,460	-0,9649	155,67	150,12	0,01494	
6,480	-0,9649	155,62	150,12	0,01501	
6,500	-0,9649	155,61	150,12	0,01514	
6,520	-0,9649	155,69	150,11	0,01521	
6,540	-0,9649	155,73	150,11	0,01521	
6,560	-0,9649	155,73	150,12	0,01512	
6,580	-0,9649	155,77	150,12	0,01501	
6,600	-0,9649	155,79	150,12	0,01495	
6,620	-0,9649	155,81	150,12	0,01505	
6,640	-0,9650	155,81	150,12	0,01514	
6,660	-0,9650	155,77	150,12	0,01518	
6,680	-0,9650	155,76	150,12	0,01518	
6,700	-0,9650	155,75	150,11	0,01511	
6,720	-0,9650	155,70	150,11	0,01501	
6,740	-0,9650	155,73	150,12	0,01493	
6,760	-0,9650	155,77	150,12	0,01498	
6,780	-0,9650	155,74	150,12	0,01511	
6,800	-0,9649	155,68	150,11	0,01522	
6,820	-0,9650	155,60	150,11	0,01517	
6,840	-0,9650	155,58	150,12	0,01508	
6,860	-0,9649	155,67	150,12	0,01488	
6,880	-0,9649	155,75	150,12	0,01487	
6,900	-0,9649	155,80	150,12	0,01503	
6,920	-0,9649	155,78	150,12	0,01517	
6,940	-0,9649	155,76	150,12	0,01523	
6,960	-0,9649	155,74	150,12	0,01526	
6,980	-0,9649	155,70	150,12	0,01511	
7,000	-0,9649	155,74	150,11	0,01493	
7,020	-0,9649	155,77	150,11	0,01491	
7,040	-0,9649	155,76	150,12	0,01499	
7,060	-0,9649	155,80	150,12	0,01516	
7,080	-0,9649	155,82	150,12	0,01531	
7,100	-0,9649	155,79	150,12	0,01526	
7,120	-0,9649	155,80	150,12	0,01513	
7,140	-0,9649	155,78	150,12	0,01503	
7,160	-0,9649	155,78	150,12	0,01505	
7,180	-0,9649	155,82	150,12	0,01512	
7,200	-0,9649	155,80	150,11	0,01517	
7,220	-0,9649	155,75	150,12	0,01518	
7,240	-0,9650	155,76	150,12	0,01518	
7,260	-0,9650	155,77	150,12	0,01511	
7,280	-0,9650	155,75	150,12	0,01506	
7,300	-0,9650	155,79	150,11	0,01510	
7,320	-0,9650	155,79	150,12	0,01513	
7,340	-0,9650	155,73	150,12	0,01516	
7,360	-0,9650	155,65	150,12	0,01521	
7,380	-0,9649	155,65	150,12	0,01522	
7,400	-0,9650	155,71	150,12	0,01509	
7,420	-0,9650	155,75	150,12	0,01497	
7,440	-0,9650	155,68	150,12	0,01491	
7,460	-0,9650	155,69	150,12	0,01490	
7,480	-0,9650	155,70	150,11	0,01501	
7,500	-0,9650	155,65	150,12	0,01517	
7,520	-0,9650	155,64	150,12	0,01521	
7,540	-0,9650	155,68	150,12	0,01510	
7,560	-0,9650	155,73	150,11	0,01500	
7,580	-0,9649	155,80	150,11	0,01496	
7,600	-0,9649	155,82	150,12	0,01502	
7,620	-0,9649	155,75	150,12	0,01512	
7,640	-0,9650	155,74	150,12	0,01517	
7,660	-0,9650	155,77	150,12	0,01518	
7,680	-0,9650	155,76	150,12	0,01508	
7,700	-0,9650	155,69	150,12	0,01500	
7,720	-0,9650	155,67	150,12	0,01498	
7,740	-0,9650	155,72	150,12	0,01502	
7,760	-0,9650	155,75	150,12	0,01509	
7,780	-0,9649	155,69	150,12	0,01521	
7,800	-0,9649	155,68	150,12	0,01535	
7,820	-0,9650	155,73	150,12	0,01528	
7,840	-0,9650	155,75	150,11	0,01511	
7,860	-0,9650	155,71	150,11	0,01498	
7,880	-0,9650	155,69	150,12	0,01497	
7,900	-0,9650	155,72	150,12	0,01504	
7,920	-0,9650	155,70	150,12	0,01519	
7,940	-0,9650	155,74	150,12	0,01526	
7,960	-0,9649	155,89	150,12	0,01521	
7,980	-0,9649	155,99	150,12	0,01505	
8,000	-0,9649	155,91	150,12	0,01496	
8,020	-0,9649	155,81	150,12	0,01497	
8,040	-0,9649	155,77	150,11	0,01508	
8,060	-0,9650	155,79	150,11	0,01522	
8,080	-0,9650	155,86	150,12	0,01523	
8,100	-0,9650	155,87	150,12	0,01518	
8,120	-0,9650	155,85	150,12	0,01503	
8,140	-0,9650	155,86	150,11	0,01491	
8,160	-0,9649	155,84	150,11	0,01490	
8,180	-0,9649	155,83	150,12	0,01498	
8,200	-0,9650	155,80	150,12	0,01515	
8,220	-0,9650	155,82	150,12	0,01522	
8,240	-0,9650	155,85	150,12	0,01518	
8,260	-0,9650	155,86	150,12	0,01510	
8,280	-0,9650	155,84	150,12	0,01498	
8,300	-0,9650	155,84	150,12	0,01499	
8,320	-0,9650	155,84	150,12	0,01511	
8,340	-0,9650	155,81	150,12	0,01514	
8,360	-0,9650	155,81	150,12	0,01519	
8,380	-0,9650	155,81	150,12	0,01520	
8,400	-0,9650	155,84	150,12	0,01512	
8,420	-0,9650	155,81	150,12	0,01503	
8,440	-0,9650	155,76	150,12	0,01495	
8,460	-0,9650	155,77	150,12	0,01498	
8,480	-0,9650	155,77	150,12	0,01505	
8,500	-0,9650	155,69	150,12	0,01514	
8,520	-0,9650	155,64	150,12	0,01527	
8,540	-0,9650	155,65	150,12	0,01521	
8,560	-0,9650	155,64	150,12	0,01504	
8,580	-0,9650	155,61	150,12	0,01495	
8,600	-0,9650	155,63	150,12	0,01498	
8,620	-0,9650	155,65	150,12	0,01506	
8,640	-0,9650	155,66	150,12	0,01513	
8,660	-0,9650	155,75	150,12	0,01517	
8,680	-0,9649	155,79	150,12	0,01512	
8,700	-0,9649	155,81	150,11	0,01504	
8,720	-0,9649	155,81	150,12	0,01501	
8,740	-0,9649	155,78	150,12	0,01500	
8,760	-0,9649	155,76	150,12	0,01509	
8,780	-0,9649	155,74	150,12	0,01523	
8,800	-0,9649	155,75	150,12	0,01529	
8,820	-0,9649	155,77	150,12	0,01525	
8,840	-0,9649	155,70	150,12	0,01515	
8,860	-0,9650	155,64	150,12	0,01504	
8,880	-0,9650	155,64	150,11	0,01504	
8,900	-0,9649	155,61	150,11	0,01517	
8,920	-0,9649	155,62	150,12	0,01526	
8,940	-0,9649	155,62	150,12	0,01525	
8,960	-0,9649	155,62	150,12	0,01512	
8,980	-0,9649	155,63	150,11	0,01506	
9,000	-0,9649	155,67	150,12	0,01507	
9,020	-0,9649	155,68	150,12	0,01508	
9,040	-0,9649	155,67	150,12	0,01515	
9,060	-0,9649	155,68	150,12	0,01524	
9,080	-0,9649	155,74	150,12	0,01529	
9,100	-0,9649	155,76	150,12	0,01521	
9,120	-0,9649	155,74	150,12	0,01504	
9,140	-0,9649	155,69	150,12	0,01497	
9,160	-0,9650	155,68	150,12	0,01505	
9,180	-0,9649	155,73	150,12	0,01518	
9,200	-0,9649	155,76	150,12	0,01520	
9,220	-0,9649	155,75	150,12	0,01516	
9,240	-0,9650	155,77	150,12	0,01508	
9,260	-0,9650	155,81	150,12	0,01498	
9,280	-0,9650	155,78	150,12	0,01495	
9,300	-0,9650	155,71	150,12	0,01495	
9,320	-0,9650	155,70	150,12	0,01501	
9,340	-0,9650	155,70	150,11	0,01512	
9,360	-0,9650	155,68	150,11	0,01521	
9,380	-0,9650	155,67	150,12	0,01528	
9,400	-0,9650	155,63	150,12	0,01517	
9,420	-0,9650	155,61	150,12	0,01503	
9,440	-0,9650	155,62	150,11	0,01502	
9,460	-0,9650	155,65	150,12	0,01509	
9,480	-0,9650	155,69	150,12	0,01516	
9,500	-0,9650	155,76	150,12	0,01521	
9,520	-0,9650	155,81	150,11	0,01518	
9,540	-0,9649	155,80	150,11	0,01506	
9,560	-0,9650	155,75	150,11	0,01506	
9,580	-0,9650	155,74	150,12	0,01509	
9,600	-0,9650	155,66	150,12	0,01510	
9,620	-0,9649	155,62	150,12	0,01522	
9,640	-0,9649	155,71	150,12	0,01528	
9,660	-0,9649	155,98	150,12	0,01518	
9,680	-0,9650	156,59	150,12	0,01500	
9,700	-0,9649	156,41	150,12	0,01496	
9,720	-0,9649	155,94	150,12	0,01495	
9,740	-0,9649	155,73	150,11	0,01498	
9,760	-0,9650	155,69	150,11	0,01512	
9,780	-0,9650	155,70	150,12	0,01522	
9,800	-0,9650	155,76	150,12	0,01515	
9,820	-0,9650	155,70	150,11	0,01501	
9,840	-0,9650	155,68	150,11	0,01493	
9,860	-0,9649	155,97	150,11	0,01501	
9,880	-0,9649	157,35	150,11	0,01518	
9,900	-0,9649	158,46	150,12	0,01524	
9,920	-0,9650	157,55	150,12	0,01521	
9,940	-0,9650	156,17	150,11	0,01512	
9,960	-0,9650	155,65	150,11	0,01506	
9,980	-0,9649	155,66	150,12	0,01498	
10,00	-0,9649	155,68	150,12	0,01499	
10,02	-0,9649	155,67	150,12	0,01507	
10,04	-0,9650	155,67	150,11	0,01516	
10,06	-0,9650	155,72	150,12	0,01521	
10,08	-0,9650	155,78	150,12	0,01515	
10,10	-0,9650	155,75	150,12	0,01502	
10,12	-0,9650	155,73	150,12	0,01496	
10,14	-0,9649	155,70	150,11	0,01499	
10,16	-0,9649	155,70	150,11	0,01510	
10,18	-0,9649	155,69	150,12	0,01519	
10,20	-0,9649	155,72	150,12	0,01519	
10,22	-0,9649	155,77	150,12	0,01518	
10,24	-0,9649	155,79	150,12	0,01513	
10,26	-0,9649	155,79	150,12	0,01506	
10,28	-0,9649	155,84	150,12	0,01504	
10,30	-0,9649	155,86	150,12	0,01506	
10,32	-0,9649	155,80	150,12	0,01513	
10,34	-0,9649	155,85	150,11	0,01510	
10,36	-0,9649	155,88	150,12	0,01505	
10,38	-0,9649	155,84	150,12	0,01499	
10,40	-0,9649	155,84	150,12	0,01499	
10,42	-0,9649	155,84	150,11	0,01503	
10,44	-0,9649	155,85	150,11	0,01504	
10,46	-0,9649	155,88	150,11	0,01509	
10,48	-0,9649	155,86	150,12	0,01520	
10,50	-0,9649	155,81	150,12	0,01508	
10,52	-0,9649	155,71	150,11	0,01494	
10,54	-0,9649	155,67	150,11	0,01493	
10,56	-0,9649	155,68	150,12	0,01500	
10,58	-0,9649	155,69	150,12	0,01507	
10,60	-0,9650	155,71	150,12	0,01515	
10,62	-0,9649	155,70	150,11	0,01517	
10,64	-0,9650	155,72	150,11	0,01509	
10,66	-0,9650	155,73	150,11	0,01495	
10,68	-0,9650	155,76	150,12	0,01489	
10,70	-0,9650	155,78	150,12	0,01498	
10,72	-0,9650	155,79	150,12	0,01509	
10,74	-0,9650	155,76	150,11	0,01513	
10,76	-0,9650	155,68	150,11	0,01512	
10,78	-0,9649	155,67	150,12	0,01513	
10,80	-0,9650	155,70	150,12	0,01508	
10,82	-0,9650	155,72	150,11	0,01494	
10,84	-0,9649	155,64	150,11	0,01494	
10,86	-0,9649	155,58	150,12	0,01503	
10,88	-0,9650	155,64	150,12	0,01513	
10,90	-0,9650	155,75	150,12	0,01519	
10,92	-0,9650	155,80	150,11	0,01514	
10,94	-0,9649	155,76	150,11	0,01505	
10,96	-0,9649	155,78	150,11	0,01504	
10,98	-0,9649	155,80	150,12	0,01504	
11,00	-0,9650	155,83	150,12	0,01512	
11,02	-0,9650	155,86	150,12	0,01526	
11,04	-0,9650	155,89	150,11	0,01527	
11,06	-0,9650	155,81	150,11	0,01518	
11,08	-0,9649	155,79	150,12	0,01505	
11,10	-0,9649	155,81	150,12	0,01494	
11,12	-0,9649	155,75	150,12	0,01494	
11,14	-0,9649	155,73	150,11	0,01505	
11,16	-0,9649	155,73	150,11	0,01516	
11,18	-0,9649	155,71	150,12	0,01519	
11,20	-0,9649	155,75	150,12	0,01510	
11,22	-0,9649	155,81	150,12	0,01499	
11,24	-0,9649	155,86	150,11	0,01499	
11,26	-0,9649	155,82	150,11	0,01500	
11,28	-0,9649	155,79	150,11	0,01512	
11,30	-0,9649	155,80	150,12	0,01526	
11,32	-0,9650	155,76	150,12	0,01528	
11,34	-0,9650	155,73	150,11	0,01521	
11,36	-0,9650	155,79	150,11	0,01510	
11,38	-0,9650	155,86	150,11	0,01500	
11,40	-0,9649	155,80	150,12	0,01498	
11,42	-0,9649	155,71	150,12	0,01501	
11,44	-0,9649	155,72	150,11	0,01508	
11,46	-0,9649	155,79	150,11	0,01522	
11,48	-0,9649	155,85	150,11	0,01529	
11,50	-0,9649	155,82	150,12	0,01517	
