Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
2,660	-0,00344	153,80	150,06	0,00329	
2,680	-0,00344	153,71	150,06	0,00326	
2,700	-0,00344	153,77	150,05	0,00320	
2,720	-0,00344	153,93	150,05	0,00323	
2,740	-0,00344	153,99	150,06	0,00334	
2,760	-0,00345	154,00	150,05	0,00339	
2,780	-0,00344	153,99	150,05	0,00336	
2,800	-0,00343	153,96	150,06	0,00335	
2,820	-0,00343	153,95	150,06	0,00327	
2,840	-0,00343	153,97	150,06	0,00318	
2,860	-0,00344	154,05	150,05	0,00315	
2,880	-0,00346	154,15	150,06	0,00323	
2,900	-0,00345	154,13	150,06	0,00332	
2,920	-0,00346	154,08	150,06	0,00339	
2,940	-0,00346	154,07	150,05	0,00339	
2,960	-0,00346	154,05	150,06	0,00336	
2,980	-0,00344	154,01	150,06	0,00331	
3,000	-0,00344	154,01	150,05	0,00326	
3,020	-0,00345	154,02	150,05	0,00324	
3,040	-0,00344	154,01	150,06	0,00327	
3,060	-0,00344	154,00	150,06	0,00336	
3,080	-0,00344	154,01	150,06	0,00346	
3,100	-0,00345	153,94	150,06	0,00340	
3,120	-0,00347	153,88	150,06	0,00323	
3,140	-0,00347	153,95	150,06	0,00311	
3,160	-0,00345	154,01	150,06	0,00311	
3,180	-0,00343	154,02	150,06	0,00321	
3,200	-0,00343	154,02	150,06	0,00329	
3,220	-0,00344	154,02	150,06	0,00337	
3,240	-0,00344	154,06	150,06	0,00345	
3,260	-0,00345	154,11	150,06	0,00345	
3,280	-0,00345	154,12	150,07	0,00333	
3,300	-0,00345	154,09	150,07	0,00315	
3,320	-0,00347	154,04	150,06	0,00315	
3,340	-0,00347	154,01	150,06	0,00324	
3,360	-0,00346	153,98	150,06	0,00329	
3,380	-0,00345	153,95	150,06	0,00338	
3,400	-0,00345	153,98	150,06	0,00344	
3,420	-0,00345	154,00	150,06	0,00339	
3,440	-0,00345	154,02	150,06	0,00332	
3,460	-0,00344	154,01	150,06	0,00323	
3,480	-0,00344	153,97	150,06	0,00316	
3,500	-0,00343	153,89	150,06	0,00318	
3,520	-0,00344	153,85	150,06	0,00323	
3,540	-0,00345	153,85	150,06	0,00330	
3,560	-0,00345	153,90	150,06	0,00337	
3,580	-0,00344	153,97	150,06	0,00337	
3,600	-0,00345	153,96	150,06	0,00326	
3,620	-0,00348	153,90	150,06	0,00319	
3,640	-0,00349	153,85	150,06	0,00319	
3,660	-0,00347	153,83	150,06	0,00321	
3,680	-0,00346	153,87	150,06	0,00329	
3,700	-0,00346	153,85	150,06	0,00337	
3,720	-0,00345	153,82	150,06	0,00345	
3,740	-0,00343	153,86	150,06	0,00342	
3,760	-0,00342	153,91	150,06	0,00330	
3,780	-0,00341	153,89	150,06	0,00314	
3,800	-0,00342	153,85	150,06	0,00308	
3,820	-0,00343	153,87	150,06	0,00314	
3,840	-0,00342	153,87	150,06	0,00330	
3,860	-0,00342	153,85	150,06	0,00342	
3,880	-0,00343	153,88	150,06	0,00343	
3,900	-0,00343	153,84	150,06	0,00334	
3,920	-0,00343	153,82	150,06	0,00320	
3,940	-0,00343	153,84	150,06	0,00313	
3,960	-0,00344	153,91	150,07	0,00317	
3,980	-0,00345	153,92	150,06	0,00323	
4,000	-0,00346	153,97	150,06	0,00328	
4,020	-0,00346	154,01	150,06	0,00335	
4,040	-0,00346	154,00	150,06	0,00340	
4,060	-0,00346	154,04	150,06	0,00335	
4,080	-0,00345	154,04	150,06	0,00323	
4,100	-0,00343	154,03	150,06	0,00322	
4,120	-0,00344	154,05	150,06	0,00329	
4,140	-0,00345	154,01	150,06	0,00334	
4,160	-0,00344	153,97	150,05	0,00341	
4,180	-0,00343	154,02	150,06	0,00341	
4,200	-0,00344	154,07	150,06	0,00337	
4,220	-0,00344	154,02	150,06	0,00335	
4,240	-0,00344	153,99	150,06	0,00331	
4,260	-0,00344	153,96	150,06	0,00326	
4,280	-0,00343	154,04	150,06	0,00319	
4,300	-0,00343	154,15	150,06	0,00318	
4,320	-0,00341	154,13	150,06	0,00328	
4,340	-0,00341	154,05	150,06	0,00338	
4,360	-0,00342	154,03	150,06	0,00339	
4,380	-0,00341	154,00	150,06	0,00332	
4,400	-0,00340	153,92	150,06	0,00323	
4,420	-0,00340	153,86	150,06	0,00319	
4,440	-0,00343	153,87	150,06	0,00327	
4,460	-0,00344	153,85	150,06	0,00330	
4,480	-0,00344	153,86	150,06	0,00331	
4,500	-0,00343	153,92	150,06	0,00339	
4,520	-0,00342	153,91	150,06	0,00341	
4,540	-0,00341	153,89	150,06	0,00330	
4,560	-0,00342	153,95	150,06	0,00317	
4,580	-0,00343	153,98	150,06	0,00311	
4,600	-0,00343	153,94	150,06	0,00312	
4,620	-0,00343	153,93	150,06	0,00319	
4,640	-0,00343	154,02	150,06	0,00327	
4,660	-0,00344	154,04	150,06	0,00329	
4,680	-0,00345	153,99	150,06	0,00331	
4,700	-0,00344	153,98	150,06	0,00328	
4,720	-0,00342	153,96	150,06	0,00321	
4,740	-0,00342	153,98	150,06	0,00313	
4,760	-0,00342	153,98	150,06	0,00318	
4,780	-0,00342	153,97	150,06	0,00326	
4,800	-0,00344	153,88	150,06	0,00332	
4,820	-0,00345	153,80	150,06	0,00340	
4,840	-0,00345	153,87	150,06	0,00335	
4,860	-0,00345	153,97	150,06	0,00326	
4,880	-0,00345	154,02	150,06	0,00320	
4,900	-0,00344	154,03	150,05	0,00320	
4,920	-0,00344	153,98	150,06	0,00324	
4,940	-0,00344	153,91	150,06	0,00331	
4,960	-0,00345	153,93	150,06	0,00338	
4,980	-0,00344	154,02	150,06	0,00339	
5,000	-0,00341	154,05	150,06	0,00338	
5,020	-0,00342	154,02	150,06	0,00330	
5,040	-0,00344	153,97	150,06	0,00321	
5,060	-0,00346	153,95	150,06	0,00317	
5,080	-0,00345	153,91	150,06	0,00325	
5,100	-0,00345	153,97	150,06	0,00334	
5,120	-0,00344	153,97	150,06	0,00341	
5,140	-0,00344	153,96	150,06	0,00347	
5,160	-0,00344	153,95	150,06	0,00343	
5,180	-0,00345	153,94	150,06	0,00332	
5,200	-0,00347	153,91	150,06	0,00322	
5,220	-0,00347	153,90	150,06	0,00316	
5,240	-0,00347	153,97	150,06	0,00320	
5,260	-0,00347	153,99	150,06	0,00327	
5,280	-0,00346	153,94	150,06	0,00331	
5,300	-0,00345	153,92	150,06	0,00341	
5,320	-0,00345	153,96	150,06	0,00343	
5,340	-0,00344	153,99	150,06	0,00329	
5,360	-0,00345	154,02	150,06	0,00316	
5,380	-0,00344	154,01	150,06	0,00313	
5,400	-0,00344	154,01	150,06	0,00321	
5,420	-0,00343	153,97	150,06	0,00330	
5,440	-0,00342	153,93	150,06	0,00338	
5,460	-0,00343	153,94	150,06	0,00342	
5,480	-0,00344	153,93	150,06	0,00340	
5,500	-0,00345	153,92	150,06	0,00333	
5,520	-0,00344	153,89	150,06	0,00324	
5,540	-0,00344	153,86	150,06	0,00319	
5,560	-0,00344	153,86	150,06	0,00326	
5,580	-0,00346	153,92	150,06	0,00343	
5,600	-0,00346	153,91	150,06	0,00351	
5,620	-0,00345	153,88	150,05	0,00349	
5,640	-0,00343	153,86	150,05	0,00339	
5,660	-0,00342	153,89	150,06	0,00323	
5,680	-0,00343	153,89	150,06	0,00316	
5,700	-0,00345	153,92	150,06	0,00318	
5,720	-0,00347	153,93	150,06	0,00326	
5,740	-0,00348	153,91	150,06	0,00330	
5,760	-0,00346	153,86	150,06	0,00334	
5,780	-0,00344	153,86	150,06	0,00332	
5,800	-0,00344	153,88	150,06	0,00328	
5,820	-0,00346	153,90	150,06	0,00320	
5,840	-0,00346	153,91	150,06	0,00317	
5,860	-0,00345	153,90	150,06	0,00323	
5,880	-0,00345	153,91	150,06	0,00328	
5,900	-0,00347	153,94	150,06	0,00330	
5,920	-0,00348	153,94	150,06	0,00339	
5,940	-0,00347	153,90	150,06	0,00347	
5,960	-0,00347	153,82	150,06	0,00333	
5,980	-0,00348	153,79	150,06	0,00321	
6,000	-0,00348	153,83	150,06	0,00312	
6,020	-0,00347	153,83	150,06	0,00307	
6,040	-0,00346	153,77	150,05	0,00322	
6,060	-0,00346	153,79	150,06	0,00338	
6,080	-0,00346	153,84	150,06	0,00343	
6,100	-0,00346	153,85	150,05	0,00342	
6,120	-0,00346	153,89	150,06	0,00335	
6,140	-0,00345	153,91	150,06	0,00325	
6,160	-0,00344	153,85	150,06	0,00320	
6,180	-0,00345	153,78	150,06	0,00316	
6,200	-0,00345	153,76	150,06	0,00322	
6,220	-0,00345	153,78	150,06	0,00331	
6,240	-0,00345	153,86	150,06	0,00342	
6,260	-0,00346	153,89	150,05	0,00346	
6,280	-0,00346	153,86	150,05	0,00337	
6,300	-0,00344	153,81	150,06	0,00322	
6,320	-0,00344	153,81	150,06	0,00313	
6,340	-0,00346	153,87	150,06	0,00317	
6,360	-0,00346	153,95	150,06	0,00332	
6,380	-0,00401	156,79	150,18	0,00304	
6,400	-0,00334	133,86	150,04	0,00207	
6,420	-0,00311	87,37	149,98	0,00191	
6,440	-0,00332	41,57	150,03	0,00224	
6,460	-0,00321	0,8759	150,06	0,00241	
6,480	-0,00142	-33,19	150,06	0,00235	
6,500	0,00275	-40,54	150,06	0,00228	
6,520	0,00773	-13,22	150,06	0,00242	
6,540	0,01223	24,61	150,06	0,00270	
6,560	0,01585	62,73	150,06	0,00286	
6,580	0,01844	96,07	150,06	0,00282	
6,600	0,02004	121,84	150,06	0,00268	
6,620	0,02093	138,78	150,06	0,00254	
6,640	0,02132	148,77	150,06	0,00255	
6,660	0,02143	153,65	150,05	0,00262	
6,680	0,02146	156,09	150,06	0,00273	
6,700	0,02145	157,09	150,06	0,00282	
6,720	0,02145	157,35	150,05	0,00283	
6,740	0,02144	157,40	150,06	0,00283	
6,760	0,02145	157,51	150,06	0,00274	
6,780	0,02141	158,71	150,06	0,00261	
6,800	0,02114	159,41	150,06	0,00254	
6,820	0,02088	158,49	150,06	0,00263	
6,840	0,02078	157,53	150,06	0,00267	
6,860	0,02076	157,25	150,06	0,00273	
6,880	0,02076	157,28	150,06	0,00280	
6,900	0,02077	157,28	150,06	0,00277	
6,920	0,02078	157,23	150,06	0,00262	
6,940	0,02063	157,26	150,06	0,00254	
6,960	0,02032	157,31	150,06	0,00258	
6,980	0,02012	157,28	150,06	0,00269	
7,000	0,02007	157,25	150,06	0,00282	
7,020	0,02007	157,22	150,06	0,00287	
7,040	0,02007	157,20	150,06	0,00284	
7,060	0,02009	157,19	150,06	0,00283	
7,080	0,02006	157,19	150,06	0,00271	
7,100	0,01982	157,23	150,06	0,00256	
7,120	0,01954	157,30	150,06	0,00252	
7,140	0,01942	157,37	150,06	0,00258	
7,160	0,01940	157,25	150,06	0,00268	
7,180	0,01940	157,14	150,06	0,00279	
7,200	0,01940	157,12	150,06	0,00289	
7,220	0,01940	156,94	150,05	0,00284	
7,240	0,01941	155,71	150,05	0,00268	
7,260	0,01941	154,41	150,06	0,00258	
7,280	0,01941	153,91	150,06	0,00257	
7,300	0,01941	153,80	150,06	0,00261	
7,320	0,01941	153,83	150,06	0,00273	
7,340	0,01940	153,87	150,06	0,00285	
7,360	0,01938	153,84	150,06	0,00291	
7,380	0,01913	153,85	150,05	0,00287	
7,400	0,01886	153,84	150,06	0,00269	
7,420	0,01875	153,85	150,06	0,00259	
7,440	0,01875	153,87	150,06	0,00260	
7,460	0,01876	153,82	150,06	0,00267	
7,480	0,01877	153,78	150,06	0,00265	
7,500	0,01877	153,83	150,06	0,00277	
7,520	0,01876	153,88	150,06	0,00287	
7,540	0,01875	153,86	150,06	0,00283	
7,560	0,01874	153,84	150,06	0,00274	
7,580	0,01873	153,86	150,06	0,00266	
7,600	0,01873	153,81	150,06	0,00264	
7,620	0,01874	153,77	150,06	0,00267	
7,640	0,01874	153,82	150,06	0,00271	
7,660	0,01876	153,88	150,06	0,00280	
7,680	0,01877	153,92	150,06	0,00283	
7,700	0,01877	153,90	150,06	0,00274	
7,720	0,01877	153,82	150,06	0,00262	
7,740	0,01878	153,74	150,06	0,00262	
7,760	0,01876	153,79	150,06	0,00258	
7,780	0,01875	153,75	150,06	0,00262	
7,800	0,01876	153,68	150,06	0,00274	
7,820	0,01875	153,70	150,06	0,00284	
7,840	0,01876	153,72	150,06	0,00290	
7,860	0,01877	153,76	150,06	0,00289	
7,880	0,01876	153,84	150,06	0,00277	
7,900	0,01874	153,81	150,06	0,00262	
7,920	0,01874	153,75	150,06	0,00261	
7,940	0,01874	153,78	150,06	0,00275	
7,960	0,01876	153,73	150,05	0,00289	
7,980	0,01877	153,63	150,06	0,00288	
8,000	0,01862	153,65	150,07	0,00282	
8,020	0,01831	153,66	150,06	0,00272	
8,040	0,01808	153,92	150,07	0,00262	
8,060	0,01788	154,25	150,10	0,00249	
8,080	0,01795	147,99	150,08	0,00233	
8,100	0,01806	136,29	150,06	0,00239	
8,120	0,01810	122,95	150,06	0,00255	
8,140	0,01823	109,50	150,06	0,00264	
8,160	0,01870	96,54	150,06	0,00265	
8,180	0,01961	87,82	150,06	0,00258	
8,200	0,02084	84,18	150,06	0,00248	
8,220	0,02218	82,65	150,06	0,00243	
8,240	0,02352	81,27	150,06	0,00241	
8,260	0,02487	81,72	150,06	0,00246	
8,280	0,02623	84,01	150,06	0,00255	
8,300	0,02756	86,53	150,06	0,00266	
8,320	0,02889	88,68	150,06	0,00269	
8,340	0,03023	89,70	150,06	0,00263	
8,360	0,03159	89,98	150,06	0,00251	
8,380	0,03290	89,79	150,06	0,00236	
8,400	0,03398	88,45	150,05	0,00234	
8,420	0,03505	87,10	150,06	0,00245	
8,440	0,03629	86,57	150,06	0,00253	
8,460	0,03762	86,57	150,06	0,00256	
8,480	0,03895	86,65	150,05	0,00257	
8,500	0,04029	86,64	150,05	0,00259	
8,520	0,04164	86,60	150,05	0,00248	
8,540	0,04297	86,43	150,05	0,00237	
8,560	0,04433	85,13	150,06	0,00227	
8,580	0,04567	84,44	150,06	0,00232	
8,600	0,04702	85,35	150,06	0,00242	
8,620	0,04836	85,19	150,05	0,00246	
8,640	0,04970	84,67	150,06	0,00251	
8,660	0,05104	84,00	150,06	0,00257	
8,680	0,05239	83,53	150,06	0,00248	
8,700	0,05375	83,35	150,05	0,00235	
8,720	0,05509	83,34	150,06	0,00233	
8,740	0,05643	83,33	150,06	0,00240	
8,760	0,05778	83,30	150,06	0,00254	
8,780	0,05911	83,28	150,05	0,00264	
8,800	0,06045	83,25	150,06	0,00264	
8,820	0,06179	83,23	150,06	0,00253	
8,840	0,06314	83,26	150,06	0,00244	
8,860	0,06450	83,28	150,05	0,00241	
8,880	0,06584	83,28	150,06	0,00245	
8,900	0,06718	83,32	150,06	0,00254	
8,920	0,06852	83,34	150,06	0,00257	
8,940	0,06998	83,26	150,05	0,00255	
8,960	0,07162	83,24	150,06	0,00255	
8,980	0,07316	83,28	150,06	0,00252	
9,000	0,07456	83,08	150,05	0,00249	
9,020	0,07589	81,82	150,05	0,00247	
9,040	0,07721	80,43	150,06	0,00253	
9,060	0,07855	79,81	150,06	0,00262	
9,080	0,07988	79,78	150,06	0,00268	
9,100	0,08123	79,82	150,05	0,00272	
9,120	0,08258	79,75	150,06	0,00270	
9,140	0,08392	79,79	150,06	0,00258	
9,160	0,08529	79,90	150,06	0,00246	
9,180	0,08688	79,93	150,06	0,00243	
9,200	0,08851	79,94	150,06	0,00244	
9,220	0,08997	79,88	150,06	0,00249	
9,240	0,09132	79,85	150,05	0,00262	
9,260	0,09266	79,95	150,06	0,00268	
9,280	0,09400	80,01	150,06	0,00267	
9,300	0,09546	79,93	150,06	0,00259	
9,320	0,09711	79,85	150,05	0,00249	
9,340	0,09866	79,86	150,06	0,00245	
9,360	0,1001	79,90	150,06	0,00245	
9,380	0,1014	79,91	150,06	0,00250	
9,400	0,1027	79,81	150,05	0,00257	
9,420	0,1041	79,74	150,06	0,00261	
9,440	0,1057	79,77	150,06	0,00263	
9,460	0,1073	79,81	150,06	0,00255	
9,480	0,1088	79,65	150,05	0,00241	
9,500	0,1101	78,40	150,06	0,00240	
9,520	0,1115	77,08	150,06	0,00251	
9,540	0,1130	76,56	150,05	0,00266	
9,560	0,1146	76,47	150,05	0,00271	
9,580	0,1161	76,50	150,06	0,00272	
9,600	0,1175	76,52	150,06	0,00274	
9,620	0,1189	76,54	150,06	0,00261	
9,640	0,1203	76,57	150,06	0,00246	
9,660	0,1220	76,57	150,06	0,00246	
9,680	0,1235	76,55	150,06	0,00255	
9,700	0,1250	76,53	150,05	0,00264	
9,720	0,1267	76,50	150,06	0,00269	
9,740	0,1282	76,54	150,06	0,00268	
9,760	0,1296	76,46	150,06	0,00264	
9,780	0,1311	76,40	150,05	0,00250	
9,800	0,1327	76,44	150,06	0,00244	
9,820	0,1343	76,47	150,06	0,00243	
9,840	0,1356	76,44	150,06	0,00244	
9,860	0,1371	76,46	150,06	0,00257	
9,880	0,1387	76,55	150,06	0,00271	
9,900	0,1403	76,60	150,06	0,00267	
9,920	0,1417	76,41	150,06	0,00252	
9,940	0,1433	75,17	150,05	0,00239	
9,960	0,1449	73,78	150,06	0,00234	
9,980	0,1464	73,25	150,06	0,00239	
10,00	0,1479	73,19	150,05	0,00257	
10,02	0,1495	73,18	150,06	0,00264	
10,04	0,1510	73,18	150,15	0,00268	
10,06	0,1526	73,21	150,53	0,00279	
10,08	0,1542	73,11	152,18	0,00273	
10,10	0,1557	71,92	154,32	0,00256	
10,12	0,1573	70,56	155,84	0,00248	
10,14	0,1589	69,96	156,95	0,00247	
10,16	0,1605	69,85	158,29	0,00253	
10,18	0,1621	69,86	160,13	0,00267	
10,20	0,1637	69,90	161,83	0,00278	
10,22	0,1653	70,37	163,14	0,00279	
10,24	0,1670	70,61	164,57	0,00272	
10,26	0,1686	70,23	166,18	0,00257	
10,28	0,1702	69,92	167,64	0,00245	
10,30	0,1718	69,76	169,46	0,00245	
10,32	0,1734	69,75	171,51	0,00257	
10,34	0,1750	69,82	173,23	0,00263	
10,36	0,1766	69,85	174,64	0,00264	
10,38	0,1782	69,86	175,86	0,00266	
10,40	0,1799	69,89	177,21	0,00262	
10,42	0,1816	69,88	178,60	0,00251	
10,44	0,1832	69,83	179,65	0,00240	
10,46	0,1849	69,78	180,68	0,00244	
10,48	0,1866	69,77	181,97	0,00260	
10,50	0,1883	69,78	183,35	0,00271	
10,52	0,1899	69,74	184,88	0,00272	
10,54	0,1916	69,08	186,35	0,00267	
10,56	0,1933	67,60	187,63	0,00251	
10,58	0,1950	66,64	188,90	0,00238	
10,60	0,1966	66,38	190,25	0,00238	
10,62	0,1984	66,38	191,62	0,00243	
10,64	0,2001	66,42	192,99	0,00253	
10,66	0,2019	66,42	194,36	0,00262	
10,68	0,2035	66,46	195,67	0,00265	
10,70	0,2052	66,53	196,89	0,00273	
10,72	0,2069	66,50	198,11	0,00272	
10,74	0,2086	66,45	199,45	0,00262	
10,76	0,2102	66,27	200,97	0,00250	
10,78	0,2120	64,96	202,48	0,00251	
10,80	0,2138	63,58	203,87	0,00261	
10,82	0,2155	63,08	205,23	0,00265	
10,84	0,2172	63,05	206,67	0,00264	
10,86	0,2189	63,11	208,14	0,00261	
10,88	0,2207	63,12	209,64	0,00251	
10,90	0,2225	63,05	211,12	0,00245	
10,92	0,2243	63,07	212,58	0,00248	
10,94	0,2260	63,05	214,00	0,00254	
10,96	0,2279	62,66	215,37	0,00260	
10,98	0,2298	62,74	216,81	0,00265	
11,00	0,2315	67,77	218,24	0,00265	
11,02	0,2333	79,24	219,47	0,00251	
11,04	0,2350	93,16	220,38	0,00239	
11,06	0,2367	107,02	221,14	0,00239	
11,08	0,2380	119,59	221,84	0,00248	
11,10	0,2387	127,66	222,40	0,00257	
11,12	0,2391	131,52	222,79	0,00267	
11,14	0,2396	133,91	223,12	0,00282	
11,16	0,2401	137,68	223,35	0,00283	
11,18	0,2404	142,39	223,48	0,00270	
11,20	0,2408	147,61	223,61	0,00261	
11,22	0,2410	152,55	223,78	0,00259	
11,24	0,2410	156,07	223,92	0,00263	
11,26	0,2410	158,52	224,05	0,00279	
11,28	0,2410	160,15	224,19	0,00289	
11,30	0,2410	161,93	224,28	0,00288	
11,32	0,2410	163,49	224,25	0,00282	
11,34	0,2409	164,02	224,20	0,00269	
11,36	0,2406	163,03	224,23	0,00258	
11,38	0,2404	163,25	224,33	0,00258	
11,40	0,2401	164,50	224,37	0,00260	
11,42	0,2399	160,51	224,39	0,00263	
11,44	0,2397	155,53	224,51	0,00270	
11,46	0,2395	154,01	224,73	0,00274	
11,48	0,2394	146,41	225,04	0,00273	
11,50	0,2395	131,25	225,48	0,00265	
11,52	0,2397	116,65	226,09	0,00260	
11,54	0,2399	102,25	226,83	0,00257	
11,56	0,2404	86,74	227,65	0,00257	
11,58	0,2412	78,27	228,43	0,00268	
11,60	0,2421	79,84	229,14	0,00273	
11,62	0,2431	86,98	229,70	0,00271	
11,64	0,2444	96,93	230,10	0,00259	
11,66	0,2454	107,39	230,46	0,00249	
11,68	0,2462	116,24	230,82	0,00255	
11,70	0,2468	122,33	231,11	0,00264	
