Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
1,360	0,1665	160,19	150,09	-0,02301	
1,380	0,1665	160,14	150,09	-0,02302	
1,400	0,1665	160,13	150,09	-0,02296	
1,420	0,1665	160,10	150,09	-0,02285	
1,440	0,1665	160,03	150,09	-0,02279	
1,460	0,1665	160,04	150,09	-0,02284	
1,480	0,1665	160,14	150,09	-0,02297	
1,500	0,1665	160,20	150,09	-0,02305	
1,520	0,1665	160,21	150,09	-0,02306	
1,540	0,1665	160,14	150,09	-0,02297	
1,560	0,1665	160,13	150,09	-0,02284	
1,580	0,1665	160,22	150,09	-0,02278	
1,600	0,1665	160,15	150,09	-0,02283	
1,620	0,1665	160,03	150,09	-0,02289	
1,640	0,1665	159,98	150,09	-0,02296	
1,660	0,1665	160,01	150,09	-0,02303	
1,680	0,1665	160,06	150,10	-0,02302	
1,700	0,1665	160,09	150,09	-0,02290	
1,720	0,1665	160,13	150,09	-0,02281	
1,740	0,1665	160,14	150,09	-0,02279	
1,760	0,1665	160,11	150,09	-0,02283	
1,780	0,1665	160,12	150,09	-0,02295	
1,800	0,1665	160,11	150,09	-0,02304	
1,820	0,1665	160,09	150,09	-0,02305	
1,840	0,1665	160,07	150,09	-0,02296	
1,860	0,1665	160,10	150,09	-0,02282	
1,880	0,1665	159,92	150,09	-0,02278	
1,900	0,1665	158,66	150,09	-0,02286	
1,920	0,1665	157,33	150,09	-0,02301	
1,940	0,1665	157,49	150,09	-0,02313	
1,960	0,1665	158,77	150,09	-0,02312	
1,980	0,1665	158,46	150,09	-0,02305	
2,000	0,1665	157,34	150,09	-0,02292	
2,020	0,1665	156,77	150,09	-0,02285	
2,040	0,1665	156,68	150,09	-0,02290	
2,060	0,1665	156,70	150,09	-0,02299	
2,080	0,1665	156,73	150,09	-0,02304	
2,100	0,1665	156,73	150,09	-0,02307	
2,120	0,1665	156,71	150,09	-0,02306	
2,140	0,1665	156,71	150,09	-0,02300	
2,160	0,1665	156,72	150,10	-0,02288	
2,180	0,1665	156,77	150,10	-0,02282	
2,200	0,1665	156,77	150,09	-0,02290	
2,220	0,1665	156,78	150,09	-0,02302	
2,240	0,1665	156,83	150,09	-0,02312	
2,260	0,1665	156,84	150,09	-0,02308	
2,280	0,1665	156,83	150,09	-0,02292	
2,300	0,1665	156,87	150,09	-0,02279	
2,320	0,1665	156,88	150,09	-0,02283	
2,340	0,1665	156,83	150,09	-0,02294	
2,360	0,1665	156,82	150,09	-0,02301	
2,380	0,1665	156,79	150,09	-0,02305	
2,400	0,1665	156,72	150,09	-0,02306	
2,420	0,1665	156,63	150,09	-0,02299	
2,440	0,1665	157,29	150,09	-0,02291	
2,460	0,1665	158,85	150,09	-0,02283	
2,480	0,1665	159,81	150,09	-0,02285	
2,500	0,1665	160,08	150,09	-0,02303	
2,520	0,1665	160,11	150,09	-0,02313	
2,540	0,1665	160,10	150,09	-0,02307	
2,560	0,1665	159,47	150,09	-0,02295	
2,580	0,1665	157,97	150,09	-0,02286	
2,600	0,1665	157,02	150,09	-0,02285	
2,620	0,1665	156,75	150,09	-0,02296	
2,640	0,1665	156,69	150,09	-0,02304	
2,660	0,1665	156,72	150,09	-0,02308	
2,680	0,1665	156,76	150,09	-0,02307	
2,700	0,1665	156,76	150,09	-0,02299	
2,720	0,1665	156,75	150,09	-0,02287	
2,740	0,1665	156,70	150,09	-0,02280	
2,760	0,1665	157,31	150,09	-0,02288	
2,780	0,1665	158,86	150,09	-0,02307	
2,800	0,1665	159,87	150,09	-0,02318	
2,820	0,1666	160,11	150,09	-0,02312	
2,840	0,1666	160,09	150,09	-0,02303	
2,860	0,1666	160,06	150,09	-0,02289	
2,880	0,1665	160,10	150,09	-0,02281	
2,900	0,1665	160,12	150,09	-0,02281	
2,920	0,1665	160,15	150,09	-0,02291	
2,940	0,1665	160,19	150,09	-0,02306	
2,960	0,1665	159,99	150,09	-0,02316	
2,980	0,1665	158,71	150,09	-0,02311	
3,000	0,1665	157,35	150,09	-0,02298	
3,020	0,1665	156,76	150,09	-0,02286	
3,040	0,1666	156,61	150,09	-0,02282	
3,060	0,1666	156,59	150,09	-0,02294	
3,080	0,1666	156,64	150,09	-0,02312	
3,100	0,1666	157,32	150,09	-0,02315	
3,120	0,1665	158,81	150,09	-0,02303	
3,140	0,1665	159,76	150,09	-0,02286	
3,160	0,1665	160,02	150,09	-0,02279	
3,180	0,1666	160,01	150,09	-0,02284	
3,200	0,1665	159,99	150,09	-0,02297	
3,220	0,1665	159,30	150,09	-0,02305	
3,240	0,1665	158,44	150,09	-0,02305	
3,260	0,1666	159,02	150,09	-0,02299	
3,280	0,1666	159,81	150,09	-0,02289	
3,300	0,1666	160,09	150,09	-0,02283	
3,320	0,1665	160,09	150,09	-0,02283	
3,340	0,1665	160,02	150,09	-0,02288	
3,360	0,1665	159,98	150,09	-0,02301	
3,380	0,1665	160,03	150,09	-0,02310	
3,400	0,1665	160,11	150,09	-0,02305	
3,420	0,1665	160,12	150,09	-0,02293	
3,440	0,1665	160,11	150,09	-0,02285	
3,460	0,1665	160,11	150,09	-0,02280	
3,480	0,1665	160,14	150,09	-0,02281	
3,500	0,1665	160,12	150,09	-0,02293	
3,520	0,1665	160,05	150,09	-0,02303	
3,540	0,1665	159,96	150,09	-0,02303	
3,560	0,1665	159,97	150,09	-0,02301	
3,580	0,1665	159,98	150,09	-0,02292	
3,600	0,1661	162,21	150,19	-0,02297	
3,620	0,1663	154,50	150,15	-0,02398	
3,640	0,1668	117,18	150,02	-0,02475	
3,660	0,1667	72,63	150,04	-0,02479	
3,680	0,1666	31,60	150,08	-0,02458	
3,700	0,1678	-3,035	150,10	-0,02436	
3,720	0,1714	-23,49	150,09	-0,02422	
3,740	0,1765	-7,784	150,09	-0,02412	
3,760	0,1813	27,16	150,09	-0,02400	
3,780	0,1851	64,76	150,09	-0,02400	
3,800	0,1879	99,59	150,10	-0,02412	
3,820	0,1899	127,21	150,09	-0,02413	
3,840	0,1910	145,53	150,09	-0,02406	
3,860	0,1913	156,25	150,09	-0,02397	
3,880	0,1914	161,77	150,09	-0,02385	
3,900	0,1913	164,76	150,10	-0,02380	
3,920	0,1914	166,35	150,09	-0,02382	
3,940	0,1914	166,87	150,09	-0,02386	
3,960	0,1912	166,79	150,09	-0,02394	
3,980	0,1909	165,52	150,09	-0,02403	
4,000	0,1907	164,09	150,09	-0,02397	
4,020	0,1907	163,52	150,09	-0,02385	
4,040	0,1907	163,56	150,09	-0,02377	
4,060	0,1906	163,62	150,09	-0,02378	
4,080	0,1903	163,59	150,09	-0,02385	
4,100	0,1901	163,58	150,09	-0,02390	
4,120	0,1900	163,53	150,09	-0,02397	
4,140	0,1900	163,50	150,09	-0,02394	
4,160	0,1900	163,47	150,09	-0,02386	
4,180	0,1900	162,82	150,09	-0,02378	
4,200	0,1897	161,30	150,09	-0,02371	
4,220	0,1895	160,35	150,09	-0,02376	
4,240	0,1893	160,12	150,09	-0,02387	
4,260	0,1894	160,16	150,09	-0,02391	
4,280	0,1894	160,20	150,09	-0,02388	
4,300	0,1894	160,19	150,09	-0,02380	
4,320	0,1894	160,16	150,09	-0,02370	
4,340	0,1894	160,21	150,09	-0,02365	
4,360	0,1894	160,19	150,10	-0,02374	
4,380	0,1894	160,16	150,09	-0,02394	
4,400	0,1894	160,20	150,09	-0,02405	
4,420	0,1894	160,19	150,09	-0,02399	
4,440	0,1892	160,20	150,09	-0,02385	
4,460	0,1889	160,29	150,09	-0,02379	
4,480	0,1887	160,35	150,09	-0,02379	
4,500	0,1887	160,36	150,09	-0,02384	
4,520	0,1887	160,35	150,09	-0,02392	
4,540	0,1887	160,29	150,09	-0,02399	
4,560	0,1887	160,20	150,09	-0,02399	
4,580	0,1887	160,19	150,09	-0,02393	
4,600	0,1887	160,26	150,09	-0,02386	
4,620	0,1887	160,23	150,09	-0,02377	
4,640	0,1887	160,20	150,09	-0,02374	
4,660	0,1887	160,23	150,09	-0,02385	
4,680	0,1887	160,19	150,09	-0,02391	
4,700	0,1887	160,19	150,09	-0,02388	
4,720	0,1887	160,22	150,09	-0,02385	
4,740	0,1887	160,18	150,09	-0,02380	
4,760	0,1887	160,18	150,09	-0,02368	
4,780	0,1887	160,21	150,09	-0,02369	
4,800	0,1887	160,17	150,09	-0,02382	
4,820	0,1887	160,13	150,09	-0,02395	
4,840	0,1887	160,13	150,09	-0,02399	
4,860	0,1887	160,08	150,09	-0,02393	
4,880	0,1887	160,06	150,09	-0,02387	
4,900	0,1887	160,16	150,09	-0,02377	
4,920	0,1887	160,24	150,09	-0,02370	
4,940	0,1887	160,25	150,09	-0,02376	
4,960	0,1886	160,21	150,09	-0,02385	
4,980	0,1883	160,14	150,09	-0,02394	
5,000	0,1881	160,20	150,09	-0,02393	
5,020	0,1880	160,06	150,09	-0,02381	
5,040	0,1880	158,78	150,09	-0,02374	
5,060	0,1880	158,04	150,09	-0,02368	
5,080	0,1880	159,05	150,09	-0,02369	
5,100	0,1880	159,36	150,09	-0,02379	
5,120	0,1880	158,66	150,09	-0,02387	
5,140	0,1880	159,14	150,09	-0,02386	
5,160	0,1881	159,20	150,09	-0,02377	
5,180	0,1880	158,09	150,09	-0,02367	
5,200	0,1880	158,39	150,10	-0,02364	
5,220	0,1880	159,04	150,09	-0,02371	
5,240	0,1881	159,32	150,09	-0,02375	
5,260	0,1881	159,77	150,09	-0,02384	
5,280	0,1880	159,42	150,09	-0,02389	
5,300	0,1880	158,65	150,09	-0,02381	
5,320	0,1880	159,29	150,09	-0,02370	
5,340	0,1880	160,01	150,09	-0,02365	
5,360	0,1881	160,14	150,09	-0,02368	
5,380	0,1880	160,13	150,09	-0,02378	
5,400	0,1880	160,14	150,09	-0,02391	
5,420	0,1881	160,14	150,09	-0,02392	
5,440	0,1880	160,18	150,09	-0,02387	
5,460	0,1880	160,16	150,09	-0,02373	
5,480	0,1880	160,15	150,09	-0,02364	
5,500	0,1880	160,21	150,09	-0,02364	
5,520	0,1880	160,16	150,09	-0,02370	
5,540	0,1880	160,16	150,09	-0,02380	
5,560	0,1880	160,19	150,09	-0,02387	
5,580	0,1880	160,20	150,09	-0,02391	
5,600	0,1881	160,24	150,09	-0,02384	
5,620	0,1880	160,32	150,09	-0,02322	
5,640	0,1880	160,35	150,09	-0,02237	
5,660	0,1880	160,30	150,09	-0,02205	
5,680	0,1880	160,26	150,10	-0,02211	
5,700	0,1880	160,24	150,09	-0,02219	
5,720	0,1880	160,21	150,09	-0,02215	
5,740	0,1879	160,23	150,09	-0,02211	
5,760	0,1876	160,20	150,09	-0,02207	
5,780	0,1874	160,18	150,09	-0,02211	
5,800	0,1873	160,17	150,09	-0,02221	
5,820	0,1874	159,53	150,09	-0,02228	
5,840	0,1874	158,00	150,09	-0,02236	
5,860	0,1874	157,01	150,09	-0,02294	
5,880	0,1874	156,71	150,09	-0,02349	
5,900	0,1874	156,74	150,09	-0,02367	
5,920	0,1874	156,83	150,09	-0,02367	
5,940	0,1874	156,87	150,09	-0,02373	
5,960	0,1874	156,98	150,09	-0,02380	
5,980	0,1874	158,24	150,09	-0,02387	
6,000	0,1874	159,61	150,10	-0,02391	
6,020	0,1874	160,09	150,09	-0,02382	
6,040	0,1874	160,15	150,09	-0,02368	
6,060	0,1874	160,16	150,09	-0,02361	
6,080	0,1874	160,20	150,09	-0,02366	
6,100	0,1874	160,22	150,09	-0,02382	
6,120	0,1874	160,19	150,09	-0,02391	
6,140	0,1874	160,21	150,09	-0,02385	
6,160	0,1874	160,31	150,09	-0,02375	
6,180	0,1874	160,32	150,09	-0,02366	
6,200	0,1874	160,30	150,09	-0,02360	
6,220	0,1874	160,24	150,09	-0,02361	
6,240	0,1874	160,24	150,09	-0,02367	
6,260	0,1874	160,38	150,09	-0,02375	
6,280	0,1874	160,34	150,09	-0,02386	
6,300	0,1874	160,19	150,09	-0,02388	
6,320	0,1874	160,12	150,09	-0,02386	
6,340	0,1874	160,27	150,09	-0,02381	
6,360	0,1874	160,33	150,09	-0,02372	
6,380	0,1874	160,37	150,09	-0,02372	
6,400	0,1874	160,41	150,09	-0,02382	
6,420	0,1874	160,39	150,09	-0,02388	
6,440	0,1874	160,34	150,09	-0,02389	
6,460	0,1874	160,30	150,09	-0,02383	
6,480	0,1874	160,30	150,09	-0,02376	
6,500	0,1874	160,28	150,09	-0,02368	
6,520	0,1874	160,33	150,09	-0,02368	
6,540	0,1874	160,36	150,09	-0,02377	
6,560	0,1874	160,35	150,09	-0,02386	
6,580	0,1874	160,44	150,09	-0,02388	
6,600	0,1874	160,40	150,09	-0,02380	
6,620	0,1874	160,26	150,09	-0,02371	
6,640	0,1874	160,18	150,09	-0,02364	
6,660	0,1874	160,18	150,10	-0,02363	
6,680	0,1874	160,09	150,09	-0,02370	
6,700	0,1874	159,04	150,09	-0,02376	
6,720	0,1874	158,93	150,09	-0,02385	
6,740	0,1874	159,16	150,09	-0,02386	
6,760	0,1874	158,79	150,09	-0,02377	
6,780	0,1874	159,33	150,09	-0,02367	
6,800	0,1874	159,95	150,09	-0,02365	
6,820	0,1871	160,16	150,09	-0,02372	
6,840	0,1868	160,19	150,09	-0,02380	
6,860	0,1867	160,15	150,09	-0,02384	
6,880	0,1867	160,18	150,09	-0,02380	
6,900	0,1867	160,26	150,09	-0,02371	
6,920	0,1867	160,27	150,09	-0,02366	
6,940	0,1867	160,28	150,09	-0,02360	
6,960	0,1867	160,34	150,09	-0,02373	
6,980	0,1867	160,31	150,09	-0,02393	
7,000	0,1867	160,26	150,09	-0,02402	
7,020	0,1867	160,29	150,09	-0,02389	
7,040	0,1867	160,25	150,10	-0,02370	
7,060	0,1867	160,15	150,10	-0,02356	
7,080	0,1867	160,15	150,10	-0,02351	
7,100	0,1867	160,18	150,09	-0,02358	
7,120	0,1867	160,23	150,09	-0,02379	
7,140	0,1867	160,22	150,09	-0,02394	
7,160	0,1867	160,19	150,09	-0,02389	
7,180	0,1867	160,23	150,09	-0,02377	
7,200	0,1867	160,32	150,09	-0,02364	
7,220	0,1867	159,72	150,09	-0,02357	
7,240	0,1867	158,29	150,09	-0,02364	
7,260	0,1867	158,50	150,09	-0,02381	
7,280	0,1867	158,99	150,09	-0,02392	
7,300	0,1867	158,08	150,09	-0,02391	
7,320	0,1867	157,31	150,09	-0,02380	
7,340	0,1867	157,63	150,09	-0,02370	
7,360	0,1867	157,48	150,09	-0,02365	
7,380	0,1867	157,76	150,09	-0,02363	
7,400	0,1867	158,43	150,09	-0,02373	
7,420	0,1867	157,81	150,09	-0,02383	
7,440	0,1867	157,05	150,09	-0,02386	
7,460	0,1867	156,82	150,09	-0,02382	
7,480	0,1867	156,86	150,09	-0,02376	
7,500	0,1867	156,92	150,09	-0,02370	
7,520	0,1867	156,86	150,09	-0,02366	
7,540	0,1867	156,79	150,09	-0,02361	
7,560	0,1867	156,96	150,09	-0,02370	
7,580	0,1867	157,62	150,09	-0,02384	
7,600	0,1867	158,11	150,09	-0,02386	
7,620	0,1867	159,24	150,09	-0,02379	
7,640	0,1865	160,83	150,13	-0,02367	
7,660	0,1865	157,45	150,14	-0,02367	
7,680	0,1866	146,68	150,11	-0,02377	
7,700	0,1867	133,52	150,10	-0,02387	
7,720	0,1867	121,16	150,10	-0,02398	
7,740	0,1869	107,92	150,09	-0,02399	
7,760	0,1876	95,74	150,09	-0,02392	
7,780	0,1887	89,51	150,09	-0,02379	
7,800	0,1898	85,25	150,09	-0,02364	
7,820	0,1908	80,17	150,09	-0,02362	
7,840	0,1921	75,73	150,09	-0,02370	
7,860	0,1934	73,36	150,09	-0,02383	
7,880	0,1948	72,89	150,09	-0,02397	
7,900	0,1964	74,22	150,09	-0,02401	
7,920	0,1980	76,86	150,09	-0,02393	
7,940	0,1994	79,44	150,09	-0,02376	
7,960	0,2008	81,61	150,09	-0,02367	
7,980	0,2022	82,63	150,09	-0,02375	
8,000	0,2035	82,78	150,09	-0,02393	
8,020	0,2046	82,77	150,09	-0,02404	
8,040	0,2056	82,85	150,09	-0,02403	
8,060	0,2069	82,90	150,09	-0,02394	
8,080	0,2082	82,89	150,09	-0,02383	
8,100	0,2095	82,73	150,09	-0,02375	
8,120	0,2109	81,53	150,09	-0,02369	
8,140	0,2122	80,12	150,09	-0,02376	
8,160	0,2135	79,52	150,09	-0,02390	
8,180	0,2149	79,44	150,09	-0,02391	
8,200	0,2162	79,49	150,09	-0,02383	
8,220	0,2176	79,54	150,09	-0,02370	
8,240	0,2189	79,59	150,09	-0,02362	
8,260	0,2203	79,57	150,09	-0,02368	
8,280	0,2216	79,56	150,09	-0,02373	
8,300	0,2230	79,61	150,09	-0,02382	
8,320	0,2243	79,62	150,09	-0,02385	
8,340	0,2256	79,60	150,09	-0,02383	
8,360	0,2270	79,59	150,09	-0,02377	
8,380	0,2283	79,60	150,09	-0,02370	
8,400	0,2297	79,62	150,10	-0,02369	
8,420	0,2310	79,60	150,09	-0,02373	
8,440	0,2323	79,57	150,09	-0,02380	
8,460	0,2337	79,55	150,09	-0,02386	
8,480	0,2351	79,47	150,09	-0,02387	
8,500	0,2366	79,41	150,09	-0,02383	
8,520	0,2383	79,48	150,09	-0,02369	
8,540	0,2397	79,56	150,09	-0,02360	
8,560	0,2411	79,62	150,09	-0,02361	
8,580	0,2424	79,62	150,09	-0,02368	
8,600	0,2438	79,49	150,09	-0,02371	
8,620	0,2451	78,27	150,09	-0,02374	
8,640	0,2465	76,83	150,09	-0,02373	
8,660	0,2478	76,23	150,09	-0,02370	
8,680	0,2492	76,18	150,09	-0,02366	
8,700	0,2505	76,18	150,09	-0,02365	
8,720	0,2518	76,15	150,09	-0,02368	
8,740	0,2533	76,15	150,09	-0,02378	
8,760	0,2549	76,02	150,09	-0,02388	
8,780	0,2565	74,80	150,09	-0,02391	
8,800	0,2579	73,40	150,09	-0,02385	
8,820	0,2592	72,83	150,09	-0,02368	
8,840	0,2606	72,78	150,09	-0,02358	
8,860	0,2619	72,81	150,09	-0,02364	
8,880	0,2633	72,82	150,09	-0,02381	
8,900	0,2649	72,81	150,09	-0,02389	
8,920	0,2665	72,85	150,09	-0,02383	
8,940	0,2680	72,89	150,09	-0,02371	
8,960	0,2693	72,92	150,09	-0,02361	
8,980	0,2706	72,94	150,09	-0,02357	
9,000	0,2721	72,86	150,09	-0,02355	
9,020	0,2737	72,79	150,09	-0,02358	
9,040	0,2753	72,89	150,09	-0,02372	
9,060	0,2767	72,97	150,09	-0,02385	
9,080	0,2780	72,94	150,09	-0,02384	
9,100	0,2794	72,71	150,09	-0,02385	
9,120	0,2811	71,44	150,09	-0,02376	
9,140	0,2826	70,06	150,09	-0,02365	
9,160	0,2841	69,45	150,09	-0,02371	
9,180	0,2854	69,34	150,09	-0,02381	
9,200	0,2870	69,36	150,09	-0,02389	
9,220	0,2886	69,40	150,09	-0,02392	
9,240	0,2901	69,33	150,09	-0,02390	
9,260	0,2915	69,30	150,09	-0,02381	
9,280	0,2930	69,34	150,09	-0,02371	
9,300	0,2947	69,41	150,09	-0,02369	
9,320	0,2961	69,36	150,09	-0,02380	
9,340	0,2976	69,32	150,09	-0,02384	
9,360	0,2992	69,37	150,09	-0,02376	
9,380	0,3008	69,40	150,09	-0,02370	
9,400	0,3022	69,40	150,09	-0,02366	
9,420	0,3037	69,38	150,09	-0,02358	
9,440	0,3054	69,35	150,09	-0,02356	
9,460	0,3069	69,33	150,09	-0,02367	
9,480	0,3086	69,35	150,09	-0,02382	
9,500	0,3101	69,39	150,09	-0,02387	
9,520	0,3116	69,43	150,09	-0,02375	
9,540	0,3131	69,46	150,09	-0,02364	
9,560	0,3148	69,43	150,09	-0,02357	
9,580	0,3163	69,33	150,09	-0,02353	
9,600	0,3179	68,20	150,10	-0,02360	
9,620	0,3195	66,86	150,15	-0,02375	
9,640	0,3209	66,26	150,45	-0,02383	
9,660	0,3224	66,14	151,09	-0,02375	
9,680	0,3240	66,17	152,28	-0,02366	
9,700	0,3256	66,02	153,77	-0,02358	
9,720	0,3273	64,79	154,77	-0,02351	
9,740	0,3289	63,44	155,35	-0,02355	
9,760	0,3304	62,85	156,13	-0,02365	
9,780	0,3320	62,71	157,18	-0,02376	
9,800	0,3336	62,73	158,53	-0,02385	
9,820	0,3351	62,74	160,09	-0,02377	
9,840	0,3368	62,77	161,47	-0,02362	
9,860	0,3385	62,82	162,77	-0,02357	
9,880	0,3402	62,85	164,61	-0,02360	
9,900	0,3417	62,85	166,59	-0,02365	
9,920	0,3434	62,83	168,15	-0,02378	
9,940	0,3450	62,81	169,52	-0,02384	
9,960	0,3467	62,82	170,83	-0,02377	
9,980	0,3484	62,80	172,20	-0,02369	
10,00	0,3499	62,81	173,66	-0,02359	
10,02	0,3516	62,74	175,28	-0,02355	
10,04	0,3532	61,59	176,86	-0,02357	
10,06	0,3549	60,10	178,10	-0,02366	
10,08	0,3566	59,45	179,12	-0,02375	
10,10	0,3583	59,41	180,29	-0,02381	
10,12	0,3599	59,42	181,67	-0,02369	
10,14	0,3616	59,40	183,19	-0,02353	
10,16	0,3633	59,46	184,72	-0,02353	
10,18	0,3650	59,48	186,11	-0,02362	
10,20	0,3667	59,44	187,43	-0,02377	
10,22	0,3684	59,43	188,78	-0,02385	
10,24	0,3702	59,41	190,18	-0,02386	
10,26	0,3719	59,40	191,54	-0,02377	
10,28	0,3736	59,42	192,96	-0,02362	
10,30	0,3753	59,43	194,44	-0,02352	
10,32	0,3771	59,46	195,78	-0,02346	
10,34	0,3789	59,42	197,06	-0,02360	
10,36	0,3806	59,35	198,42	-0,02379	
10,38	0,3823	58,82	199,77	-0,02384	
10,40	0,3840	57,34	201,17	-0,02374	
10,42	0,3857	56,31	202,69	-0,02360	
10,44	0,3874	56,10	204,11	-0,02359	
10,46	0,3892	56,14	205,51	-0,02356	
10,48	0,3910	56,10	206,98	-0,02363	
10,50	0,3927	56,04	208,52	-0,02381	
10,52	0,3944	55,50	209,99	-0,02385	
10,54	0,3961	54,02	211,38	-0,02377	
10,56	0,3979	53,01	212,78	-0,02367	
10,58	0,3997	52,68	214,23	-0,02357	
10,60	0,4015	52,74	215,64	-0,02355	
10,62	0,4033	52,80	217,03	-0,02359	
10,64	0,4051	52,81	218,46	-0,02372	
10,66	0,4069	52,79	219,93	-0,02381	
10,68	0,4088	52,82	221,44	-0,02373	
10,70	0,4106	52,86	222,90	-0,02364	
10,72	0,4125	52,87	224,31	-0,02355	
10,74	0,4143	52,85	225,74	-0,02355	
10,76	0,4161	52,33	227,18	-0,02363	
10,78	0,4179	50,82	228,64	-0,02377	
10,80	0,4196	49,76	230,07	-0,02380	
10,82	0,4215	49,43	231,48	-0,02377	
10,84	0,4234	49,38	232,93	-0,02374	
10,86	0,4253	49,38	234,42	-0,02363	
10,88	0,4272	49,37	235,90	-0,02352	
10,90	0,4290	49,31	237,33	-0,02355	
10,92	0,4309	49,25	238,75	-0,02367	
10,94	0,4328	49,26	240,21	-0,02382	
10,96	0,4347	49,30	241,70	-0,02383	
10,98	0,4367	48,81	243,13	-0,02372	
11,00	0,4386	50,96	244,49	-0,02361	
11,02	0,4404	59,95	245,75	-0,02365	
11,04	0,4423	73,99	246,83	-0,02377	
11,06	0,4442	88,79	247,72	-0,02389	
11,08	0,4458	103,83	248,44	-0,02396	
11,10	0,4470	117,33	248,97	-0,02391	
11,12	0,4478	125,30	249,37	-0,02383	
11,14	0,4484	129,49	249,72	-0,02372	
11,16	0,4490	133,86	250,02	-0,02367	
11,18	0,4495	139,78	250,24	-0,02370	
11,20	0,4499	146,35	250,39	-0,02381	
11,22	0,4504	151,88	250,52	-0,02387	
11,24	0,4506	155,95	250,61	-0,02378	
11,26	0,4506	159,47	250,66	-0,02373	
11,28	0,4506	162,23	250,67	-0,02375	
11,30	0,4506	164,12	250,72	-0,02370	
11,32	0,4505	165,10	250,78	-0,02369	
11,34	0,4505	164,56	250,89	-0,02381	
11,36	0,4505	160,23	251,06	-0,02387	
11,38	0,4506	152,13	251,33	-0,02393	
11,40	0,4506	140,64	251,78	-0,02400	
11,42	0,4506	126,90	252,40	-0,02400	
11,44	0,4507	111,23	253,13	-0,02379	
11,46	0,4511	96,82	253,98	-0,02358	
11,48	0,4518	85,16	254,93	-0,02362	
11,50	0,4527	75,46	255,97	-0,02382	
