Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
2,020	-0,4344	174,31	150,04	0,04951	
2,040	-0,4344	174,34	150,04	0,04965	
2,060	-0,4344	174,33	150,04	0,04970	
2,080	-0,4344	174,32	150,04	0,04965	
2,100	-0,4344	174,01	150,04	0,04955	
2,120	-0,4344	173,22	150,04	0,04940	
2,140	-0,4344	172,98	150,04	0,04939	
2,160	-0,4344	173,64	150,04	0,04947	
2,180	-0,4344	174,18	150,04	0,04955	
2,200	-0,4344	174,36	150,04	0,04962	
2,220	-0,4344	174,34	150,04	0,04966	
2,240	-0,4344	173,98	150,04	0,04960	
2,260	-0,4344	172,60	150,04	0,04951	
2,280	-0,4344	171,37	150,04	0,04939	
2,300	-0,4344	170,95	150,04	0,04935	
2,320	-0,4344	170,93	150,04	0,04935	
2,340	-0,4344	171,04	150,04	0,04948	
2,360	-0,4344	171,07	150,04	0,04958	
2,380	-0,4344	170,99	150,04	0,04958	
2,400	-0,4344	171,25	150,04	0,04953	
2,420	-0,4344	171,76	150,04	0,04938	
2,440	-0,4344	171,51	150,04	0,04929	
2,460	-0,4344	172,06	150,04	0,04935	
2,480	-0,4344	173,37	150,04	0,04949	
2,500	-0,4343	174,16	150,04	0,04961	
2,520	-0,4340	174,43	150,04	0,04965	
2,540	-0,4338	174,46	150,04	0,04955	
2,560	-0,4337	174,47	150,04	0,04945	
2,580	-0,4337	174,46	150,04	0,04939	
2,600	-0,4337	174,45	150,04	0,04938	
2,620	-0,4337	174,50	150,04	0,04949	
2,640	-0,4337	174,44	150,04	0,04961	
2,660	-0,4337	174,38	150,04	0,04967	
2,680	-0,4338	174,36	150,04	0,04961	
2,700	-0,4341	174,35	150,04	0,04947	
2,720	-0,4343	174,31	150,04	0,04937	
2,740	-0,4344	174,33	150,04	0,04933	
2,760	-0,4344	174,33	150,04	0,04944	
2,780	-0,4344	174,32	150,04	0,04961	
2,800	-0,4344	174,29	150,04	0,04965	
2,820	-0,4344	174,26	150,04	0,04957	
2,840	-0,4344	174,23	150,04	0,04957	
2,860	-0,4344	174,16	150,04	0,04957	
2,880	-0,4344	174,19	150,04	0,04946	
2,900	-0,4344	174,25	150,04	0,04947	
2,920	-0,4344	174,24	150,04	0,04953	
2,940	-0,4344	174,22	150,04	0,04962	
2,960	-0,4344	174,26	150,04	0,04967	
2,980	-0,4344	174,29	150,04	0,04964	
3,000	-0,4344	174,32	150,04	0,04958	
3,020	-0,4344	174,33	150,04	0,04950	
3,040	-0,4344	174,30	150,04	0,04947	
3,060	-0,4344	174,29	150,04	0,04955	
3,080	-0,4344	174,25	150,04	0,04964	
3,100	-0,4344	174,23	150,04	0,04966	
3,120	-0,4344	174,29	150,04	0,04969	
3,140	-0,4344	174,30	150,04	0,04961	
3,160	-0,4344	173,98	150,04	0,04942	
3,180	-0,4344	172,61	150,04	0,04929	
3,200	-0,4344	171,43	150,04	0,04933	
3,220	-0,4344	171,89	150,04	0,04946	
3,240	-0,4344	173,33	150,04	0,04959	
3,260	-0,4344	174,14	150,04	0,04968	
3,280	-0,4344	174,34	150,04	0,04974	
3,300	-0,4344	174,34	150,04	0,04967	
3,320	-0,4344	174,33	150,04	0,04950	
3,340	-0,4344	173,48	150,04	0,04944	
3,360	-0,4344	172,54	150,04	0,04945	
3,380	-0,4344	171,77	150,04	0,04946	
3,400	-0,4344	171,19	150,04	0,04954	
3,420	-0,4344	170,97	150,04	0,04964	
3,440	-0,4344	171,23	150,04	0,04963	
3,460	-0,4344	171,70	150,04	0,04955	
3,480	-0,4344	171,43	150,04	0,04943	
3,500	-0,4344	171,05	150,04	0,04940	
3,520	-0,4344	171,72	150,04	0,04948	
3,540	-0,4344	172,90	150,04	0,04961	
3,560	-0,4344	173,29	150,04	0,04973	
3,580	-0,4344	173,47	150,04	0,04972	
3,600	-0,4344	172,45	150,04	0,04952	
3,620	-0,4344	171,69	150,04	0,04932	
3,640	-0,4344	172,71	150,04	0,04928	
3,660	-0,4344	173,91	150,04	0,04942	
3,680	-0,4344	174,37	150,04	0,04956	
3,700	-0,4344	174,38	150,04	0,04960	
3,720	-0,4344	174,35	150,04	0,04955	
3,740	-0,4344	174,35	150,04	0,04946	
3,760	-0,4344	174,36	150,04	0,04936	
3,780	-0,4344	174,34	150,04	0,04930	
3,800	-0,4344	174,27	150,04	0,04932	
3,820	-0,4344	174,26	150,04	0,04940	
3,840	-0,4344	174,27	150,04	0,04953	
3,860	-0,4344	174,27	150,04	0,04969	
3,880	-0,4344	174,30	150,04	0,04969	
3,900	-0,4344	174,32	150,04	0,04951	
3,920	-0,4344	174,31	150,04	0,04939	
3,940	-0,4344	174,33	150,04	0,04936	
3,960	-0,4344	174,36	150,04	0,04941	
3,980	-0,4344	174,31	150,04	0,04946	
4,000	-0,4344	174,22	150,04	0,04956	
4,020	-0,4344	173,33	150,04	0,04963	
4,040	-0,4344	172,42	150,04	0,04962	
4,060	-0,4344	171,73	150,04	0,04951	
4,080	-0,4344	171,44	150,04	0,04939	
4,100	-0,4344	172,63	150,04	0,04936	
4,120	-0,4344	173,87	150,04	0,04942	
4,140	-0,4344	174,30	150,04	0,04953	
4,160	-0,4344	174,32	150,04	0,04962	
4,180	-0,4344	174,27	150,04	0,04966	
4,200	-0,4344	173,75	150,04	0,04962	
4,220	-0,4344	173,72	150,04	0,04947	
4,240	-0,4344	174,20	150,04	0,04935	
4,260	-0,4344	174,38	150,04	0,04937	
4,280	-0,4344	174,34	150,04	0,04950	
4,300	-0,4344	174,28	150,04	0,04963	
4,320	-0,4344	174,26	150,04	0,04967	
4,340	-0,4344	174,28	150,05	0,04965	
4,360	-0,4344	174,34	150,04	0,04957	
4,380	-0,4344	174,31	150,04	0,04945	
4,400	-0,4344	174,28	150,04	0,04941	
4,420	-0,4344	174,32	150,04	0,04943	
4,440	-0,4344	174,02	150,05	0,04951	
4,460	-0,4344	172,58	150,04	0,04961	
4,480	-0,4344	171,68	150,04	0,04966	
4,500	-0,4344	172,39	150,04	0,04957	
4,520	-0,4344	172,45	150,04	0,04942	
4,540	-0,4344	172,17	150,04	0,04930	
4,560	-0,4344	171,52	150,04	0,04936	
4,580	-0,4344	171,35	150,04	0,04949	
4,600	-0,4344	172,62	150,04	0,04954	
4,620	-0,4344	173,84	150,04	0,04958	
4,640	-0,4344	174,31	150,04	0,04964	
4,660	-0,4344	174,32	150,04	0,04958	
4,680	-0,4344	173,96	150,04	0,04947	
4,700	-0,4344	172,55	150,04	0,04942	
4,720	-0,4344	171,25	150,04	0,04947	
4,740	-0,4344	170,78	150,04	0,04956	
4,760	-0,4344	170,79	150,04	0,04958	
4,780	-0,4344	170,85	150,04	0,04960	
4,800	-0,4344	170,92	150,04	0,04951	
4,820	-0,4344	170,97	150,04	0,04940	
4,840	-0,4344	171,26	150,04	0,04936	
4,860	-0,4344	172,66	150,04	0,04938	
4,880	-0,4344	173,93	150,04	0,04948	
4,900	-0,4344	174,30	150,04	0,04956	
4,920	-0,4344	174,29	150,04	0,04963	
4,940	-0,4344	174,27	150,04	0,04962	
4,960	-0,4344	174,22	150,04	0,04949	
4,980	-0,4344	174,21	150,04	0,04934	
5,000	-0,4344	174,23	150,04	0,04935	
5,020	-0,4344	174,29	150,04	0,04949	
5,040	-0,4344	174,37	150,04	0,04959	
5,060	-0,4344	174,06	150,04	0,04963	
5,080	-0,4344	172,92	150,04	0,04961	
5,100	-0,4344	173,06	150,04	0,04944	
5,120	-0,4344	173,85	150,04	0,04927	
5,140	-0,4344	173,63	150,04	0,04929	
5,160	-0,4344	173,54	150,04	0,04943	
5,180	-0,4344	173,66	150,04	0,04953	
5,200	-0,4344	172,59	150,04	0,04956	
5,220	-0,4344	171,45	150,04	0,04957	
5,240	-0,4344	171,07	150,04	0,04952	
5,260	-0,4344	171,01	150,04	0,04944	
5,280	-0,4344	170,94	150,04	0,04941	
5,300	-0,4344	170,95	150,04	0,04942	
5,320	-0,4344	171,04	150,04	0,04948	
5,340	-0,4345	171,06	150,04	0,04960	
5,360	-0,4345	171,05	150,04	0,04965	
5,380	-0,4344	171,88	150,04	0,04953	
5,400	-0,4344	173,29	150,04	0,04941	
5,420	-0,4344	174,05	150,04	0,04935	
5,440	-0,4344	174,20	150,04	0,04934	
5,460	-0,4344	174,17	150,04	0,04943	
5,480	-0,4344	174,19	150,04	0,04951	
5,500	-0,4344	174,22	150,04	0,04950	
5,520	-0,4344	174,25	150,04	0,04942	
5,540	-0,4344	174,26	150,04	0,04936	
5,560	-0,4344	174,19	150,04	0,04937	
5,580	-0,4344	174,12	150,04	0,04947	
5,600	-0,4344	174,17	150,04	0,04958	
5,620	-0,4344	174,31	150,04	0,04955	
5,640	-0,4344	174,37	150,04	0,04956	
5,660	-0,4344	174,28	150,04	0,04961	
5,680	-0,4345	174,22	150,04	0,04956	
5,700	-0,4345	174,25	150,04	0,04941	
5,720	-0,4345	174,25	150,04	0,04937	
5,740	-0,4344	174,25	150,04	0,04945	
5,760	-0,4344	174,22	150,04	0,04961	
5,780	-0,4344	174,19	150,04	0,04969	
5,800	-0,4344	174,21	150,04	0,04966	
5,820	-0,4344	174,21	150,04	0,04956	
5,840	-0,4344	174,25	150,04	0,04946	
5,860	-0,4344	174,27	150,04	0,04940	
5,880	-0,4344	174,22	150,04	0,04946	
5,900	-0,4344	174,13	150,04	0,04948	
5,920	-0,4344	174,07	150,04	0,04952	
5,940	-0,4345	174,05	150,04	0,04962	
5,960	-0,4344	174,03	150,04	0,04965	
5,980	-0,4344	174,07	150,04	0,04947	
6,000	-0,4344	174,13	150,04	0,04936	
6,020	-0,4344	174,19	150,04	0,04932	
6,040	-0,4344	173,99	150,04	0,04937	
6,060	-0,4344	172,66	150,04	0,04952	
6,080	-0,4344	171,36	150,04	0,04965	
6,100	-0,4344	170,92	150,04	0,04966	
6,120	-0,4344	171,76	150,04	0,04956	
6,140	-0,4344	173,30	150,04	0,04943	
6,160	-0,4344	174,14	150,04	0,04937	
6,180	-0,4344	174,31	150,04	0,04947	
6,200	-0,4344	174,32	150,04	0,04954	
6,220	-0,4345	174,31	150,04	0,04957	
6,240	-0,4345	174,26	150,04	0,04967	
6,260	-0,4345	174,28	150,04	0,04962	
6,280	-0,4344	174,34	150,04	0,04946	
6,300	-0,4344	174,35	150,04	0,04932	
6,320	-0,4344	174,27	150,04	0,04931	
6,340	-0,4344	174,27	150,04	0,04942	
6,360	-0,4344	174,30	150,04	0,04955	
6,380	-0,4344	174,30	150,04	0,04959	
6,400	-0,4344	174,24	150,04	0,04955	
6,420	-0,4344	174,17	150,04	0,04949	
6,440	-0,4344	174,20	150,04	0,04942	
6,460	-0,4344	174,25	150,04	0,04936	
6,480	-0,4344	174,29	150,04	0,04942	
6,500	-0,4344	174,28	150,04	0,04954	
6,520	-0,4344	174,29	150,04	0,04962	
6,540	-0,4344	174,27	150,04	0,04967	
6,560	-0,4344	174,26	150,04	0,04966	
6,580	-0,4344	174,21	150,04	0,04953	
6,600	-0,4344	173,59	150,04	0,04939	
6,620	-0,4344	173,42	150,04	0,04933	
6,640	-0,4344	173,82	150,04	0,04940	
6,660	-0,4345	174,12	150,04	0,04948	
6,680	-0,4345	174,23	150,04	0,04956	
6,700	-0,4345	174,20	150,04	0,04964	
6,720	-0,4345	173,35	150,04	0,04960	
6,740	-0,4344	172,17	150,04	0,04946	
6,760	-0,4344	172,14	150,04	0,04937	
6,780	-0,4344	173,00	150,04	0,04935	
6,800	-0,4344	173,86	150,04	0,04943	
6,820	-0,4344	174,16	150,04	0,04959	
6,840	-0,4344	174,22	150,04	0,04969	
6,860	-0,4344	174,22	150,04	0,04964	
6,880	-0,4344	174,19	150,04	0,04948	
6,900	-0,4344	174,16	150,04	0,04935	
6,920	-0,4344	174,16	150,04	0,04935	
6,940	-0,4344	174,14	150,04	0,04941	
6,960	-0,4344	173,35	150,04	0,04953	
6,980	-0,4344	172,66	150,04	0,04966	
7,000	-0,4344	173,29	150,04	0,04961	
7,020	-0,4344	173,12	150,04	0,04938	
7,040	-0,4344	171,77	150,04	0,04925	
7,060	-0,4344	170,95	150,04	0,04926	
7,080	-0,4344	170,83	150,04	0,04930	
7,100	-0,4344	171,69	150,04	0,04938	
7,120	-0,4344	173,19	150,04	0,04949	
7,140	-0,4344	174,01	150,04	0,04955	
7,160	-0,4344	174,22	150,04	0,04957	
7,180	-0,4344	174,31	150,04	0,04949	
7,200	-0,4344	174,03	150,04	0,04940	
7,220	-0,4344	173,45	150,04	0,04942	
7,240	-0,4344	173,68	150,04	0,04945	
7,260	-0,4344	174,10	150,04	0,04952	
7,280	-0,4344	174,27	150,04	0,04955	
7,300	-0,4344	174,27	150,04	0,04953	
7,320	-0,4344	174,23	150,04	0,04948	
7,340	-0,4344	174,22	150,04	0,04934	
7,360	-0,4344	174,27	150,04	0,04929	
7,380	-0,4344	174,37	150,04	0,04938	
7,400	-0,4344	174,37	150,04	0,04950	
7,420	-0,4344	174,31	150,04	0,04957	
7,440	-0,4344	174,27	150,04	0,04959	
7,460	-0,4344	173,67	150,04	0,04951	
7,480	-0,4344	172,97	150,04	0,04936	
7,500	-0,4344	173,30	150,04	0,04927	
7,520	-0,4344	173,95	150,04	0,04934	
7,540	-0,4344	174,23	150,04	0,04948	
7,560	-0,4344	174,07	150,04	0,04954	
7,580	-0,4344	172,95	150,04	0,04960	
7,600	-0,4344	172,99	150,04	0,04964	
7,620	-0,4344	173,84	150,04	0,04955	
7,640	-0,4344	174,29	150,04	0,04939	
7,660	-0,4344	174,33	150,04	0,04927	
7,680	-0,4344	174,25	150,04	0,04929	
7,700	-0,4344	173,36	150,04	0,04943	
7,720	-0,4344	172,08	150,04	0,04956	
7,740	-0,4344	171,82	150,04	0,04958	
7,760	-0,4344	171,44	150,04	0,04950	
7,780	-0,4344	171,08	150,04	0,04942	
7,800	-0,4344	170,99	150,04	0,04933	
7,820	-0,4344	170,95	150,04	0,04934	
7,840	-0,4344	171,05	150,04	0,04942	
7,860	-0,4344	172,34	150,04	0,04953	
7,880	-0,4344	173,67	150,04	0,04966	
7,900	-0,4344	174,20	150,04	0,04955	
7,920	-0,4344	174,31	150,04	0,04938	
7,940	-0,4344	174,31	150,04	0,04930	
7,960	-0,4344	174,27	150,04	0,04932	
7,980	-0,4344	174,19	150,04	0,04946	
8,000	-0,4344	174,11	150,04	0,04957	
8,020	-0,4344	173,28	150,04	0,04958	
8,040	-0,4344	172,66	150,04	0,04962	
8,060	-0,4344	173,33	150,04	0,04956	
8,080	-0,4344	173,97	150,04	0,04943	
8,100	-0,4344	174,14	150,04	0,04939	
8,120	-0,4344	174,15	150,04	0,04944	
8,140	-0,4344	174,13	150,04	0,04950	
8,160	-0,4344	174,10	150,04	0,04956	
8,180	-0,4344	174,06	150,04	0,04962	
8,200	-0,4344	174,09	150,04	0,04956	
8,220	-0,4344	174,14	150,04	0,04944	
8,240	-0,4344	174,10	150,04	0,04936	
8,260	-0,4344	174,04	150,04	0,04938	
8,280	-0,4344	174,02	150,04	0,04951	
8,300	-0,4344	174,05	150,04	0,04960	
8,320	-0,4344	174,07	150,04	0,04963	
8,340	-0,4344	174,14	150,04	0,04956	
8,360	-0,4344	174,21	150,04	0,04943	
8,380	-0,4344	174,15	150,04	0,04930	
8,400	-0,4344	174,14	150,04	0,04932	
8,420	-0,4344	174,24	150,04	0,04943	
8,440	-0,4344	174,26	150,04	0,04953	
8,460	-0,4344	174,27	150,04	0,04956	
8,480	-0,4344	174,26	150,04	0,04951	
8,500	-0,4344	174,21	150,04	0,04946	
8,520	-0,4344	174,16	150,04	0,04937	
8,540	-0,4344	174,19	150,04	0,04928	
8,560	-0,4344	174,25	150,04	0,04930	
8,580	-0,4344	174,31	150,04	0,04942	
8,600	-0,4344	174,32	150,04	0,04952	
8,620	-0,4344	174,25	150,04	0,04956	
8,640	-0,4344	174,18	150,04	0,04950	
8,660	-0,4344	174,16	150,04	0,04934	
8,680	-0,4344	174,20	150,04	0,04926	
8,700	-0,4344	174,27	150,04	0,04935	
8,720	-0,4344	174,29	150,04	0,04949	
8,740	-0,4344	173,97	150,04	0,04958	
8,760	-0,4344	172,62	150,04	0,04962	
8,780	-0,4344	172,14	150,04	0,04964	
8,800	-0,4344	172,36	150,04	0,04950	
8,820	-0,4344	171,94	150,04	0,04939	
8,840	-0,4344	172,68	150,04	0,04937	
8,860	-0,4344	173,77	150,04	0,04939	
8,880	-0,4344	174,22	150,04	0,04945	
8,900	-0,4344	174,24	150,04	0,04954	
8,920	-0,4344	174,15	150,04	0,04955	
8,940	-0,4344	174,12	150,04	0,04952	
8,960	-0,4344	174,18	150,04	0,04942	
8,980	-0,4344	174,20	150,04	0,04934	
9,000	-0,4344	174,28	150,04	0,04932	
9,020	-0,4344	174,32	150,04	0,04940	
9,040	-0,4344	174,29	150,04	0,04952	
9,060	-0,4344	174,31	150,04	0,04963	
9,080	-0,4344	174,34	150,04	0,04961	
9,100	-0,4344	174,32	150,04	0,04945	
9,120	-0,4344	174,28	150,04	0,04935	
9,140	-0,4344	174,23	150,04	0,04934	
9,160	-0,4344	174,20	150,04	0,04936	
9,180	-0,4344	174,18	150,04	0,04944	
9,200	-0,4344	174,18	150,04	0,04949	
9,220	-0,4344	174,22	150,04	0,04957	
9,240	-0,4344	174,25	150,04	0,04952	
9,260	-0,4344	174,01	150,04	0,04940	
9,280	-0,4344	172,61	150,04	0,04931	
9,300	-0,4344	171,34	150,04	0,04936	
9,320	-0,4344	170,92	150,04	0,04944	
9,340	-0,4344	170,89	150,04	0,04951	
9,360	-0,4344	170,88	150,04	0,04960	
9,380	-0,4344	171,68	150,04	0,04959	
9,400	-0,4344	173,17	150,04	0,04949	
9,420	-0,4344	174,03	150,04	0,04937	
9,440	-0,4344	173,92	150,04	0,04934	
9,460	-0,4344	172,55	150,04	0,04940	
9,480	-0,4344	172,06	150,04	0,04953	
9,500	-0,4344	173,14	150,04	0,04960	
9,520	-0,4344	174,04	150,04	0,04961	
9,540	-0,4344	174,27	150,04	0,04955	
9,560	-0,4344	174,21	150,04	0,04947	
9,580	-0,4344	174,14	150,04	0,04936	
9,600	-0,4344	174,17	150,04	0,04931	
9,620	-0,4344	174,18	150,04	0,04935	
9,640	-0,4344	174,15	150,04	0,04950	
9,660	-0,4344	174,14	150,04	0,04961	
9,680	-0,4344	174,15	150,04	0,04957	
9,700	-0,4344	174,15	150,04	0,04952	
9,720	-0,4344	174,21	150,04	0,04946	
9,740	-0,4344	174,26	150,04	0,04946	
9,760	-0,4344	174,22	150,04	0,04949	
9,780	-0,4344	174,19	150,04	0,04953	
9,800	-0,4344	174,14	150,04	0,04958	
9,820	-0,4344	174,12	150,04	0,04963	
9,840	-0,4344	174,12	150,04	0,04958	
9,860	-0,4344	173,32	150,04	0,04950	
9,880	-0,4344	172,08	150,04	0,04940	
9,900	-0,4344	171,81	150,04	0,04934	
9,920	-0,4344	172,16	150,04	0,04939	
9,940	-0,4344	173,24	150,04	0,04955	
9,960	-0,4344	174,02	150,04	0,04963	
9,980	-0,4344	174,24	150,04	0,04957	
10,00	-0,4344	174,22	150,04	0,04949	
10,02	-0,4344	174,21	150,04	0,04943	
10,04	-0,4344	174,17	150,04	0,04937	
10,06	-0,4344	174,08	150,04	0,04938	
10,08	-0,4344	174,04	150,04	0,04953	
10,10	-0,4344	174,04	150,04	0,04966	
10,12	-0,4344	174,05	150,04	0,04971	
10,14	-0,4344	173,86	150,04	0,04966	
10,16	-0,4344	173,32	150,04	0,04952	
10,18	-0,4344	173,51	150,04	0,04944	
10,20	-0,4344	173,37	150,04	0,04942	
10,22	-0,4344	173,31	150,04	0,04945	
10,24	-0,4344	173,73	150,04	0,04952	
10,26	-0,4344	173,48	150,04	0,04954	
10,28	-0,4344	173,39	150,04	0,04951	
10,30	-0,4344	173,79	150,04	0,04945	
10,32	-0,4344	174,10	150,04	0,04936	
10,34	-0,4344	174,17	150,04	0,04931	
10,36	-0,4344	174,16	150,04	0,04941	
10,38	-0,4344	174,13	150,04	0,04955	
10,40	-0,4344	174,14	150,04	0,04962	
10,42	-0,4344	174,19	150,04	0,04964	
10,44	-0,4344	173,71	150,04	0,04953	
10,46	-0,4344	173,54	150,04	0,04940	
10,48	-0,4344	173,93	150,04	0,04930	
10,50	-0,4344	174,13	150,04	0,04927	
10,52	-0,4344	174,19	150,04	0,04939	
10,54	-0,4344	174,23	150,04	0,04949	
10,56	-0,4344	174,21	150,04	0,04953	
10,58	-0,4344	173,46	150,04	0,04959	
10,60	-0,4344	172,47	150,04	0,04959	
10,62	-0,4344	171,76	150,04	0,04950	
10,64	-0,4344	171,23	150,04	0,04945	
10,66	-0,4344	171,21	150,04	0,04939	
10,68	-0,4344	172,46	150,04	0,04943	
10,70	-0,4344	173,02	150,04	0,04955	
10,72	-0,4344	172,73	150,04	0,04963	
10,74	-0,4344	173,34	150,04	0,04958	
10,76	-0,4344	173,78	150,04	0,04945	
10,78	-0,4344	172,68	150,04	0,04934	
10,80	-0,4344	171,66	150,04	0,04933	
10,82	-0,4344	172,48	150,04	0,04938	
10,84	-0,4344	173,74	150,04	0,04948	
10,86	-0,4344	174,27	150,04	0,04957	
10,88	-0,4344	173,47	150,04	0,04958	
10,90	-0,4344	171,90	150,04	0,04951	
10,92	-0,4344	170,94	150,04	0,04940	
10,94	-0,4344	170,68	150,04	0,04936	
10,96	-0,4344	170,75	150,04	0,04940	
10,98	-0,4344	170,84	150,04	0,04949	
11,00	-0,4344	170,87	150,04	0,04963	
11,02	-0,4344	170,83	150,04	0,04967	
11,04	-0,4343	170,79	150,04	0,04962	
11,06	-0,4339	170,81	150,04	0,04954	
11,08	-0,4338	170,83	150,04	0,04942	
11,10	-0,4337	170,85	150,04	0,04941	
11,12	-0,4337	170,86	150,04	0,04952	
11,14	-0,4337	170,85	150,04	0,04963	
11,16	-0,4337	171,06	150,04	0,04973	
11,18	-0,4337	172,37	150,04	0,04967	
11,20	-0,4337	173,42	150,04	0,04949	
11,22	-0,4337	172,56	150,04	0,04937	
11,24	-0,4337	171,31	150,04	0,04930	
11,26	-0,4337	170,75	150,04	0,04935	
11,28	-0,4337	170,72	150,04	0,04945	
11,30	-0,4337	170,77	150,04	0,04962	
11,32	-0,4337	170,82	150,04	0,04970	
11,34	-0,4337	170,85	150,04	0,04955	
11,36	-0,4337	170,84	150,04	0,04935	
11,38	-0,4337	171,38	150,04	0,04929	
11,40	-0,4337	172,30	150,04	0,04933	
11,42	-0,4337	173,38	150,04	0,04943	
11,44	-0,4338	174,02	150,04	0,04957	
11,46	-0,4337	174,19	150,04	0,04963	
11,48	-0,4337	174,17	150,04	0,04960	
11,50	-0,4337	174,13	150,04	0,04950	
