Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
1,420	0,000	152,21	150,08	0,000	
1,440	0,000	152,22	150,09	0,000	
1,460	0,000	152,25	150,08	0,00013	
1,480	0,000	152,24	150,08	0,00019	
1,500	0,000	152,19	150,08	0,00017	
1,520	0,000	152,21	150,08	0,000	
1,540	0,000	152,21	150,08	0,000	
1,560	0,000	152,16	150,08	-0,00011	
1,580	0,000	152,18	150,09	0,000	
1,600	0,000	152,18	150,09	0,000	
1,620	0,000	152,16	150,09	0,00011	
1,640	0,000	152,17	150,09	0,00015	
1,660	0,000	152,16	150,09	0,000	
1,680	0,000	152,14	150,09	0,000	
1,700	0,000	152,08	150,09	-0,00015	
1,720	0,000	152,04	150,09	0,000	
1,740	0,000	152,07	150,09	0,000	
1,760	0,000	152,09	150,09	0,00017	
1,780	0,000	152,14	150,09	0,00023	
1,800	0,000	152,17	150,09	0,00025	
1,820	0,000	152,08	150,09	0,00016	
1,840	0,000	152,07	150,09	0,000	
1,860	0,000	152,07	150,09	0,000	
1,880	0,000	152,09	150,09	0,000	
1,900	0,000	152,07	150,09	0,000	
1,920	0,000	152,05	150,09	0,00012	
1,940	0,000	152,06	150,09	0,00020	
1,960	0,000	152,10	150,09	0,00013	
1,980	0,000	152,09	150,09	0,000	
2,000	0,000	152,05	150,09	-0,00016	
2,020	0,000	152,05	150,09	-0,00011	
2,040	0,000	152,06	150,09	0,000	
2,060	0,000	152,06	150,09	0,000	
2,080	0,000	152,07	150,09	0,00011	
2,100	0,000	152,07	150,09	0,00011	
2,120	0,000	152,08	150,09	0,000	
2,140	0,000	152,10	150,09	0,000	
2,160	0,000	151,88	150,09	0,000	
2,180	0,000	150,48	150,09	0,000	
2,200	0,000	149,43	150,08	0,000	
2,220	0,000	149,80	150,08	0,00013	
2,240	0,000	150,69	150,08	0,00011	
2,260	0,000	151,07	150,08	0,000	
2,280	0,000	151,58	150,08	0,000	
2,300	0,000	151,69	150,08	0,000	
2,320	0,000	151,26	150,09	0,000	
2,340	0,000	151,53	150,09	0,000	
2,360	0,000	152,01	150,09	0,00019	
2,380	0,000	152,16	150,09	0,00060	
2,400	0,000	152,12	150,09	0,00125	
2,420	0,000	152,08	150,09	0,00155	
2,440	0,000	152,09	150,09	0,00157	
2,460	0,000	152,15	150,09	0,00154	
2,480	0,000	152,17	150,09	0,00158	
2,500	0,000	152,19	150,09	0,00167	
2,520	0,000	152,19	150,09	0,00180	
2,540	0,000	152,21	150,09	0,00184	
2,560	0,000	152,22	150,09	0,00170	
2,580	0,000	152,14	150,09	0,00157	
2,600	0,000	152,11	150,09	0,00146	
2,620	0,000	152,09	150,09	0,00096	
2,640	0,000	152,07	150,09	0,00042	
2,660	0,000	152,11	150,09	0,00024	
2,680	0,000	152,12	150,08	0,00018	
2,700	0,000	152,17	150,08	0,000	
2,720	0,000	151,98	150,08	-0,00012	
2,740	0,000	150,91	150,08	-0,00013	
2,760	0,000	151,03	150,08	0,000	
2,780	0,000	151,85	150,08	0,000	
2,800	0,000	152,23	150,08	0,000	
2,820	0,000	152,28	150,08	0,00020	
2,840	0,000	152,21	150,09	0,00016	
2,860	0,000	151,90	150,09	0,000	
2,880	0,000	150,52	150,09	-0,00012	
2,900	0,000	149,23	150,09	0,000	
2,920	0,000	148,78	150,09	0,000	
2,940	0,000	148,76	150,09	0,000	
2,960	0,000	148,76	150,09	0,00010	
2,980	0,000	148,80	150,09	0,00014	
3,000	0,000	149,63	150,09	0,000	
3,020	0,000	151,11	150,09	0,000	
3,040	0,000	151,94	150,09	-0,00010	
3,060	0,000	152,13	150,09	0,000	
3,080	0,000	152,17	150,09	0,00013	
3,100	0,000	152,15	150,09	0,00023	
3,120	0,000	152,07	150,09	0,00026	
3,140	0,000	151,23	150,08	0,00016	
3,160	0,000	149,78	150,08	0,000	
3,180	0,000	149,05	150,08	0,000	
3,200	0,000	149,66	150,08	0,000	
3,220	0,000	151,12	150,08	0,000	
3,240	0,000	151,98	150,08	0,000	
3,260	0,000	152,19	150,08	0,00019	
3,280	0,000	152,16	150,09	0,00016	
3,300	0,000	152,17	150,09	0,000	
3,320	0,000	152,18	150,09	0,000	
3,340	0,000	152,18	150,09	0,000	
3,360	0,000	152,16	150,09	0,000	
3,380	0,000	152,14	150,09	0,00017	
3,400	0,000	152,25	150,09	0,00013	
3,420	0,000	152,30	150,09	0,00017	
3,440	0,000	152,24	150,09	0,00013	
3,460	0,000	152,15	150,09	0,000	
3,480	0,000	152,13	150,09	-0,00015	
3,500	0,000	152,18	150,09	0,000	
3,520	0,000	152,29	150,09	0,000	
3,540	0,000	152,28	150,09	0,00022	
3,560	0,000	152,26	150,09	0,00025	
3,580	0,000	152,26	150,09	0,00015	
3,600	0,000	152,25	150,09	0,000	
3,620	0,000	152,19	150,09	-0,00017	
3,640	0,000	152,18	150,09	-0,00016	
3,660	0,000	152,30	150,09	0,000	
3,680	0,000	152,32	150,09	0,000	
3,700	0,000	152,22	150,09	0,000	
3,720	0,000	152,19	150,09	0,000	
3,740	0,000	152,27	150,09	0,000	
3,760	0,000	152,26	150,09	-0,00017	
3,780	0,000	152,23	150,09	-0,00014	
3,800	0,000	152,18	150,09	0,000	
3,820	0,000	152,17	150,08	0,000	
3,840	0,000	152,21	150,08	0,000	
3,860	0,000	152,21	150,08	0,00018	
3,880	0,000	152,24	150,08	0,00015	
3,900	0,000	152,19	150,08	0,000	
3,920	0,000	152,18	150,08	0,000	
3,940	0,000	152,21	150,09	0,000	
3,960	0,000	152,15	150,09	0,000	
3,980	0,000	152,12	150,09	0,00017	
4,000	0,000	152,17	150,09	0,00015	
4,020	0,000	152,22	150,09	0,000	
4,040	0,000	152,16	150,09	0,000	
4,060	0,000	152,10	150,09	0,000	
4,080	0,000	152,08	150,09	-0,00010	
4,100	0,000	152,11	150,09	0,000	
4,120	0,000	152,15	150,09	0,000	
4,140	0,000	152,19	150,09	0,00013	
4,160	0,000	152,19	150,09	0,00012	
4,180	0,000	152,16	150,09	0,000	
4,200	0,000	152,11	150,09	-0,00016	
4,220	0,000	152,09	150,09	-0,00015	
4,240	0,000	152,11	150,08	0,000	
4,260	0,000	152,10	150,08	0,000	
4,280	0,000	152,15	150,08	0,00014	
4,300	0,000	152,20	150,08	0,00013	
4,320	0,000	152,22	150,08	0,000	
4,340	0,000	152,21	150,08	0,000	
4,360	0,000	152,23	150,09	0,000	
4,380	0,000	152,18	150,09	0,000	
4,400	0,000	152,15	150,09	0,00010	
4,420	0,000	152,17	150,09	0,00016	
4,440	0,000	152,18	150,09	0,00015	
4,460	0,000	152,18	150,09	0,000	
4,480	0,000	152,22	150,09	0,000	
4,500	0,000	152,20	150,09	-0,00011	
4,520	0,000	152,20	150,09	0,000	
4,540	0,000	152,21	150,09	0,000	
4,560	0,000	152,17	150,09	0,00013	
4,580	0,000	152,17	150,09	0,00020	
4,600	0,000	152,19	150,09	0,00015	
4,620	0,000	152,14	150,09	0,000	
4,640	0,000	152,19	150,09	-0,00012	
4,660	0,000	152,25	150,09	0,000	
4,680	0,000	152,19	150,09	0,000	
4,700	0,000	152,15	150,09	0,000	
4,720	0,000	152,16	150,09	0,000	
4,740	0,000	152,18	150,09	0,000	
4,760	0,000	152,18	150,09	0,000	
4,780	0,000	152,20	150,09	-0,00012	
4,800	0,000	152,23	150,09	-0,00014	
4,820	0,000	152,18	150,09	0,000	
4,840	0,000	152,09	150,09	0,00011	
4,860	0,000	152,13	150,09	0,00022	
4,880	0,000	152,19	150,09	0,00025	
4,900	0,000	152,18	150,09	0,00013	
4,920	0,000	152,13	150,10	0,000	
4,940	0,000	152,15	150,09	0,000	
4,960	0,000	152,19	150,09	0,000	
4,980	0,000	152,20	150,09	0,000	
5,000	0,000	152,24	150,09	0,000	
5,020	0,000	152,23	150,09	0,00021	
5,040	0,000	152,19	150,09	0,00022	
5,060	0,000	152,21	150,09	0,00013	
5,080	0,000	152,20	150,09	0,000	
5,100	0,000	152,18	150,09	0,000	
5,120	0,000	152,17	150,09	0,000	
5,140	0,000	152,14	150,09	0,000	
5,160	0,000	152,12	150,09	0,00020	
5,180	0,000	152,11	150,09	0,00027	
5,200	0,000	152,15	150,09	0,00019	
5,220	0,000	152,19	150,09	0,000	
5,240	0,000	152,21	150,09	0,000	
5,260	0,000	152,20	150,09	0,000	
5,280	0,000	152,17	150,09	0,000	
5,300	0,000	152,17	150,09	0,00014	
5,320	0,000	152,19	150,10	0,00020	
5,340	0,000	152,21	150,10	0,00016	
5,360	0,000	152,18	150,09	0,000	
5,380	0,000	152,16	150,09	0,000	
5,400	0,000	152,14	150,09	0,000	
5,420	0,000	152,32	150,10	0,000	
5,440	-0,00053	154,56	150,22	-0,00054	
5,460	0,00016	129,38	150,06	-0,00139	
5,480	0,00037	85,61	150,01	-0,00142	
5,500	0,00017	44,96	150,06	-0,00120	
5,520	0,00034	6,657	150,09	-0,00116	
5,540	0,00224	-26,72	150,09	-0,00119	
5,560	0,00621	-33,20	150,09	-0,00109	
5,580	0,01065	-9,173	150,09	-0,00089	
5,600	0,01471	22,29	150,09	-0,00073	
5,620	0,01831	55,69	150,09	-0,00072	
5,640	0,02109	88,37	150,09	-0,00081	
5,660	0,02292	114,82	150,09	-0,00091	
5,680	0,02402	132,26	150,09	-0,00092	
5,700	0,02461	142,60	150,09	-0,00087	
5,720	0,02481	148,83	150,09	-0,00083	
5,740	0,02484	151,63	150,09	-0,00082	
5,760	0,02485	153,00	150,09	-0,00083	
5,780	0,02484	154,49	150,09	-0,00087	
5,800	0,02483	155,36	150,09	-0,00094	
5,820	0,02484	155,52	150,09	-0,00101	
5,840	0,02484	155,53	150,09	-0,00099	
5,860	0,02483	155,62	150,09	-0,00091	
5,880	0,02467	155,64	150,08	-0,00084	
5,900	0,02437	155,62	150,08	-0,00081	
5,920	0,02420	155,66	150,08	-0,00086	
5,940	0,02416	155,72	150,08	-0,00098	
5,960	0,02417	155,63	150,08	-0,00111	
5,980	0,02416	155,55	150,09	-0,00120	
6,000	0,02416	155,47	150,09	-0,00110	
6,020	0,02413	155,47	150,09	-0,00101	
6,040	0,02385	155,51	150,09	-0,00092	
6,060	0,02359	155,49	150,09	-0,00085	
6,080	0,02350	155,47	150,09	-0,00085	
6,100	0,02348	155,51	150,09	-0,00089	
6,120	0,02348	155,32	150,09	-0,00089	
6,140	0,02347	153,98	150,09	-0,00086	
6,160	0,02347	153,40	150,09	-0,00084	
6,180	0,02349	153,66	150,09	-0,00081	
6,200	0,02346	152,96	150,09	-0,00074	
6,220	0,02318	152,26	150,09	-0,00076	
6,240	0,02291	152,02	150,09	-0,00091	
6,260	0,02280	152,00	150,09	-0,00103	
6,280	0,02279	152,07	150,09	-0,00100	
6,300	0,02280	152,08	150,09	-0,00093	
6,320	0,02281	152,07	150,09	-0,00082	
6,340	0,02280	152,12	150,09	-0,00071	
6,360	0,02281	152,19	150,08	-0,00068	
6,380	0,02282	152,16	150,08	-0,00078	
6,400	0,02281	152,19	150,08	-0,00088	
6,420	0,02282	152,12	150,08	-0,00093	
6,440	0,02281	152,11	150,08	-0,00095	
6,460	0,02281	152,19	150,09	-0,00093	
6,480	0,02283	152,19	150,09	-0,00082	
6,500	0,02283	152,19	150,09	-0,00070	
6,520	0,02283	152,18	150,09	-0,00065	
6,540	0,02283	152,14	150,09	-0,00078	
6,560	0,02267	152,20	150,09	-0,00098	
6,580	0,02237	152,25	150,09	-0,00103	
6,600	0,02218	152,29	150,09	-0,00092	
6,620	0,02213	152,30	150,09	-0,00076	
6,640	0,02212	152,31	150,09	-0,00068	
6,660	0,02213	152,29	150,09	-0,00072	
6,680	0,02214	152,16	150,09	-0,00084	
6,700	0,02215	152,09	150,09	-0,00092	
6,720	0,02214	152,10	150,09	-0,00093	
6,740	0,02214	152,11	150,09	-0,00089	
6,760	0,02214	152,19	150,09	-0,00076	
6,780	0,02214	152,22	150,09	-0,00071	
6,800	0,02215	152,12	150,09	-0,00071	
6,820	0,02214	152,11	150,09	-0,00075	
6,840	0,02212	152,15	150,09	-0,00087	
6,860	0,02213	152,19	150,09	-0,00102	
6,880	0,02213	152,20	150,09	-0,00102	
6,900	0,02214	152,15	150,09	-0,00089	
6,920	0,02215	152,06	150,09	-0,00076	
6,940	0,02214	152,02	150,09	-0,00071	
6,960	0,02213	152,04	150,09	-0,00072	
6,980	0,02213	152,07	150,09	-0,00085	
7,000	0,02214	152,06	150,09	-0,00096	
7,020	0,02214	152,05	150,09	-0,00097	
7,040	0,02213	152,04	150,09	-0,00091	
7,060	0,02214	152,07	150,09	-0,00080	
7,080	0,02214	152,12	150,09	-0,00075	
7,100	0,02215	152,06	150,09	-0,00072	
7,120	0,02216	152,09	150,09	-0,00079	
7,140	0,02215	152,15	150,09	-0,00095	
7,160	0,02214	152,12	150,09	-0,00100	
7,180	0,02200	152,14	150,09	-0,00093	
7,200	0,02169	152,21	150,09	-0,00087	
7,220	0,02151	152,19	150,09	-0,00079	
7,240	0,02148	152,12	150,09	-0,00066	
7,260	0,02149	152,14	150,08	-0,00064	
7,280	0,02148	152,12	150,08	-0,00073	
7,300	0,02148	152,01	150,08	-0,00084	
7,320	0,02147	152,01	150,08	-0,00087	
7,340	0,02147	152,10	150,08	-0,00090	
7,360	0,02149	152,17	150,08	-0,00086	
7,380	0,02150	152,21	150,09	-0,00072	
7,400	0,02148	152,23	150,09	-0,00074	
7,420	0,02148	152,17	150,09	-0,00091	
7,440	0,02148	152,08	150,09	-0,00095	
7,460	0,02149	152,04	150,09	-0,00092	
7,480	0,02148	152,11	150,09	-0,00086	
7,500	0,02146	152,16	150,09	-0,00075	
7,520	0,02146	152,19	150,09	-0,00066	
7,540	0,02147	152,18	150,09	-0,00069	
7,560	0,02146	152,20	150,10	-0,00079	
7,580	0,02146	152,17	150,10	-0,00087	
7,600	0,02147	152,17	150,09	-0,00095	
7,620	0,02147	152,24	150,09	-0,00089	
7,640	0,02146	152,28	150,09	-0,00077	
7,660	0,02146	152,15	150,09	-0,00076	
7,680	0,02147	152,06	150,09	-0,00074	
7,700	0,02146	152,13	150,09	-0,00071	
7,720	0,02147	152,13	150,09	-0,00077	
7,740	0,02146	152,08	150,09	-0,00084	
7,760	0,02147	152,06	150,09	-0,00091	
7,780	0,02149	152,04	150,09	-0,00090	
7,800	0,02148	152,09	150,09	-0,00083	
7,820	0,02147	152,12	150,09	-0,00069	
7,840	0,02147	152,14	150,09	-0,00062	
7,860	0,02147	152,13	150,09	-0,00071	
7,880	0,02147	152,11	150,09	-0,00090	
7,900	0,02149	152,11	150,09	-0,00100	
7,920	0,02149	152,08	150,09	-0,00096	
7,940	0,02148	152,05	150,08	-0,00081	
7,960	0,02148	152,08	150,08	-0,00067	
7,980	0,02147	152,15	150,08	-0,00069	
8,000	0,02148	152,20	150,08	-0,00080	
8,020	0,02148	152,21	150,08	-0,00084	
8,040	0,02148	152,20	150,08	-0,00086	
8,060	0,02147	152,20	150,08	-0,00086	
8,080	0,02133	152,16	150,08	-0,00082	
8,100	0,02102	152,16	150,09	-0,00070	
8,120	0,02084	152,16	150,09	-0,00063	
8,140	0,02081	152,11	150,09	-0,00063	
8,160	0,02082	152,15	150,09	-0,00081	
8,180	0,02081	152,19	150,09	-0,00091	
8,200	0,02080	152,17	150,09	-0,00092	
8,220	0,02081	152,17	150,09	-0,00090	
8,240	0,02082	152,17	150,09	-0,00080	
8,260	0,02082	152,17	150,09	-0,00069	
8,280	0,02082	152,15	150,09	-0,00066	
8,300	0,02082	152,17	150,09	-0,00068	
8,320	0,02081	152,13	150,09	-0,00087	
8,340	0,02080	152,10	150,09	-0,00098	
8,360	0,02080	152,11	150,09	-0,00097	
8,380	0,02081	152,09	150,09	-0,00083	
8,400	0,02082	152,00	150,09	-0,00068	
8,420	0,02082	151,97	150,09	-0,00063	
8,440	0,02082	152,00	150,09	-0,00070	
8,460	0,02082	152,02	150,09	-0,00083	
8,480	0,02081	152,11	150,09	-0,00098	
8,500	0,02081	151,99	150,09	-0,00101	
8,520	0,02082	151,43	150,09	-0,00090	
8,540	0,02082	151,66	150,09	-0,00077	
8,560	0,02081	152,07	150,09	-0,00070	
8,580	0,02080	152,22	150,09	-0,00071	
8,600	0,02078	152,27	150,09	-0,00071	
8,620	0,02079	152,26	150,09	-0,00080	
8,640	0,02080	152,27	150,09	-0,00092	
8,660	0,02080	152,39	150,09	-0,00093	
8,680	0,02078	152,33	150,08	-0,00082	
8,700	0,02078	152,19	150,08	-0,00065	
8,720	0,02079	152,14	150,08	-0,00058	
8,740	0,02080	152,16	150,08	-0,00067	
8,760	0,02080	152,18	150,08	-0,00072	
8,780	0,02080	152,19	150,09	-0,00078	
8,800	0,02080	152,19	150,09	-0,00085	
8,820	0,02081	152,16	150,09	-0,00078	
8,840	0,02081	152,16	150,09	-0,00064	
8,860	0,02081	152,15	150,09	-0,00054	
8,880	0,02082	152,09	150,09	-0,00051	
8,900	0,02081	152,06	150,09	-0,00063	
8,920	0,02080	152,07	150,09	-0,00078	
8,940	0,02080	152,04	150,09	-0,00090	
8,960	0,02079	152,08	150,09	-0,00092	
8,980	0,02079	152,13	150,09	-0,00080	
9,000	0,02079	152,19	150,09	-0,00064	
9,020	0,02079	152,24	150,09	-0,00064	
9,040	0,02064	152,21	150,09	-0,00073	
9,060	0,02034	152,13	150,09	-0,00079	
9,080	0,02016	152,18	150,09	-0,00080	
9,100	0,02013	152,21	150,09	-0,00087	
9,120	0,02014	152,19	150,09	-0,00087	
9,140	0,02014	152,17	150,09	-0,00076	
9,160	0,02015	152,16	150,09	-0,00064	
9,180	0,02015	152,20	150,09	-0,00056	
9,200	0,02013	152,23	150,09	-0,00061	
9,220	0,02012	152,16	150,09	-0,00071	
9,240	0,02013	152,14	150,09	-0,00083	
9,260	0,02013	152,24	150,09	-0,00085	
9,280	0,02014	152,19	150,09	-0,00076	
9,300	0,02014	152,11	150,09	-0,00065	
9,320	0,02013	152,10	150,09	-0,00061	
9,340	0,02014	152,14	150,08	-0,00060	
9,360	0,02015	152,19	150,08	-0,00067	
9,380	0,02015	152,24	150,08	-0,00075	
9,400	0,02014	152,26	150,08	-0,00082	
9,420	0,02014	152,23	150,08	-0,00080	
9,440	0,02013	152,13	150,08	-0,00070	
9,460	0,02011	152,13	150,09	-0,00063	
9,480	0,02012	152,17	150,09	-0,00056	
9,500	0,02012	152,15	150,09	-0,00067	
9,520	0,02011	152,13	150,09	-0,00081	
9,540	0,02012	152,12	150,09	-0,00087	
9,560	0,02013	152,15	150,09	-0,00082	
9,580	0,02013	152,14	150,09	-0,00070	
9,600	0,02012	152,05	150,09	-0,00059	
9,620	0,02013	151,99	150,09	-0,00053	
9,640	0,02013	152,02	150,09	-0,00057	
9,660	0,02013	152,04	150,09	-0,00073	
9,680	0,02012	152,04	150,09	-0,00083	
9,700	0,02010	152,08	150,09	-0,00080	
9,720	0,02009	152,13	150,09	-0,00077	
9,740	0,02010	152,13	150,09	-0,00066	
9,760	0,02010	152,12	150,09	-0,00055	
9,780	0,02009	152,05	150,09	-0,00054	
9,800	0,02009	152,03	150,09	-0,00063	
9,820	0,02009	152,13	150,09	-0,00076	
9,840	0,02010	152,20	150,09	-0,00083	
9,860	0,02013	152,12	150,10	-0,00083	
9,880	0,02013	152,07	150,10	-0,00077	
9,900	0,02014	152,06	150,09	-0,00071	
9,920	0,02014	152,04	150,09	-0,00064	
9,940	0,02012	152,11	150,09	-0,00060	
9,960	0,02011	152,12	150,09	-0,00070	
9,980	0,02011	152,10	150,09	-0,00087	
10,00	0,02010	152,14	150,09	-0,00085	
10,02	0,02011	152,23	150,08	-0,00076	
10,04	0,02013	152,26	150,08	-0,00071	
10,06	0,02011	152,23	150,08	-0,00067	
10,08	0,02011	152,16	150,08	-0,00064	
10,10	0,02013	152,14	150,08	-0,00073	
10,12	0,02013	152,21	150,08	-0,00083	
10,14	0,02012	152,23	150,09	-0,00088	
10,16	0,02012	152,17	150,09	-0,00083	
10,18	0,02011	152,10	150,09	-0,00071	
10,20	0,02010	152,02	150,09	-0,00059	
10,22	0,02011	152,07	150,09	-0,00059	
10,24	0,02013	152,18	150,09	-0,00064	
10,26	0,02014	152,20	150,09	-0,00075	
10,28	0,02000	152,18	150,09	-0,00081	
10,30	0,01971	152,23	150,09	-0,00075	
10,32	0,01952	152,39	150,09	-0,00059	
10,34	0,01948	152,39	150,09	-0,00049	
10,36	0,01949	152,34	150,09	-0,00049	
10,38	0,01949	152,34	150,09	-0,00062	
10,40	0,01948	152,30	150,09	-0,00078	
10,42	0,01946	152,30	150,09	-0,00086	
10,44	0,01946	152,27	150,09	-0,00087	
10,46	0,01947	152,24	150,09	-0,00079	
10,48	0,01947	152,26	150,09	-0,00063	
10,50	0,01948	152,23	150,09	-0,00057	
10,52	0,01948	152,17	150,09	-0,00056	
10,54	0,01948	152,22	150,09	-0,00063	
10,56	0,01946	152,17	150,09	-0,00073	
10,58	0,01945	152,11	150,09	-0,00080	
10,60	0,01944	152,14	150,09	-0,00075	
10,62	0,01945	152,18	150,09	-0,00066	
10,64	0,01947	152,18	150,09	-0,00065	
10,66	0,01947	152,26	150,09	-0,00067	
10,68	0,01947	152,24	150,09	-0,00068	
10,70	0,01948	152,13	150,09	-0,00076	
10,72	0,01948	152,12	150,09	-0,00081	
10,74	0,01948	152,20	150,09	-0,00082	
10,76	0,01949	152,28	150,09	-0,00082	
10,78	0,01949	152,27	150,09	-0,00071	
10,80	0,01948	152,24	150,09	-0,00058	
10,82	0,01948	152,13	150,09	-0,00056	
10,84	0,01949	152,15	150,09	-0,00067	
10,86	0,01949	152,23	150,09	-0,00078	
10,88	0,01948	152,21	150,09	-0,00085	
10,90	0,01948	152,18	150,09	-0,00079	
10,92	0,01949	152,21	150,10	-0,00071	
10,94	0,01950	152,16	150,09	-0,00064	
10,96	0,01950	152,16	150,09	-0,00058	
10,98	0,01950	152,20	150,09	-0,00059	
11,00	0,01949	152,19	150,09	-0,00073	
11,02	0,01949	152,18	150,09	-0,00083	
11,04	0,01948	152,17	150,09	-0,00079	
11,06	0,01949	152,13	150,09	-0,00065	
11,08	0,01949	152,11	150,09	-0,00058	
11,10	0,01949	152,16	150,09	-0,00059	
11,12	0,01948	152,14	150,09	-0,00062	
11,14	0,01947	152,09	150,09	-0,00069	
11,16	0,01947	152,12	150,09	-0,00070	
11,18	0,01948	152,18	150,09	-0,00067	
11,20	0,01949	152,21	150,09	-0,00069	
11,22	0,01950	152,17	150,09	-0,00068	
11,24	0,01949	152,15	150,09	-0,00060	
11,26	0,01948	152,12	150,09	-0,00058	
11,28	0,01948	152,15	150,09	-0,00066	
11,30	0,01946	152,18	150,09	-0,00083	
11,32	0,01945	152,12	150,08	-0,00083	
11,34	0,01946	152,16	150,08	-0,00066	
11,36	0,01946	152,21	150,08	-0,00053	
11,38	0,01947	152,21	150,08	-0,00047	
11,40	0,01947	152,15	150,08	-0,00048	
11,42	0,01945	152,11	150,08	-0,00054	
11,44	0,01945	152,10	150,08	-0,00066	
11,46	0,01944	152,16	150,09	-0,00068	
11,48	0,01945	152,22	150,09	-0,00066	
11,50	0,01947	152,16	150,09	-0,00058	
11,52	0,01947	152,10	150,09	-0,00055	
11,54	0,01946	152,13	150,09	-0,00060	
11,56	0,01946	152,07	150,09	-0,00057	
11,58	0,01946	152,05	150,09	-0,00060	
11,60	0,01947	152,04	150,09	-0,00073	
11,62	0,01949	152,09	150,09	-0,00077	
11,64	0,01949	152,13	150,09	-0,00072	
11,66	0,01949	152,10	150,09	-0,00058	
11,68	0,01947	152,14	150,09	-0,00045	
11,70	0,01945	152,16	150,09	-0,00041	
11,72	0,01945	152,10	150,09	-0,00048	
11,74	0,01945	152,03	150,09	-0,00069	
11,76	0,01945	152,12	150,09	-0,00078	
11,78	0,01944	152,22	150,09	-0,00072	
11,80	0,01945	152,23	150,09	-0,00060	
11,82	0,01947	152,24	150,08	-0,00050	
11,84	0,01947	152,21	150,08	-0,00045	
11,86	0,01948	152,18	150,08	-0,00051	
11,88	0,01944	152,17	150,08	-0,00063	
11,90	0,01919	152,12	150,08	-0,00072	
11,92	0,01891	152,06	150,08	-0,00073	
11,94	0,01879	152,06	150,09	-0,00065	
11,96	0,01876	152,12	150,09	-0,00056	
11,98	0,01877	152,22	150,09	-0,00055	
12,00	0,01880	152,22	150,09	-0,00051	
12,02	0,01881	152,24	150,09	-0,00060	
12,04	0,01881	152,28	150,09	-0,00077	
