Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
2,440	0,1800	153,71	150,09	-0,01539	
2,460	0,1800	153,95	150,09	-0,01533	
2,480	0,1800	154,47	150,09	-0,01522	
2,500	0,1800	155,38	150,08	-0,01514	
2,520	0,1800	155,84	150,08	-0,01512	
2,540	0,1800	155,84	150,08	-0,01524	
2,560	0,1800	155,76	150,08	-0,01535	
2,580	0,1800	155,77	150,08	-0,01540	
2,600	0,1800	155,77	150,08	-0,01536	
2,620	0,1800	155,77	150,08	-0,01528	
2,640	0,1800	155,04	150,09	-0,01517	
2,660	0,1800	153,51	150,09	-0,01515	
2,680	0,1801	152,60	150,09	-0,01523	
2,700	0,1801	152,37	150,09	-0,01533	
2,720	0,1800	152,42	150,09	-0,01540	
2,740	0,1800	152,44	150,09	-0,01538	
2,760	0,1800	152,39	150,09	-0,01533	
2,780	0,1800	152,42	150,09	-0,01527	
2,800	0,1800	152,50	150,09	-0,01514	
2,820	0,1800	152,54	150,09	-0,01514	
2,840	0,1800	152,54	150,09	-0,01526	
2,860	0,1800	152,51	150,09	-0,01538	
2,880	0,1800	152,43	150,09	-0,01544	
2,900	0,1800	152,44	150,09	-0,01540	
2,920	0,1800	152,56	150,09	-0,01530	
2,940	0,1800	152,62	150,09	-0,01525	
2,960	0,1801	153,33	150,09	-0,01521	
2,980	0,1800	154,88	150,09	-0,01516	
3,000	0,1800	155,86	150,09	-0,01529	
3,020	0,1801	156,04	150,08	-0,01542	
3,040	0,1800	155,93	150,08	-0,01541	
3,060	0,1800	155,18	150,08	-0,01529	
3,080	0,1800	153,64	150,08	-0,01516	
3,100	0,1800	152,75	150,08	-0,01506	
3,120	0,1800	152,59	150,08	-0,01507	
3,140	0,1800	152,63	150,08	-0,01521	
3,160	0,1800	152,69	150,09	-0,01531	
3,180	0,1800	152,68	150,09	-0,01531	
3,200	0,1800	152,60	150,09	-0,01530	
3,220	0,1800	152,56	150,09	-0,01527	
3,240	0,1800	152,52	150,09	-0,01522	
3,260	0,1800	152,55	150,09	-0,01517	
3,280	0,1800	153,26	150,09	-0,01516	
3,300	0,1800	154,79	150,09	-0,01526	
3,320	0,1800	155,78	150,09	-0,01534	
3,340	0,1800	155,96	150,08	-0,01532	
3,360	0,1800	155,82	150,08	-0,01533	
3,380	0,1800	155,08	150,08	-0,01526	
3,400	0,1801	153,66	150,08	-0,01516	
3,420	0,1801	152,79	150,08	-0,01515	
3,440	0,1800	152,60	150,08	-0,01526	
3,460	0,1800	152,61	150,09	-0,01533	
3,480	0,1800	152,54	150,09	-0,01533	
3,500	0,1800	152,49	150,09	-0,01533	
3,520	0,1800	152,48	150,09	-0,01530	
3,540	0,1800	152,52	150,09	-0,01522	
3,560	0,1800	152,63	150,09	-0,01522	
3,580	0,1800	152,69	150,09	-0,01524	
3,600	0,1800	153,39	150,09	-0,01524	
3,620	0,1801	154,93	150,09	-0,01532	
3,640	0,1801	155,85	150,09	-0,01536	
3,660	0,1800	155,35	150,09	-0,01528	
3,680	0,1800	154,28	150,09	-0,01514	
3,700	0,1800	153,58	150,09	-0,01506	
3,720	0,1800	152,97	150,09	-0,01507	
3,740	0,1800	152,64	150,08	-0,01515	
3,760	0,1800	152,54	150,08	-0,01527	
3,780	0,1800	152,47	150,08	-0,01530	
3,800	0,1800	152,48	150,08	-0,01523	
3,820	0,1800	152,56	150,08	-0,01511	
3,840	0,1800	152,59	150,08	-0,01505	
3,860	0,1800	152,60	150,08	-0,01507	
3,880	0,1800	152,58	150,09	-0,01518	
3,900	0,1800	152,53	150,09	-0,01526	
3,920	0,1800	152,52	150,09	-0,01528	
3,940	0,1800	152,54	150,09	-0,01523	
3,960	0,1800	152,55	150,09	-0,01524	
3,980	0,1800	152,61	150,09	-0,01529	
4,000	0,1800	152,66	150,09	-0,01519	
4,020	0,1800	152,68	150,09	-0,01511	
4,040	0,1800	152,93	150,09	-0,01518	
4,060	0,1795	157,25	150,23	-0,01570	
4,080	0,1801	137,36	150,08	-0,01684	
4,100	0,1804	91,99	150,01	-0,01714	
4,120	0,1802	46,14	150,05	-0,01683	
4,140	0,1803	4,315	150,09	-0,01650	
4,160	0,1823	-30,74	150,09	-0,01633	
4,180	0,1868	-39,75	150,09	-0,01634	
4,200	0,1920	-13,34	150,09	-0,01642	
4,220	0,1964	23,29	150,09	-0,01647	
4,240	0,2000	60,73	150,10	-0,01644	
4,260	0,2026	94,37	150,09	-0,01644	
4,280	0,2044	120,64	150,09	-0,01640	
4,300	0,2053	138,33	150,09	-0,01627	
4,320	0,2058	148,93	150,09	-0,01627	
4,340	0,2061	154,23	150,09	-0,01638	
4,360	0,2062	156,63	150,09	-0,01645	
4,380	0,2062	158,29	150,09	-0,01648	
4,400	0,2062	159,14	150,09	-0,01647	
4,420	0,2059	159,37	150,09	-0,01629	
4,440	0,2057	159,40	150,09	-0,01613	
4,460	0,2056	159,38	150,09	-0,01612	
4,480	0,2056	159,37	150,09	-0,01624	
4,500	0,2056	159,35	150,09	-0,01642	
4,520	0,2056	159,38	150,09	-0,01640	
4,540	0,2056	159,39	150,09	-0,01636	
4,560	0,2054	159,33	150,09	-0,01632	
4,580	0,2051	159,35	150,09	-0,01624	
4,600	0,2049	159,42	150,09	-0,01615	
4,620	0,2049	159,33	150,09	-0,01606	
4,640	0,2049	158,05	150,08	-0,01614	
4,660	0,2049	156,65	150,08	-0,01631	
4,680	0,2049	156,13	150,08	-0,01639	
4,700	0,2049	156,12	150,08	-0,01636	
4,720	0,2049	156,08	150,08	-0,01621	
4,740	0,2046	156,03	150,07	-0,01610	
4,760	0,2043	156,04	150,08	-0,01604	
4,780	0,2042	156,06	150,08	-0,01615	
4,800	0,2042	156,03	150,08	-0,01628	
4,820	0,2042	156,00	150,09	-0,01624	
4,840	0,2042	155,99	150,09	-0,01620	
4,860	0,2042	155,99	150,08	-0,01611	
4,880	0,2042	156,02	150,08	-0,01604	
4,900	0,2042	155,99	150,08	-0,01600	
4,920	0,2042	155,93	150,08	-0,01602	
4,940	0,2041	155,97	150,08	-0,01620	
4,960	0,2039	155,96	150,08	-0,01635	
4,980	0,2036	155,92	150,08	-0,01633	
5,000	0,2036	155,93	150,08	-0,01618	
5,020	0,2035	155,95	150,09	-0,01606	
5,040	0,2035	155,93	150,09	-0,01601	
5,060	0,2035	155,95	150,09	-0,01604	
5,080	0,2035	155,96	150,09	-0,01619	
5,100	0,2036	155,95	150,09	-0,01629	
5,120	0,2035	155,96	150,09	-0,01633	
5,140	0,2035	155,93	150,09	-0,01628	
5,160	0,2035	155,93	150,09	-0,01617	
5,180	0,2035	155,98	150,09	-0,01606	
5,200	0,2035	155,98	150,09	-0,01593	
5,220	0,2035	155,98	150,09	-0,01601	
5,240	0,2035	156,04	150,09	-0,01617	
5,260	0,2035	156,05	150,09	-0,01631	
5,280	0,2035	156,00	150,08	-0,01628	
5,300	0,2035	155,95	150,08	-0,01610	
5,320	0,2035	155,96	150,08	-0,01598	
5,340	0,2036	155,95	150,08	-0,01596	
5,360	0,2036	155,93	150,08	-0,01598	
5,380	0,2035	155,92	150,08	-0,01605	
5,400	0,2035	155,87	150,08	-0,01623	
5,420	0,2035	155,91	150,08	-0,01628	
5,440	0,2032	155,89	150,09	-0,01618	
5,460	0,2030	155,85	150,09	-0,01608	
5,480	0,2029	155,84	150,09	-0,01599	
5,500	0,2029	155,81	150,09	-0,01603	
5,520	0,2029	155,25	150,09	-0,01616	
5,540	0,2029	154,99	150,09	-0,01625	
5,560	0,2029	155,25	150,09	-0,01621	
5,580	0,2029	154,96	150,09	-0,01617	
5,600	0,2029	155,18	150,09	-0,01613	
5,620	0,2029	155,45	150,09	-0,01606	
5,640	0,2029	154,41	150,09	-0,01597	
5,660	0,2029	153,03	150,09	-0,01597	
5,680	0,2029	152,56	150,09	-0,01614	
5,700	0,2029	153,72	150,09	-0,01628	
5,720	0,2029	155,12	150,09	-0,01626	
5,740	0,2029	155,51	150,09	-0,01617	
5,760	0,2029	154,97	150,09	-0,01606	
5,780	0,2028	154,51	150,09	-0,01600	
5,800	0,2028	153,43	150,09	-0,01599	
5,820	0,2028	152,65	150,08	-0,01607	
5,840	0,2028	153,03	150,08	-0,01625	
5,860	0,2028	154,54	150,08	-0,01633	
5,880	0,2028	155,49	150,08	-0,01628	
5,900	0,2029	155,70	150,08	-0,01612	
5,920	0,2029	155,73	150,08	-0,01594	
5,940	0,2029	155,65	150,08	-0,01589	
5,960	0,2029	155,07	150,08	-0,01590	
5,980	0,2029	155,22	150,09	-0,01603	
6,000	0,2029	155,61	150,09	-0,01622	
6,020	0,2029	155,81	150,09	-0,01627	
6,040	0,2029	155,85	150,09	-0,01623	
6,060	0,2029	155,79	150,09	-0,01611	
6,080	0,2029	155,75	150,09	-0,01597	
6,100	0,2029	155,70	150,09	-0,01596	
6,120	0,2029	155,55	150,09	-0,01607	
6,140	0,2027	154,58	150,09	-0,01618	
6,160	0,2024	154,55	150,09	-0,01628	
6,180	0,2022	155,08	150,09	-0,01621	
6,200	0,2022	154,39	150,09	-0,01608	
6,220	0,2022	154,39	150,09	-0,01605	
6,240	0,2022	154,69	150,09	-0,01597	
6,260	0,2022	154,93	150,09	-0,01596	
6,280	0,2022	155,41	150,09	-0,01605	
6,300	0,2021	155,40	150,10	-0,01611	
6,320	0,2020	153,97	150,13	-0,01623	
6,340	0,2021	146,14	150,11	-0,01633	
6,360	0,2022	134,08	150,09	-0,01634	
6,380	0,2022	121,32	150,08	-0,01622	
6,400	0,2023	108,24	150,09	-0,01612	
6,420	0,2028	94,80	150,09	-0,01606	
6,440	0,2037	85,57	150,09	-0,01611	
6,460	0,2049	80,81	150,09	-0,01621	
6,480	0,2063	77,57	150,09	-0,01630	
6,500	0,2076	75,71	150,09	-0,01628	
6,520	0,2090	75,78	150,09	-0,01617	
6,540	0,2103	77,37	150,09	-0,01607	
6,560	0,2116	79,78	150,08	-0,01604	
6,580	0,2130	82,65	150,08	-0,01617	
6,600	0,2143	84,51	150,08	-0,01627	
6,620	0,2157	85,07	150,08	-0,01636	
6,640	0,2170	85,10	150,07	-0,01635	
6,660	0,2183	84,99	150,08	-0,01620	
6,680	0,2194	83,81	150,08	-0,01600	
6,700	0,2205	82,43	150,09	-0,01586	
6,720	0,2217	81,87	150,09	-0,01590	
6,740	0,2231	81,83	150,09	-0,01601	
6,760	0,2244	81,85	150,09	-0,01612	
6,780	0,2257	81,83	150,09	-0,01624	
6,800	0,2271	81,87	150,09	-0,01622	
6,820	0,2284	81,91	150,09	-0,01611	
6,840	0,2298	81,93	150,09	-0,01603	
6,860	0,2311	81,93	150,09	-0,01598	
6,880	0,2325	81,83	150,09	-0,01607	
6,900	0,2338	81,75	150,09	-0,01618	
6,920	0,2352	81,75	150,09	-0,01619	
6,940	0,2365	81,82	150,08	-0,01613	
6,960	0,2378	81,90	150,08	-0,01611	
6,980	0,2392	81,94	150,08	-0,01602	
7,000	0,2405	81,93	150,08	-0,01598	
7,020	0,2419	81,91	150,08	-0,01606	
7,040	0,2432	81,90	150,08	-0,01619	
7,060	0,2446	81,85	150,08	-0,01626	
7,080	0,2459	81,22	150,08	-0,01615	
7,100	0,2473	80,19	150,09	-0,01610	
7,120	0,2486	79,52	150,09	-0,01610	
7,140	0,2499	78,85	150,09	-0,01602	
7,160	0,2513	78,51	150,09	-0,01601	
7,180	0,2526	78,51	150,09	-0,01611	
7,200	0,2540	78,55	150,09	-0,01622	
7,220	0,2553	79,16	150,09	-0,01622	
7,240	0,2567	80,61	150,08	-0,01618	
7,260	0,2580	81,60	150,08	-0,01610	
7,280	0,2593	81,75	150,08	-0,01596	
7,300	0,2607	80,50	150,08	-0,01592	
7,320	0,2620	79,10	150,08	-0,01596	
7,340	0,2633	78,58	150,08	-0,01606	
7,360	0,2647	78,54	150,08	-0,01616	
7,380	0,2660	78,55	150,09	-0,01616	
7,400	0,2674	78,56	150,08	-0,01612	
7,420	0,2687	78,61	150,09	-0,01605	
7,440	0,2700	78,45	150,09	-0,01595	
7,460	0,2714	77,16	150,09	-0,01598	
7,480	0,2728	75,72	150,09	-0,01607	
7,500	0,2742	75,14	150,09	-0,01614	
7,520	0,2759	75,09	150,09	-0,01618	
7,540	0,2774	75,13	150,08	-0,01619	
7,560	0,2788	75,16	150,08	-0,01609	
7,580	0,2801	75,13	150,08	-0,01599	
7,600	0,2815	75,10	150,08	-0,01595	
7,620	0,2828	75,10	150,08	-0,01599	
7,640	0,2842	75,14	150,08	-0,01609	
7,660	0,2858	75,17	150,08	-0,01619	
7,680	0,2874	75,23	150,08	-0,01627	
7,700	0,2889	75,30	150,09	-0,01623	
7,720	0,2902	75,36	150,09	-0,01605	
7,740	0,2915	75,33	150,09	-0,01594	
7,760	0,2929	75,33	150,08	-0,01600	
7,780	0,2944	75,33	150,08	-0,01612	
7,800	0,2960	75,29	150,08	-0,01619	
7,820	0,2976	75,22	150,07	-0,01615	
7,840	0,2990	75,17	150,07	-0,01610	
7,860	0,3003	74,55	150,08	-0,01599	
7,880	0,3016	73,07	150,08	-0,01588	
7,900	0,3030	72,11	150,08	-0,01589	
7,920	0,3046	71,90	150,09	-0,01596	
7,940	0,3062	71,94	150,09	-0,01607	
7,960	0,3077	71,95	150,09	-0,01619	
7,980	0,3090	71,92	150,09	-0,01617	
8,000	0,3105	71,98	150,09	-0,01607	
8,020	0,3121	71,97	150,09	-0,01595	
8,040	0,3137	71,89	150,08	-0,01587	
8,060	0,3150	71,94	150,08	-0,01587	
8,080	0,3165	72,02	150,08	-0,01595	
8,100	0,3181	71,98	150,08	-0,01610	
8,120	0,3197	71,96	150,08	-0,01615	
8,140	0,3211	71,92	150,08	-0,01612	
8,160	0,3227	71,86	150,08	-0,01599	
8,180	0,3243	71,86	150,09	-0,01584	
8,200	0,3258	71,86	150,09	-0,01587	
8,220	0,3272	71,83	150,09	-0,01602	
8,240	0,3288	71,78	150,09	-0,01607	
8,260	0,3304	71,73	150,09	-0,01607	
8,280	0,3319	71,71	150,09	-0,01604	
8,300	0,3333	71,17	150,09	-0,01596	
8,320	0,3350	69,69	150,11	-0,01585	
8,340	0,3365	68,65	150,23	-0,01583	
8,360	0,3379	68,34	150,87	-0,01589	
8,380	0,3395	68,44	152,32	-0,01597	
8,400	0,3411	68,53	153,88	-0,01612	
8,420	0,3426	68,50	155,89	-0,01615	
8,440	0,3441	68,43	158,18	-0,01606	
8,460	0,3457	67,86	159,92	-0,01595	
8,480	0,3473	66,42	161,14	-0,01584	
8,500	0,3488	65,45	162,41	-0,01581	
8,520	0,3504	65,17	163,75	-0,01586	
8,540	0,3520	65,13	164,90	-0,01599	
8,560	0,3536	65,08	166,11	-0,01604	
8,580	0,3552	65,08	167,43	-0,01603	
8,600	0,3568	65,19	168,72	-0,01596	
8,620	0,3585	65,28	169,65	-0,01586	
8,640	0,3600	65,29	170,55	-0,01582	
8,660	0,3617	65,26	171,83	-0,01582	
8,680	0,3633	65,22	173,61	-0,01587	
8,700	0,3648	65,21	175,43	-0,01596	
8,720	0,3664	65,19	177,02	-0,01606	
8,740	0,3680	65,15	178,30	-0,01607	
8,760	0,3697	65,12	179,58	-0,01596	
8,780	0,3713	65,10	181,17	-0,01580	
8,800	0,3729	65,13	182,60	-0,01569	
8,820	0,3746	65,14	183,68	-0,01583	
8,840	0,3763	65,15	184,83	-0,01604	
8,860	0,3779	65,20	186,13	-0,01610	
8,880	0,3796	65,12	187,68	-0,01605	
8,900	0,3813	63,97	189,23	-0,01591	
8,920	0,3829	62,56	190,74	-0,01577	
8,940	0,3846	61,92	192,26	-0,01578	
8,960	0,3863	61,84	193,86	-0,01585	
8,980	0,3880	61,84	195,38	-0,01598	
9,000	0,3897	61,75	196,74	-0,01607	
9,020	0,3914	61,75	197,97	-0,01606	
9,040	0,3932	61,82	199,02	-0,01598	
9,060	0,3948	61,83	200,18	-0,01593	
9,080	0,3964	61,76	201,63	-0,01585	
9,100	0,3981	61,75	203,20	-0,01585	
9,120	0,3999	61,79	204,72	-0,01598	
9,140	0,4016	61,67	206,13	-0,01612	
9,160	0,4031	60,46	207,59	-0,01615	
9,180	0,4048	59,14	209,09	-0,01609	
9,200	0,4066	58,58	210,62	-0,01599	
9,220	0,4083	58,42	212,19	-0,01582	
9,240	0,4100	58,41	213,67	-0,01569	
9,260	0,4117	58,47	215,04	-0,01574	
9,280	0,4135	58,31	216,40	-0,01596	
9,300	0,4153	57,09	217,79	-0,01614	
9,320	0,4171	55,69	219,16	-0,01616	
9,340	0,4189	55,09	220,52	-0,01605	
9,360	0,4207	55,17	221,94	-0,01594	
9,380	0,4225	56,46	223,38	-0,01591	
9,400	0,4243	57,90	224,76	-0,01587	
9,420	0,4261	58,46	226,10	-0,01583	
9,440	0,4279	57,96	227,53	-0,01593	
9,460	0,4296	56,41	228,99	-0,01608	
9,480	0,4313	55,35	230,40	-0,01606	
9,500	0,4330	55,08	231,78	-0,01594	
9,520	0,4348	55,06	233,21	-0,01584	
9,540	0,4367	55,09	234,64	-0,01578	
9,560	0,4386	55,14	236,06	-0,01583	
9,580	0,4404	55,11	237,48	-0,01601	
9,600	0,4422	55,10	238,88	-0,01610	
9,620	0,4440	55,15	240,29	-0,01602	
9,640	0,4458	55,15	241,71	-0,01588	
9,660	0,4477	54,59	243,10	-0,01571	
9,680	0,4497	55,51	244,48	-0,01575	
9,700	0,4515	62,69	245,77	-0,01603	
9,720	0,4532	74,94	246,85	-0,01631	
9,740	0,4549	89,72	247,72	-0,01646	
9,760	0,4566	104,66	248,42	-0,01640	
9,780	0,4579	117,87	248,98	-0,01624	
9,800	0,4587	126,15	249,42	-0,01615	
9,820	0,4592	130,21	249,76	-0,01618	
9,840	0,4597	133,80	250,04	-0,01628	
9,860	0,4602	139,00	250,28	-0,01633	
9,880	0,4606	144,29	250,51	-0,01634	
9,900	0,4608	149,06	250,68	-0,01627	
9,920	0,4610	153,15	250,76	-0,01615	
9,940	0,4613	156,77	250,83	-0,01599	
9,960	0,4614	158,83	250,89	-0,01593	
9,980	0,4613	159,58	250,93	-0,01603	
10,00	0,4610	160,12	250,96	-0,01621	
10,02	0,4607	159,31	250,99	-0,01630	
10,04	0,4606	155,48	251,09	-0,01632	
10,06	0,4607	148,10	251,32	-0,01627	
10,08	0,4607	137,85	251,75	-0,01611	
10,10	0,4608	124,57	252,34	-0,01597	
10,12	0,4609	110,59	253,06	-0,01601	
10,14	0,4613	96,57	253,91	-0,01613	
10,16	0,4619	84,00	254,86	-0,01619	
10,18	0,4629	73,61	255,90	-0,01616	
10,20	0,4641	64,98	257,01	-0,01608	
10,22	0,4655	57,20	258,16	-0,01599	
10,24	0,4670	51,89	259,32	-0,01602	
10,26	0,4682	54,44	260,41	-0,01614	
10,28	0,4695	63,62	261,33	-0,01625	
10,30	0,4711	75,50	262,10	-0,01628	
10,32	0,4727	88,45	262,73	-0,01629	
10,34	0,4739	101,04	263,23	-0,01624	
10,36	0,4747	109,95	263,60	-0,01617	
10,38	0,4754	116,11	263,87	-0,01613	
10,40	0,4760	121,07	264,11	-0,01615	
10,42	0,4766	126,24	264,31	-0,01616	
10,44	0,4771	132,40	264,47	-0,01624	
10,46	0,4774	139,28	264,60	-0,01636	
10,48	0,4776	144,92	264,66	-0,01638	
10,50	0,4779	148,35	264,69	-0,01629	
10,52	0,4780	149,37	264,76	-0,01616	
10,54	0,4781	146,23	264,91	-0,01599	
10,56	0,4781	138,10	265,24	-0,01594	
10,58	0,4782	127,25	266,25	-0,01601	
10,60	0,4784	114,88	268,38	-0,01612	
10,62	0,4787	106,40	270,18	-0,01616	
10,64	0,4792	104,90	270,74	-0,01618	
10,66	0,4800	108,97	270,69	-0,01621	
10,68	0,4808	115,56	270,63	-0,01617	
10,70	0,4816	122,20	270,67	-0,01610	
10,72	0,4821	125,74	270,81	-0,01612	
10,74	0,4822	125,96	270,94	-0,01619	
10,76	0,4824	123,56	271,24	-0,01629	
10,78	0,4829	118,24	271,97	-0,01634	
10,80	0,4835	113,30	272,69	-0,01628	
10,82	0,4838	115,79	273,02	-0,01615	
10,84	0,4841	119,44	273,22	-0,01611	
10,86	0,4847	118,00	273,89	-0,01613	
10,88	0,4854	113,81	274,92	-0,01617	
10,90	0,4857	111,30	275,60	-0,01630	
10,92	0,4859	106,89	275,97	-0,01642	
10,94	0,4862	101,31	276,28	-0,01633	
10,96	0,4867	97,82	276,74	-0,01614	
10,98	0,4873	96,11	277,46	-0,01597	
11,00	0,4878	91,93	278,26	-0,01601	
11,02	0,4881	87,55	278,77	-0,01621	
11,04	0,4885	84,61	279,11	-0,01636	
11,06	0,4891	82,37	279,53	-0,01640	
11,08	0,4896	81,12	280,11	-0,01635	
11,10	0,4901	80,36	280,72	-0,01623	
11,12	0,4906	77,88	281,29	-0,01611	
11,14	0,4912	74,07	281,82	-0,01610	
11,16	0,4918	71,54	282,32	-0,01611	
11,18	0,4924	70,53	282,93	-0,01616	
11,20	0,4929	70,69	283,46	-0,01629	
11,22	0,4934	72,22	283,81	-0,01637	
11,24	0,4941	71,54	284,47	-0,01637	
11,26	0,4948	67,48	285,31	-0,01631	
11,28	0,4954	65,24	285,96	-0,01620	
11,30	0,4959	65,69	286,38	-0,01611	
11,32	0,4965	66,16	286,67	-0,01612	
11,34	0,4971	65,65	287,07	-0,01618	
11,36	0,4977	64,31	287,82	-0,01619	
11,38	0,4983	61,41	288,50	-0,01616	
11,40	0,4988	59,21	288,91	-0,01610	
11,42	0,4993	56,82	289,29	-0,01601	
11,44	0,4999	54,80	289,78	-0,01599	
11,46	0,5006	52,86	290,42	-0,01599	
11,48	0,5013	50,28	291,17	-0,01606	
11,50	0,5020	46,77	291,85	-0,01615	
