Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
0,8000	-0,4291	146,68	150,10	0,01402	
0,8200	-0,4291	146,68	150,10	0,01387	
0,8400	-0,4291	146,67	150,10	0,01384	
0,8600	-0,4291	146,64	150,11	0,01390	
0,8800	-0,4291	146,66	150,11	0,01396	
0,9000	-0,4291	146,61	150,11	0,01400	
0,9200	-0,4291	146,58	150,11	0,01405	
0,9400	-0,4291	146,62	150,10	0,01406	
0,9600	-0,4291	146,64	150,10	0,01399	
0,9800	-0,4291	146,63	150,10	0,01386	
1,000	-0,4291	146,62	150,10	0,01380	
1,020	-0,4291	146,70	150,11	0,01382	
1,040	-0,4291	146,70	150,11	0,01391	
1,060	-0,4291	146,69	150,11	0,01400	
1,080	-0,4291	146,77	150,11	0,01407	
1,100	-0,4290	146,84	150,10	0,01399	
1,120	-0,4290	146,80	150,10	0,01382	
1,140	-0,4291	146,72	150,10	0,01374	
1,160	-0,4291	146,71	150,10	0,01376	
1,180	-0,4290	146,70	150,10	0,01383	
1,200	-0,4290	146,77	150,11	0,01395	
1,220	-0,4290	146,73	150,11	0,01408	
1,240	-0,4290	146,63	150,11	0,01416	
1,260	-0,4290	146,68	150,11	0,01408	
1,280	-0,4290	146,78	150,10	0,01384	
1,300	-0,4291	146,76	150,10	0,01376	
1,320	-0,4291	146,71	150,10	0,01382	
1,340	-0,4290	146,73	150,10	0,01388	
1,360	-0,4291	146,76	150,10	0,01391	
1,380	-0,4291	146,81	150,10	0,01392	
1,400	-0,4291	146,84	150,10	0,01399	
1,420	-0,4290	146,80	150,10	0,01394	
1,440	-0,4290	146,71	150,10	0,01377	
1,460	-0,4291	146,64	150,11	0,01375	
1,480	-0,4291	146,64	150,11	0,01386	
1,500	-0,4290	146,66	150,11	0,01393	
1,520	-0,4290	146,61	150,11	0,01405	
1,540	-0,4290	146,64	150,10	0,01415	
1,560	-0,4290	146,68	150,10	0,01412	
1,580	-0,4290	146,65	150,10	0,01398	
1,600	-0,4290	146,68	150,10	0,01383	
1,620	-0,4290	146,72	150,10	0,01375	
1,640	-0,4291	146,67	150,10	0,01376	
1,660	-0,4291	146,68	150,11	0,01386	
1,680	-0,4291	146,78	150,11	0,01400	
1,700	-0,4291	146,79	150,11	0,01407	
1,720	-0,4291	146,67	150,10	0,01405	
1,740	-0,4291	146,63	150,10	0,01392	
1,760	-0,4291	146,70	150,10	0,01380	
1,780	-0,4291	146,77	150,10	0,01378	
1,800	-0,4291	146,80	150,10	0,01390	
1,820	-0,4291	146,75	150,11	0,01405	
1,840	-0,4291	146,70	150,11	0,01404	
1,860	-0,4291	146,69	150,11	0,01401	
1,880	-0,4291	146,65	150,11	0,01396	
1,900	-0,4291	146,64	150,10	0,01382	
1,920	-0,4291	146,66	150,10	0,01371	
1,940	-0,4291	146,65	150,10	0,01370	
1,960	-0,4291	146,63	150,10	0,01379	
1,980	-0,4291	146,67	150,10	0,01389	
2,000	-0,4291	146,73	150,10	0,01395	
2,020	-0,4291	146,71	150,11	0,01401	
2,040	-0,4291	146,72	150,11	0,01396	
2,060	-0,4291	146,75	150,11	0,01383	
2,080	-0,4291	146,72	150,10	0,01379	
2,100	-0,4291	146,71	150,10	0,01378	
2,120	-0,4291	146,70	150,10	0,01383	
2,140	-0,4291	146,65	150,10	0,01391	
2,160	-0,4291	146,64	150,10	0,01400	
2,180	-0,4291	146,65	150,10	0,01405	
2,200	-0,4291	146,66	150,10	0,01401	
2,220	-0,4291	146,64	150,10	0,01390	
2,240	-0,4291	146,60	150,11	0,01379	
2,260	-0,4291	146,61	150,11	0,01374	
2,280	-0,4291	146,64	150,11	0,01381	
2,300	-0,4291	146,59	150,10	0,01394	
2,320	-0,4291	146,54	150,10	0,01401	
2,340	-0,4291	146,56	150,10	0,01402	
2,360	-0,4291	146,61	150,10	0,01392	
2,380	-0,4291	146,60	150,10	0,01377	
2,400	-0,4291	146,62	150,10	0,01372	
2,420	-0,4291	146,64	150,10	0,01378	
2,440	-0,4291	146,62	150,11	0,01383	
2,460	-0,4291	146,57	150,11	0,01385	
2,480	-0,4291	146,55	150,11	0,01397	
2,500	-0,4291	146,56	150,10	0,01399	
2,520	-0,4291	146,61	150,10	0,01389	
2,540	-0,4291	146,66	150,10	0,01382	
2,560	-0,4291	146,68	150,10	0,01379	
2,580	-0,4291	146,58	150,10	0,01381	
2,600	-0,4291	146,51	150,10	0,01385	
2,620	-0,4291	146,47	150,11	0,01387	
2,640	-0,4291	146,49	150,11	0,01393	
2,660	-0,4291	146,52	150,11	0,01396	
2,680	-0,4291	146,57	150,11	0,01389	
2,700	-0,4291	146,66	150,10	0,01377	
2,720	-0,4291	146,66	150,10	0,01374	
2,740	-0,4291	146,61	150,10	0,01386	
2,760	-0,4291	146,62	150,10	0,01399	
2,780	-0,4291	146,64	150,11	0,01404	
2,800	-0,4291	146,65	150,11	0,01402	
2,820	-0,4291	146,67	150,11	0,01388	
2,840	-0,4291	146,63	150,11	0,01378	
2,860	-0,4291	146,62	150,11	0,01372	
2,880	-0,4291	146,64	150,10	0,01373	
2,900	-0,4291	146,66	150,10	0,01381	
2,920	-0,4291	146,66	150,10	0,01387	
2,940	-0,4291	146,62	150,10	0,01391	
2,960	-0,4291	146,57	150,10	0,01397	
2,980	-0,4291	146,52	150,11	0,01396	
3,000	-0,4291	146,51	150,11	0,01386	
3,020	-0,4291	146,55	150,11	0,01378	
3,040	-0,4291	146,61	150,11	0,01381	
3,060	-0,4291	146,67	150,10	0,01395	
3,080	-0,4291	146,62	150,10	0,01408	
3,100	-0,4291	146,59	150,10	0,01409	
3,120	-0,4291	146,66	150,11	0,01399	
3,140	-0,4291	146,74	150,11	0,01385	
3,160	-0,4291	146,72	150,11	0,01381	
3,180	-0,4291	146,69	150,11	0,01388	
3,200	-0,4291	146,65	150,10	0,01399	
3,220	-0,4291	146,61	150,10	0,01406	
3,240	-0,4291	146,60	150,10	0,01406	
3,260	-0,4291	146,57	150,10	0,01401	
3,280	-0,4291	146,57	150,10	0,01391	
3,300	-0,4291	146,64	150,11	0,01379	
3,320	-0,4291	146,65	150,11	0,01374	
3,340	-0,4291	146,62	150,11	0,01380	
3,360	-0,4291	146,59	150,11	0,01390	
3,380	-0,4291	146,61	150,10	0,01398	
3,400	-0,4291	146,70	150,10	0,01399	
3,420	-0,4291	146,74	150,10	0,01399	
3,440	-0,4291	146,69	150,10	0,01393	
3,460	-0,4291	146,65	150,10	0,01379	
3,480	-0,4291	146,66	150,10	0,01370	
3,500	-0,4291	146,65	150,11	0,01381	
3,520	-0,4291	146,66	150,11	0,01397	
3,540	-0,4291	146,66	150,11	0,01404	
3,560	-0,4291	146,67	150,11	0,01405	
3,580	-0,4291	146,65	150,10	0,01400	
3,600	-0,4291	146,64	150,10	0,01382	
3,620	-0,4291	146,61	150,10	0,01373	
3,640	-0,4291	146,53	150,10	0,01377	
3,660	-0,4291	146,48	150,10	0,01390	
3,680	-0,4291	146,51	150,10	0,01401	
3,700	-0,4291	146,50	150,11	0,01406	
3,720	-0,4291	146,54	150,11	0,01409	
3,740	-0,4291	146,55	150,11	0,01402	
3,760	-0,4291	146,49	150,11	0,01380	
3,780	-0,4291	146,47	150,10	0,01373	
3,800	-0,4291	146,54	150,10	0,01378	
3,820	-0,4291	146,60	150,10	0,01385	
3,840	-0,4291	146,63	150,10	0,01393	
3,860	-0,4291	146,62	150,10	0,01399	
3,880	-0,4291	146,61	150,11	0,01399	
3,900	-0,4291	146,61	150,11	0,01392	
3,920	-0,4291	146,59	150,11	0,01378	
3,940	-0,4291	146,61	150,11	0,01372	
3,960	-0,4291	146,66	150,10	0,01377	
3,980	-0,4291	146,65	150,10	0,01395	
4,000	-0,4291	146,62	150,10	0,01404	
4,020	-0,4291	146,67	150,10	0,01399	
4,040	-0,4291	146,70	150,09	0,01392	
4,060	-0,4291	146,70	150,09	0,01386	
4,080	-0,4291	146,72	150,09	0,01380	
4,100	-0,4291	146,71	150,10	0,01378	
4,120	-0,4291	146,68	150,11	0,01381	
4,140	-0,4291	146,61	150,11	0,01389	
4,160	-0,4291	146,65	150,11	0,01400	
4,180	-0,4291	146,72	150,11	0,01408	
4,200	-0,4291	146,63	150,10	0,01407	
4,220	-0,4291	146,59	150,10	0,01391	
4,240	-0,4291	146,61	150,10	0,01381	
4,260	-0,4291	146,66	150,10	0,01386	
4,280	-0,4291	146,65	150,10	0,01391	
4,300	-0,4291	146,62	150,11	0,01400	
4,320	-0,4291	146,69	150,11	0,01408	
4,340	-0,4291	146,72	150,11	0,01404	
4,360	-0,4291	146,66	150,11	0,01397	
4,380	-0,4291	146,67	150,11	0,01389	
4,400	-0,4291	146,68	150,10	0,01384	
4,420	-0,4291	146,67	150,10	0,01385	
4,440	-0,4291	146,67	150,10	0,01388	
4,460	-0,4291	146,71	150,10	0,01396	
4,480	-0,4291	146,75	150,11	0,01400	
4,500	-0,4291	146,84	150,11	0,01403	
4,520	-0,4291	146,81	150,11	0,01398	
4,540	-0,4291	146,71	150,10	0,01386	
4,560	-0,4291	146,61	150,10	0,01380	
4,580	-0,4291	146,63	150,10	0,01380	
4,600	-0,4291	146,68	150,10	0,01391	
4,620	-0,4291	146,72	150,10	0,01399	
4,640	-0,4291	146,69	150,11	0,01407	
4,660	-0,4291	146,66	150,11	0,01406	
4,680	-0,4291	146,68	150,11	0,01400	
4,700	-0,4291	146,67	150,11	0,01392	
4,720	-0,4291	146,64	150,10	0,01385	
4,740	-0,4291	146,62	150,10	0,01388	
4,760	-0,4291	146,64	150,10	0,01399	
4,780	-0,4291	146,63	150,10	0,01408	
4,800	-0,4291	146,64	150,10	0,01411	
4,820	-0,4291	146,69	150,11	0,01407	
4,840	-0,4291	146,70	150,11	0,01396	
4,860	-0,4291	146,67	150,11	0,01384	
4,880	-0,4291	146,65	150,10	0,01379	
4,900	-0,4291	146,61	150,10	0,01383	
4,920	-0,4291	146,62	150,10	0,01393	
4,940	-0,4291	146,67	150,10	0,01402	
4,960	-0,4291	146,69	150,10	0,01404	
4,980	-0,4291	146,69	150,10	0,01397	
5,000	-0,4291	146,68	150,11	0,01385	
5,020	-0,4291	146,72	150,11	0,01380	
5,040	-0,4291	146,73	150,11	0,01383	
5,060	-0,4291	146,75	150,11	0,01387	
5,080	-0,4291	146,77	150,10	0,01399	
5,100	-0,4291	146,75	150,10	0,01413	
5,120	-0,4291	146,72	150,10	0,01421	
5,140	-0,4291	146,77	150,10	0,01407	
5,160	-0,4291	146,79	150,10	0,01387	
5,180	-0,4291	146,73	150,11	0,01378	
5,200	-0,4291	146,67	150,11	0,01378	
5,220	-0,4291	146,69	150,11	0,01390	
5,240	-0,4291	146,72	150,10	0,01405	
5,260	-0,4291	146,68	150,10	0,01415	
5,280	-0,4291	146,65	150,10	0,01409	
5,300	-0,4291	146,68	150,10	0,01397	
5,320	-0,4291	146,69	150,10	0,01382	
5,340	-0,4291	146,72	150,10	0,01379	
5,360	-0,4291	146,78	150,11	0,01388	
5,380	-0,4291	146,71	150,11	0,01398	
5,400	-0,4291	146,66	150,11	0,01403	
5,420	-0,4291	146,67	150,11	0,01409	
5,440	-0,4291	146,63	150,10	0,01406	
5,460	-0,4291	146,66	150,10	0,01395	
5,480	-0,4291	146,71	150,10	0,01386	
5,500	-0,4291	146,74	150,10	0,01386	
5,520	-0,4291	146,73	150,11	0,01393	
5,540	-0,4291	146,64	150,11	0,01400	
5,560	-0,4291	146,66	150,11	0,01406	
5,580	-0,4291	146,67	150,11	0,01408	
5,600	-0,4291	146,64	150,10	0,01400	
5,620	-0,4291	146,66	150,10	0,01383	
5,640	-0,4291	146,69	150,10	0,01372	
5,660	-0,4291	146,62	150,10	0,01373	
5,680	-0,4291	146,54	150,10	0,01383	
5,700	-0,4291	146,57	150,10	0,01398	
5,720	-0,4291	146,68	150,11	0,01405	
5,740	-0,4291	146,73	150,11	0,01403	
5,760	-0,4291	146,77	150,11	0,01398	
5,780	-0,4291	146,81	150,10	0,01385	
5,800	-0,4291	146,75	150,10	0,01376	
5,820	-0,4291	146,73	150,10	0,01377	
5,840	-0,4291	146,77	150,10	0,01387	
5,860	-0,4291	146,75	150,10	0,01395	
5,880	-0,4291	146,72	150,10	0,01396	
5,900	-0,4291	146,72	150,11	0,01402	
5,920	-0,4291	146,78	150,11	0,01398	
5,940	-0,4291	146,80	150,11	0,01389	
5,960	-0,4291	146,80	150,10	0,01387	
5,980	-0,4291	146,83	150,10	0,01389	
6,000	-0,4291	146,82	150,10	0,01392	
6,020	-0,4291	146,79	150,10	0,01400	
6,040	-0,4291	146,73	150,10	0,01404	
6,060	-0,4291	146,71	150,10	0,01399	
6,080	-0,4291	146,71	150,10	0,01392	
6,100	-0,4291	146,74	150,11	0,01382	
6,120	-0,4291	146,77	150,11	0,01378	
6,140	-0,4291	146,76	150,11	0,01376	
6,160	-0,4291	146,74	150,11	0,01388	
6,180	-0,4291	146,70	150,11	0,01403	
6,200	-0,4291	146,75	150,10	0,01403	
6,220	-0,4291	146,81	150,10	0,01402	
6,240	-0,4291	146,85	150,10	0,01398	
6,260	-0,4291	146,76	150,10	0,01386	
6,280	-0,4291	146,70	150,11	0,01378	
6,300	-0,4291	146,70	150,11	0,01380	
6,320	-0,4291	146,70	150,11	0,01386	
6,340	-0,4291	146,75	150,11	0,01398	
6,360	-0,4291	146,82	150,10	0,01411	
6,380	-0,4291	146,85	150,10	0,01409	
6,400	-0,4291	146,87	150,10	0,01390	
6,420	-0,4291	146,90	150,10	0,01379	
6,440	-0,4291	146,86	150,10	0,01383	
6,460	-0,4291	146,74	150,11	0,01387	
6,480	-0,4291	146,67	150,11	0,01399	
6,500	-0,4291	146,66	150,11	0,01411	
6,520	-0,4291	146,69	150,11	0,01418	
6,540	-0,4291	146,74	150,10	0,01408	
6,560	-0,4291	146,02	150,10	0,01382	
6,580	-0,4291	145,19	150,10	0,01368	
6,600	-0,4291	145,77	150,10	0,01371	
6,620	-0,4291	146,53	150,11	0,01388	
6,640	-0,4291	146,79	150,11	0,01404	
6,660	-0,4291	146,76	150,11	0,01408	
6,680	-0,4291	146,74	150,11	0,01409	
6,700	-0,4291	146,68	150,11	0,01400	
6,720	-0,4291	146,65	150,10	0,01389	
6,740	-0,4291	146,64	150,10	0,01384	
6,760	-0,4291	146,66	150,10	0,01386	
6,780	-0,4291	146,75	150,10	0,01391	
6,800	-0,4291	146,79	150,11	0,01400	
6,820	-0,4291	146,77	150,11	0,01411	
6,840	-0,4291	146,74	150,11	0,01415	
6,860	-0,4291	146,76	150,11	0,01406	
6,880	-0,4291	146,81	150,10	0,01395	
6,900	-0,4291	146,76	150,10	0,01391	
6,920	-0,4291	146,73	150,10	0,01389	
6,940	-0,4291	146,74	150,10	0,01392	
6,960	-0,4291	146,76	150,10	0,01401	
6,980	-0,4291	146,73	150,10	0,01409	
7,000	-0,4291	146,69	150,10	0,01407	
7,020	-0,4291	146,73	150,11	0,01398	
7,040	-0,4291	146,80	150,11	0,01387	
7,060	-0,4291	146,83	150,11	0,01385	
7,080	-0,4291	146,85	150,11	0,01390	
7,100	-0,4291	146,83	150,10	0,01395	
7,120	-0,4291	146,72	150,10	0,01404	
7,140	-0,4291	146,71	150,10	0,01412	
7,160	-0,4291	146,78	150,10	0,01405	
7,180	-0,4291	146,79	150,10	0,01393	
7,200	-0,4291	146,76	150,11	0,01381	
7,220	-0,4291	146,72	150,11	0,01378	
7,240	-0,4291	146,69	150,11	0,01388	
7,260	-0,4291	146,72	150,11	0,01400	
7,280	-0,4291	146,71	150,10	0,01406	
7,300	-0,4291	146,64	150,10	0,01411	
7,320	-0,4291	146,70	150,10	0,01404	
7,340	-0,4291	146,78	150,10	0,01390	
7,360	-0,4291	146,75	150,10	0,01385	
7,380	-0,4291	146,72	150,11	0,01381	
7,400	-0,4291	146,71	150,11	0,01380	
7,420	-0,4291	146,68	150,11	0,01391	
7,440	-0,4291	146,65	150,11	0,01406	
7,460	-0,4291	146,62	150,10	0,01413	
7,480	-0,4291	146,60	150,10	0,01406	
7,500	-0,4291	146,64	150,10	0,01391	
7,520	-0,4291	146,62	150,10	0,01381	
7,540	-0,4291	146,65	150,10	0,01378	
7,560	-0,4291	146,70	150,11	0,01384	
7,580	-0,4291	146,66	150,11	0,01400	
7,600	-0,4291	146,61	150,11	0,01410	
7,620	-0,4291	147,13	150,13	0,01406	
7,640	-0,4296	147,89	150,22	0,01341	
7,660	-0,4289	120,00	150,06	0,01258	
7,680	-0,4287	74,35	150,03	0,01258	
7,700	-0,4289	31,60	150,07	0,01289	
7,720	-0,4284	-2,877	150,10	0,01311	
7,740	-0,4251	-23,98	150,10	0,01331	
7,760	-0,4187	-11,67	150,11	0,01346	
7,780	-0,4121	30,99	150,11	0,01348	
7,800	-0,4070	78,47	150,11	0,01345	
7,820	-0,4038	117,86	150,11	0,01334	
7,840	-0,4022	144,64	150,10	0,01327	
7,860	-0,4020	159,19	150,10	0,01324	
7,880	-0,4023	164,47	150,10	0,01331	
7,900	-0,4028	164,31	150,10	0,01339	
7,920	-0,4034	162,09	150,10	0,01347	
7,940	-0,4039	158,90	150,10	0,01352	
7,960	-0,4044	155,72	150,11	0,01348	
7,980	-0,4049	153,16	150,11	0,01339	
8,000	-0,4052	150,96	150,11	0,01334	
8,020	-0,4055	148,68	150,11	0,01332	
8,040	-0,4056	147,23	150,10	0,01344	
8,060	-0,4056	146,77	150,10	0,01364	
8,080	-0,4056	146,69	150,10	0,01372	
8,100	-0,4056	146,68	150,10	0,01366	
8,120	-0,4056	146,47	150,10	0,01357	
8,140	-0,4056	145,20	150,10	0,01347	
8,160	-0,4056	143,89	150,11	0,01336	
8,180	-0,4056	144,01	150,11	0,01337	
8,200	-0,4056	145,50	150,11	0,01348	
8,220	-0,4056	146,46	150,11	0,01359	
8,240	-0,4056	146,61	150,10	0,01368	
8,260	-0,4056	146,59	150,10	0,01364	
8,280	-0,4056	146,55	150,10	0,01353	
8,300	-0,4056	146,57	150,10	0,01344	
8,320	-0,4056	146,50	150,10	0,01340	
8,340	-0,4056	146,49	150,11	0,01347	
8,360	-0,4056	146,49	150,11	0,01360	
8,380	-0,4056	146,49	150,11	0,01362	
8,400	-0,4056	146,52	150,11	0,01361	
8,420	-0,4059	146,49	150,10	0,01362	
8,440	-0,4062	146,49	150,10	0,01348	
8,460	-0,4063	146,53	150,11	0,01336	
8,480	-0,4063	146,53	150,11	0,01338	
8,500	-0,4063	146,55	150,11	0,01349	
8,520	-0,4063	146,63	150,11	0,01361	
8,540	-0,4063	146,63	150,11	0,01372	
8,560	-0,4063	146,59	150,10	0,01376	
8,580	-0,4063	146,62	150,10	0,01360	
8,600	-0,4063	146,63	150,10	0,01341	
8,620	-0,4063	146,53	150,10	0,01340	
8,640	-0,4063	146,53	150,10	0,01351	
8,660	-0,4063	146,59	150,10	0,01359	
8,680	-0,4063	146,58	150,10	0,01362	
8,700	-0,4063	146,59	150,10	0,01370	
8,720	-0,4063	146,59	150,11	0,01377	
8,740	-0,4063	146,56	150,11	0,01369	
8,760	-0,4063	146,54	150,11	0,01355	
8,780	-0,4063	146,50	150,11	0,01343	
8,800	-0,4062	146,50	150,10	0,01343	
8,820	-0,4062	146,52	150,10	0,01359	
8,840	-0,4063	146,60	150,10	0,01371	
8,860	-0,4063	146,58	150,10	0,01371	
8,880	-0,4063	146,57	150,10	0,01367	
8,900	-0,4062	146,62	150,10	0,01354	
8,920	-0,4062	146,54	150,10	0,01347	
8,940	-0,4062	146,51	150,11	0,01348	
8,960	-0,4062	146,52	150,11	0,01351	
8,980	-0,4062	146,42	150,11	0,01363	
9,000	-0,4062	146,46	150,10	0,01373	
9,020	-0,4063	146,61	150,10	0,01378	
9,040	-0,4065	146,65	150,10	0,01375	
9,060	-0,4068	146,60	150,10	0,01364	
9,080	-0,4069	146,57	150,10	0,01356	
9,100	-0,4069	145,98	150,10	0,01351	
9,120	-0,4069	145,73	150,10	0,01359	
9,140	-0,4069	146,17	150,10	0,01367	
9,160	-0,4069	146,41	150,11	0,01369	
9,180	-0,4069	146,52	150,11	0,01376	
9,200	-0,4069	146,61	150,11	0,01375	
9,220	-0,4069	146,54	150,10	0,01359	
9,240	-0,4069	146,50	150,10	0,01347	
9,260	-0,4069	146,54	150,10	0,01342	
9,280	-0,4069	146,52	150,10	0,01348	
9,300	-0,4069	146,53	150,10	0,01362	
9,320	-0,4069	146,58	150,10	0,01372	
9,340	-0,4069	146,56	150,10	0,01372	
9,360	-0,4069	146,53	150,11	0,01367	
9,380	-0,4069	146,55	150,11	0,01353	
9,400	-0,4069	146,55	150,11	0,01346	
9,420	-0,4069	146,60	150,10	0,01346	
9,440	-0,4069	146,65	150,10	0,01358	
9,460	-0,4069	146,67	150,10	0,01374	
9,480	-0,4069	146,67	150,10	0,01380	
9,500	-0,4069	146,67	150,10	0,01380	
9,520	-0,4069	146,69	150,10	0,01372	
9,540	-0,4069	146,74	150,10	0,01354	
9,560	-0,4069	146,76	150,10	0,01342	
9,580	-0,4069	146,68	150,11	0,01341	
9,600	-0,4069	146,65	150,11	0,01350	
9,620	-0,4069	146,73	150,11	0,01369	
9,640	-0,4069	146,71	150,11	0,01379	
9,660	-0,4069	146,61	150,10	0,01371	
9,680	-0,4069	146,55	150,10	0,01357	
9,700	-0,4069	146,53	150,10	0,01356	
9,720	-0,4069	146,54	150,10	0,01358	
9,740	-0,4069	146,57	150,10	0,01359	
9,760	-0,4069	146,57	150,10	0,01364	
9,780	-0,4069	146,61	150,11	0,01368	
9,800	-0,4069	146,64	150,11	0,01369	
9,820	-0,4072	146,57	150,11	0,01363	
9,840	-0,4075	146,51	150,10	0,01348	
9,860	-0,4076	146,56	150,10	0,01345	
9,880	-0,4076	146,56	150,10	0,01351	
9,900	-0,4076	146,52	150,10	0,01361	
9,920	-0,4076	146,53	150,09	0,01374	
9,940	-0,4076	146,53	150,09	0,01382	
9,960	-0,4076	146,52	150,10	0,01377	
9,980	-0,4076	146,61	150,10	0,01360	
10,00	-0,4076	146,66	150,10	0,01349	
10,02	-0,4076	146,61	150,10	0,01348	
10,04	-0,4076	146,53	150,11	0,01354	
10,06	-0,4076	146,57	150,11	0,01366	
10,08	-0,4076	146,54	150,10	0,01375	
10,10	-0,4076	146,53	150,10	0,01383	
10,12	-0,4076	146,58	150,10	0,01377	
10,14	-0,4076	146,60	150,10	0,01362	
10,16	-0,4076	146,61	150,09	0,01353	
10,18	-0,4076	146,56	150,09	0,01351	
10,20	-0,4076	146,58	150,09	0,01357	
10,22	-0,4076	146,59	150,10	0,01367	
10,24	-0,4076	146,56	150,10	0,01373	
10,26	-0,4076	146,59	150,10	0,01376	
10,28	-0,4076	146,56	150,10	0,01374	
10,30	-0,4076	146,51	150,10	0,01363	
10,32	-0,4076	146,58	150,11	0,01345	
10,34	-0,4076	146,62	150,11	0,01339	
10,36	-0,4076	146,64	150,10	0,01344	
10,38	-0,4076	146,65	150,10	0,01350	
10,40	-0,4076	146,60	150,10	0,01360	
10,42	-0,4076	146,58	150,10	0,01367	
10,44	-0,4076	146,60	150,10	0,01366	
10,46	-0,4076	146,66	150,10	0,01360	
10,48	-0,4076	146,66	150,10	0,01351	
10,50	-0,4076	146,68	150,10	0,01349	
10,52	-0,4076	146,66	150,10	0,01356	
10,54	-0,4076	146,65	150,11	0,01360	
10,56	-0,4076	146,66	150,11	0,01371	
10,58	-0,4076	146,66	150,11	0,01376	
10,60	-0,4076	146,71	150,11	0,01370	
10,62	-0,4076	146,69	150,10	0,01360	
10,64	-0,4076	146,69	150,10	0,01347	
10,66	-0,4076	146,75	150,10	0,01342	
10,68	-0,4076	146,67	150,10	0,01354	
10,70	-0,4076	146,69	150,10	0,01370	
10,72	-0,4076	146,72	150,10	0,01376	
10,74	-0,4076	146,65	150,11	0,01374	
10,76	-0,4079	146,64	150,11	0,01370	
10,78	-0,4081	146,68	150,11	0,01356	
10,80	-0,4082	146,70	150,10	0,01347	
10,82	-0,4082	146,76	150,10	0,01351	
10,84	-0,4082	146,74	150,10	0,01360	
10,86	-0,4082	146,67	150,10	0,01367	
10,88	-0,4082	146,67	150,10	0,01371	
10,90	-0,4083	146,71	150,10	0,01367	
10,92	-0,4083	146,17	150,10	0,01356	
10,94	-0,4083	145,88	150,11	0,01348	
10,96	-0,4082	146,30	150,11	0,01343	
10,98	-0,4082	146,61	150,11	0,01347	
11,00	-0,4082	146,71	150,10	0,01361	
11,02	-0,4082	146,79	150,10	0,01366	
11,04	-0,4082	146,69	150,09	0,01370	
11,06	-0,4082	146,55	150,10	0,01371	
11,08	-0,4082	146,62	150,10	0,01361	
11,10	-0,4082	146,67	150,10	0,01352	
11,12	-0,4083	146,63	150,10	0,01351	
11,14	-0,4083	146,63	150,10	0,01358	
11,16	-0,4083	146,55	150,11	0,01370	
11,18	-0,4083	146,51	150,11	0,01375	
11,20	-0,4083	146,53	150,11	0,01377	
11,22	-0,4083	146,50	150,10	0,01368	
11,24	-0,4082	146,50	150,10	0,01351	
11,26	-0,4083	146,56	150,10	0,01348	
11,28	-0,4083	146,59	150,10	0,01351	
11,30	-0,4083	146,64	150,10	0,01355	
11,32	-0,4083	146,69	150,10	0,01367	
11,34	-0,4083	146,67	150,10	0,01381	
11,36	-0,4082	146,65	150,11	0,01379	
11,38	-0,4082	146,68	150,11	0,01366	
11,40	-0,4083	146,71	150,11	0,01361	
11,42	-0,4083	146,58	150,10	0,01355	
11,44	-0,4083	146,56	150,10	0,01355	
11,46	-0,4083	146,61	150,10	0,01362	
11,48	-0,4083	146,60	150,10	0,01371	
11,50	-0,4083	146,59	150,10	0,01375	
