Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
1,060	-0,1047	160,09	150,02	-0,03150	
1,080	-0,1047	160,07	150,02	-0,03162	
1,100	-0,1047	160,16	150,03	-0,03171	
1,120	-0,1047	160,19	150,03	-0,03166	
1,140	-0,1046	160,11	150,03	-0,03153	
1,160	-0,1046	160,04	150,03	-0,03147	
1,180	-0,1046	160,04	150,03	-0,03145	
1,200	-0,1046	160,12	150,02	-0,03144	
1,220	-0,1047	160,19	150,02	-0,03156	
1,240	-0,1047	160,19	150,02	-0,03170	
1,260	-0,1047	160,16	150,02	-0,03175	
1,280	-0,1047	160,13	150,03	-0,03168	
1,300	-0,1047	160,09	150,03	-0,03153	
1,320	-0,1047	160,12	150,03	-0,03147	
1,340	-0,1047	160,16	150,03	-0,03147	
1,360	-0,1047	160,12	150,03	-0,03153	
1,380	-0,1046	160,07	150,03	-0,03157	
1,400	-0,1046	160,06	150,03	-0,03163	
1,420	-0,1046	160,04	150,04	-0,03168	
1,440	-0,1046	160,04	150,03	-0,03163	
1,460	-0,1046	160,08	150,03	-0,03155	
1,480	-0,1046	160,15	150,03	-0,03152	
1,500	-0,1046	160,19	150,02	-0,03148	
1,520	-0,1047	160,21	150,02	-0,03155	
1,540	-0,1046	160,18	150,02	-0,03167	
1,560	-0,1046	160,13	150,03	-0,03177	
1,580	-0,1046	160,13	150,03	-0,03176	
1,600	-0,1046	160,14	150,03	-0,03164	
1,620	-0,1046	160,11	150,04	-0,03149	
1,640	-0,1046	160,06	150,03	-0,03143	
1,660	-0,1046	160,05	150,03	-0,03152	
1,680	-0,1046	160,10	150,04	-0,03164	
1,700	-0,1046	160,09	150,04	-0,03167	
1,720	-0,1046	160,09	150,04	-0,03162	
1,740	-0,1046	160,06	150,03	-0,03155	
1,760	-0,1046	160,08	150,03	-0,03146	
1,780	-0,1046	160,09	150,03	-0,03146	
1,800	-0,1046	160,09	150,02	-0,03152	
1,820	-0,1046	160,10	150,02	-0,03162	
1,840	-0,1046	160,13	150,02	-0,03169	
1,860	-0,1047	160,15	150,02	-0,03175	
1,880	-0,1046	160,11	150,03	-0,03169	
1,900	-0,1046	160,09	150,03	-0,03158	
1,920	-0,1046	160,06	150,03	-0,03153	
1,940	-0,1047	160,08	150,03	-0,03145	
1,960	-0,1047	160,08	150,03	-0,03148	
1,980	-0,1046	160,04	150,03	-0,03160	
2,000	-0,1046	159,95	150,03	-0,03173	
2,020	-0,1046	159,94	150,02	-0,03175	
2,040	-0,1046	159,93	150,02	-0,03169	
2,060	-0,1046	159,97	150,02	-0,03160	
2,080	-0,1046	160,02	150,02	-0,03152	
2,100	-0,1046	160,09	150,03	-0,03153	
2,120	-0,1046	160,09	150,03	-0,03162	
2,140	-0,1046	160,05	150,03	-0,03168	
2,160	-0,1046	160,00	150,03	-0,03173	
2,180	-0,1046	160,07	150,03	-0,03170	
2,200	-0,1047	160,14	150,03	-0,03162	
2,220	-0,1047	160,08	150,03	-0,03157	
2,240	-0,1047	160,03	150,03	-0,03156	
2,260	-0,1047	160,04	150,03	-0,03161	
2,280	-0,1047	160,08	150,02	-0,03172	
2,300	-0,1047	160,10	150,02	-0,03177	
2,320	-0,1047	160,10	150,02	-0,03168	
2,340	-0,1047	160,07	150,03	-0,03162	
2,360	-0,1046	160,00	150,03	-0,03155	
2,380	-0,1047	159,99	150,03	-0,03142	
2,400	-0,1047	159,99	150,03	-0,03137	
2,420	-0,1046	159,96	150,03	-0,03151	
2,440	-0,1046	159,92	150,03	-0,03170	
2,460	-0,1052	162,76	150,20	-0,03209	
2,480	-0,1046	145,36	150,03	-0,03305	
2,500	-0,1043	101,01	149,92	-0,03314	
2,520	-0,1044	56,45	149,98	-0,03261	
2,540	-0,1043	22,44	150,02	-0,03230	
2,560	-0,1017	0,1001	150,02	-0,03223	
2,580	-0,09576	1,122	150,02	-0,03227	
2,600	-0,08919	38,42	150,03	-0,03233	
2,620	-0,08407	84,01	150,03	-0,03237	
2,640	-0,08074	121,41	150,03	-0,03226	
2,660	-0,07896	147,08	150,03	-0,03214	
2,680	-0,07819	162,27	150,03	-0,03209	
2,700	-0,07818	169,76	150,03	-0,03204	
2,720	-0,07843	172,37	150,03	-0,03217	
2,740	-0,07881	171,72	150,03	-0,03231	
2,760	-0,07913	170,63	150,03	-0,03232	
2,780	-0,07949	169,78	150,02	-0,03230	
2,800	-0,07972	168,27	150,02	-0,03216	
2,820	-0,07998	166,78	150,02	-0,03204	
2,840	-0,08027	165,10	150,03	-0,03205	
2,860	-0,08041	163,95	150,03	-0,03211	
2,880	-0,08045	163,44	150,03	-0,03218	
2,900	-0,08066	162,35	150,03	-0,03225	
2,920	-0,08095	160,94	150,03	-0,03225	
2,940	-0,08110	160,21	150,03	-0,03219	
2,960	-0,08113	160,07	150,03	-0,03207	
2,980	-0,08113	160,09	150,03	-0,03197	
3,000	-0,08112	160,06	150,03	-0,03196	
3,020	-0,08111	160,12	150,02	-0,03204	
3,040	-0,08110	160,22	150,02	-0,03214	
3,060	-0,08109	160,23	150,02	-0,03216	
3,080	-0,08109	160,15	150,02	-0,03215	
3,100	-0,08110	160,11	150,03	-0,03215	
3,120	-0,08109	160,12	150,03	-0,03206	
3,140	-0,08110	160,12	150,03	-0,03194	
3,160	-0,08112	160,11	150,03	-0,03199	
3,180	-0,08112	160,12	150,03	-0,03212	
3,200	-0,08112	160,17	150,03	-0,03219	
3,220	-0,08112	160,27	150,03	-0,03224	
3,240	-0,08111	160,28	150,02	-0,03220	
3,260	-0,08110	160,16	150,02	-0,03210	
3,280	-0,08111	160,10	150,02	-0,03196	
3,300	-0,08111	160,09	150,02	-0,03187	
3,320	-0,08110	160,11	150,02	-0,03193	
3,340	-0,08119	160,12	150,03	-0,03205	
3,360	-0,08150	160,10	150,03	-0,03202	
3,380	-0,08173	160,09	150,03	-0,03195	
3,400	-0,08180	160,14	150,03	-0,03194	
3,420	-0,08179	160,18	150,02	-0,03194	
3,440	-0,08179	160,08	150,02	-0,03195	
3,460	-0,08178	160,11	150,02	-0,03192	
3,480	-0,08180	160,18	150,02	-0,03201	
3,500	-0,08180	160,13	150,03	-0,03217	
3,520	-0,08180	160,09	150,03	-0,03218	
3,540	-0,08179	160,11	150,03	-0,03210	
3,560	-0,08178	160,13	150,03	-0,03199	
3,580	-0,08177	160,11	150,03	-0,03187	
3,600	-0,08178	160,15	150,03	-0,03191	
3,620	-0,08178	160,13	150,03	-0,03196	
3,640	-0,08177	160,09	150,03	-0,03207	
3,660	-0,08178	160,13	150,02	-0,03217	
3,680	-0,08178	160,18	150,02	-0,03216	
3,700	-0,08178	160,13	150,02	-0,03203	
3,720	-0,08181	160,07	150,02	-0,03187	
3,740	-0,08181	160,01	150,03	-0,03181	
3,760	-0,08179	159,97	150,03	-0,03184	
3,780	-0,08180	160,05	150,03	-0,03197	
3,800	-0,08180	160,14	150,03	-0,03208	
3,820	-0,08179	160,10	150,03	-0,03215	
3,840	-0,08179	160,08	150,03	-0,03215	
3,860	-0,08179	160,14	150,03	-0,03207	
3,880	-0,08180	160,16	150,03	-0,03204	
3,900	-0,08179	160,19	150,02	-0,03201	
3,920	-0,08179	160,20	150,02	-0,03198	
3,940	-0,08187	160,11	150,02	-0,03206	
3,960	-0,08216	160,07	150,03	-0,03221	
3,980	-0,08240	160,16	150,03	-0,03226	
4,000	-0,08247	160,18	150,03	-0,03216	
4,020	-0,08247	160,06	150,03	-0,03205	
4,040	-0,08247	160,06	150,03	-0,03197	
4,060	-0,08246	160,13	150,03	-0,03189	
4,080	-0,08246	160,15	150,03	-0,03192	
4,100	-0,08247	160,16	150,03	-0,03204	
4,120	-0,08247	160,10	150,02	-0,03212	
4,140	-0,08245	159,99	150,02	-0,03212	
4,160	-0,08246	159,99	150,02	-0,03203	
4,180	-0,08246	160,03	150,03	-0,03191	
4,200	-0,08245	160,01	150,03	-0,03180	
4,220	-0,08244	160,07	150,03	-0,03181	
4,240	-0,08245	160,13	150,03	-0,03197	
4,260	-0,08245	160,08	150,03	-0,03214	
4,280	-0,08245	160,03	150,03	-0,03220	
4,300	-0,08246	160,05	150,03	-0,03223	
4,320	-0,08246	160,06	150,02	-0,03214	
4,340	-0,08246	160,14	150,02	-0,03200	
4,360	-0,08254	160,67	150,05	-0,03190	
4,380	-0,08263	159,61	150,08	-0,03201	
4,400	-0,08257	151,46	150,05	-0,03224	
4,420	-0,08249	139,06	150,03	-0,03242	
4,440	-0,08247	126,66	150,03	-0,03256	
4,460	-0,08238	114,87	150,02	-0,03264	
4,480	-0,08161	103,80	150,02	-0,03264	
4,500	-0,08021	98,03	150,02	-0,03253	
4,520	-0,07873	96,73	150,02	-0,03243	
4,540	-0,07727	97,91	150,02	-0,03235	
4,560	-0,07565	99,49	150,03	-0,03230	
4,580	-0,07408	101,81	150,03	-0,03239	
4,600	-0,07266	104,57	150,03	-0,03252	
4,620	-0,07133	107,10	150,03	-0,03251	
4,640	-0,07001	108,89	150,03	-0,03249	
4,660	-0,06867	108,60	150,03	-0,03236	
4,680	-0,06733	107,16	150,03	-0,03225	
4,700	-0,06600	106,32	150,02	-0,03224	
4,720	-0,06486	105,21	150,02	-0,03231	
4,740	-0,06382	103,77	150,02	-0,03242	
4,760	-0,06263	103,05	150,02	-0,03250	
4,780	-0,06124	102,92	150,03	-0,03250	
4,800	-0,05959	102,96	150,03	-0,03240	
4,820	-0,05800	102,95	150,03	-0,03232	
4,840	-0,05658	102,91	150,03	-0,03226	
4,860	-0,05524	102,93	150,03	-0,03221	
4,880	-0,05391	102,99	150,03	-0,03234	
4,900	-0,05257	103,01	150,02	-0,03251	
4,920	-0,05122	102,99	150,02	-0,03257	
4,940	-0,04987	102,92	150,02	-0,03247	
4,960	-0,04852	102,90	150,02	-0,03231	
4,980	-0,04716	102,90	150,03	-0,03225	
5,000	-0,04583	102,93	150,03	-0,03221	
5,020	-0,04450	102,95	150,03	-0,03220	
5,040	-0,04309	102,88	150,03	-0,03232	
5,060	-0,04145	102,85	150,03	-0,03236	
5,080	-0,03987	102,88	150,03	-0,03237	
5,100	-0,03845	102,96	150,02	-0,03232	
5,120	-0,03710	103,04	150,02	-0,03223	
5,140	-0,03576	103,05	150,02	-0,03219	
5,160	-0,03441	103,05	150,02	-0,03222	
5,180	-0,03307	103,01	150,03	-0,03226	
5,200	-0,03174	102,95	150,03	-0,03236	
5,220	-0,03032	102,87	150,03	-0,03239	
5,240	-0,02867	101,92	150,03	-0,03238	
5,260	-0,02706	100,43	150,03	-0,03238	
5,280	-0,02564	99,67	150,03	-0,03234	
5,300	-0,02430	99,54	150,02	-0,03230	
5,320	-0,02296	99,56	150,02	-0,03236	
5,340	-0,02162	99,56	150,02	-0,03242	
5,360	-0,02020	99,50	150,02	-0,03244	
5,380	-0,01857	99,45	150,03	-0,03240	
5,400	-0,01698	99,48	150,03	-0,03232	
5,420	-0,01556	99,55	150,03	-0,03227	
5,440	-0,01422	99,58	150,03	-0,03224	
5,460	-0,01288	99,54	150,03	-0,03216	
5,480	-0,01135	99,57	150,03	-0,03218	
5,500	-0,00971	99,62	150,02	-0,03229	
5,520	-0,00822	99,61	150,02	-0,03239	
5,540	-0,00683	99,54	150,02	-0,03241	
5,560	-0,00528	99,46	150,02	-0,03239	
5,580	-0,00364	99,48	150,03	-0,03229	
5,600	-0,00215	99,46	150,03	-0,03218	
5,620	-0,00076	98,80	150,03	-0,03220	
5,640	0,00077	97,80	150,03	-0,03227	
5,660	0,00241	96,80	150,03	-0,03239	
5,680	0,00390	96,25	150,02	-0,03248	
5,700	0,00529	96,09	150,02	-0,03246	
5,720	0,00684	96,10	150,02	-0,03235	
5,740	0,00847	96,16	150,02	-0,03226	
5,760	0,00996	96,18	150,03	-0,03222	
5,780	0,01133	96,18	150,02	-0,03226	
5,800	0,01285	96,17	150,03	-0,03231	
5,820	0,01448	96,15	150,02	-0,03246	
5,840	0,01598	96,14	150,02	-0,03259	
5,860	0,01754	96,10	150,02	-0,03259	
5,880	0,01917	96,11	150,02	-0,03246	
5,900	0,02067	96,16	150,02	-0,03234	
5,920	0,02224	96,16	150,02	-0,03231	
5,940	0,02388	96,12	150,02	-0,03225	
5,960	0,02538	96,11	150,02	-0,03230	
5,980	0,02695	96,15	150,02	-0,03241	
6,000	0,02857	96,13	150,01	-0,03248	
6,020	0,03013	96,04	150,02	-0,03246	
6,040	0,03180	96,02	150,02	-0,03238	
6,060	0,03337	96,06	150,03	-0,03230	
6,080	0,03487	96,04	150,03	-0,03226	
6,100	0,03652	95,97	150,03	-0,03226	
6,120	0,03808	95,95	150,02	-0,03237	
6,140	0,03956	95,59	150,02	-0,03250	
6,160	0,04119	94,17	150,02	-0,03251	
6,180	0,04278	93,03	150,02	-0,03241	
6,200	0,04440	92,65	150,03	-0,03228	
6,220	0,04606	92,66	150,06	-0,03220	
6,240	0,04763	92,71	150,45	-0,03218	
6,260	0,04927	92,74	151,20	-0,03225	
6,280	0,05085	92,70	152,27	-0,03235	
6,300	0,05245	92,74	153,60	-0,03243	
6,320	0,05409	92,83	155,13	-0,03247	
6,340	0,05578	92,79	157,36	-0,03237	
6,360	0,05746	92,78	159,74	-0,03228	
6,380	0,05901	92,83	161,54	-0,03225	
6,400	0,06069	92,82	162,76	-0,03222	
6,420	0,06246	92,80	164,30	-0,03224	
6,440	0,06416	92,83	166,03	-0,03232	
6,460	0,06585	92,84	167,38	-0,03242	
6,480	0,06754	92,82	168,68	-0,03243	
6,500	0,06922	92,84	170,13	-0,03234	
6,520	0,07088	92,53	171,48	-0,03222	
6,540	0,07245	91,07	172,75	-0,03214	
6,560	0,07411	89,83	174,17	-0,03219	
6,580	0,07576	89,43	175,77	-0,03228	
6,600	0,07748	89,48	177,29	-0,03234	
6,620	0,07914	89,55	178,61	-0,03235	
6,640	0,08086	89,52	179,99	-0,03230	
6,660	0,08262	89,49	181,42	-0,03221	
6,680	0,08434	89,48	182,76	-0,03219	
6,700	0,08603	89,50	184,01	-0,03221	
6,720	0,08777	89,44	185,32	-0,03226	
6,740	0,08955	89,43	186,73	-0,03238	
6,760	0,09123	89,39	188,34	-0,03245	
6,780	0,09294	89,34	190,02	-0,03243	
6,800	0,09471	89,32	191,63	-0,03228	
6,820	0,09649	89,33	193,22	-0,03217	
6,840	0,09829	89,38	194,76	-0,03217	
6,860	0,1001	89,41	196,24	-0,03223	
6,880	0,1018	89,37	197,58	-0,03232	
6,900	0,1035	88,38	198,88	-0,03241	
6,920	0,1052	86,84	200,30	-0,03243	
6,940	0,1070	86,08	201,91	-0,03234	
6,960	0,1088	85,94	203,50	-0,03221	
6,980	0,1106	86,03	204,93	-0,03217	
7,000	0,1124	86,14	206,37	-0,03217	
7,020	0,1142	86,14	207,80	-0,03226	
7,040	0,1160	86,13	209,15	-0,03238	
7,060	0,1177	86,10	210,48	-0,03243	
7,080	0,1195	85,72	211,84	-0,03238	
7,100	0,1213	84,33	213,24	-0,03223	
7,120	0,1232	83,17	214,75	-0,03209	
7,140	0,1251	82,74	216,33	-0,03210	
7,160	0,1269	82,75	217,89	-0,03219	
7,180	0,1288	82,81	219,40	-0,03231	
7,200	0,1307	83,66	220,84	-0,03240	
7,220	0,1325	84,13	222,24	-0,03241	
7,240	0,1343	83,37	223,70	-0,03234	
7,260	0,1362	82,76	225,19	-0,03219	
7,280	0,1381	82,62	226,60	-0,03210	
7,300	0,1399	82,65	227,99	-0,03211	
7,320	0,1417	82,62	229,43	-0,03221	
7,340	0,1436	82,63	230,92	-0,03233	
7,360	0,1455	82,69	232,42	-0,03232	
7,380	0,1474	82,75	233,88	-0,03234	
7,400	0,1492	82,75	235,35	-0,03226	
7,420	0,1511	82,67	236,83	-0,03209	
7,440	0,1530	82,62	238,30	-0,03200	
7,460	0,1549	82,66	239,76	-0,03201	
7,480	0,1568	82,70	241,22	-0,03208	
7,500	0,1587	82,72	242,66	-0,03215	
7,520	0,1607	82,74	244,05	-0,03217	
7,540	0,1627	82,73	245,41	-0,03218	
7,560	0,1645	82,75	246,79	-0,03211	
7,580	0,1665	83,69	248,20	-0,03204	
7,600	0,1684	85,20	249,60	-0,03202	
7,620	0,1703	85,96	250,99	-0,03199	
7,640	0,1721	86,06	252,34	-0,03204	
7,660	0,1739	86,06	253,66	-0,03209	
7,680	0,1757	86,11	255,01	-0,03216	
7,700	0,1775	86,08	256,40	-0,03215	
7,720	0,1793	85,65	257,90	-0,03208	
7,740	0,1811	84,19	260,21	-0,03198	
7,760	0,1829	83,04	263,33	-0,03188	
7,780	0,1847	82,38	266,89	-0,03199	
7,800	0,1867	82,43	269,50	-0,03217	
7,820	0,1886	88,16	270,54	-0,03221	
7,840	0,1904	99,68	270,58	-0,03207	
7,860	0,1922	113,51	270,26	-0,03188	
7,880	0,1937	127,08	270,03	-0,03190	
7,900	0,1950	135,54	270,39	-0,03197	
7,920	0,1955	136,66	270,86	-0,03206	
7,940	0,1958	134,63	271,16	-0,03215	
7,960	0,1961	130,70	271,71	-0,03221	
7,980	0,1968	125,81	272,74	-0,03225	
8,000	0,1980	122,44	274,01	-0,03223	
8,020	0,1989	121,93	274,93	-0,03215	
8,040	0,1994	122,85	275,30	-0,03207	
8,060	0,2001	124,55	275,45	-0,03206	
8,080	0,2012	125,06	275,98	-0,03212	
8,100	0,2022	122,90	277,04	-0,03215	
8,120	0,2030	118,85	278,17	-0,03218	
8,140	0,2035	115,22	278,88	-0,03224	
8,160	0,2040	112,89	279,12	-0,03223	
8,180	0,2048	112,13	279,54	-0,03218	
8,200	0,2060	112,16	280,43	-0,03207	
8,220	0,2070	110,93	281,38	-0,03201	
8,240	0,2078	109,72	282,03	-0,03202	
8,260	0,2084	108,09	282,43	-0,03211	
8,280	0,2092	105,27	283,09	-0,03219	
8,300	0,2102	103,16	284,00	-0,03225	
8,320	0,2111	103,71	284,75	-0,03220	
8,340	0,2118	105,22	285,31	-0,03207	
8,360	0,2126	103,82	285,78	-0,03203	
8,380	0,2136	100,79	286,56	-0,03203	
8,400	0,2147	99,27	287,57	-0,03204	
8,420	0,2154	101,31	288,16	-0,03212	
8,440	0,2160	103,97	288,47	-0,03226	
8,460	0,2169	102,62	288,99	-0,03229	
8,480	0,2179	99,27	290,02	-0,03217	
8,500	0,2189	96,03	291,17	-0,03210	
8,520	0,2195	92,97	291,91	-0,03205	
8,540	0,2201	90,12	292,32	-0,03204	
8,560	0,2209	89,25	292,69	-0,03213	
8,580	0,2219	89,39	293,31	-0,03226	
8,600	0,2228	88,19	294,27	-0,03231	
8,620	0,2236	85,63	295,11	-0,03219	
8,640	0,2241	84,52	295,59	-0,03214	
8,660	0,2249	83,20	296,09	-0,03212	
8,680	0,2258	81,36	296,84	-0,03209	
8,700	0,2267	80,81	297,63	-0,03209	
8,720	0,2275	81,51	298,30	-0,03213	
8,740	0,2282	79,30	298,95	-0,03217	
8,760	0,2290	77,36	299,59	-0,03215	
8,780	0,2298	76,93	300,28	-0,03213	
8,800	0,2308	76,84	300,98	-0,03207	
8,820	0,2315	76,52	301,60	-0,03199	
8,840	0,2323	76,22	302,27	-0,03195	
8,860	0,2332	74,35	303,08	-0,03199	
8,880	0,2340	73,27	303,78	-0,03206	
8,900	0,2347	74,24	304,32	-0,03215	
8,920	0,2355	74,54	304,99	-0,03219	
8,940	0,2364	73,05	305,83	-0,03225	
8,960	0,2373	71,76	306,62	-0,03215	
8,980	0,2381	72,36	307,24	-0,03197	
9,000	0,2389	73,35	307,73	-0,03194	
9,020	0,2398	72,72	308,36	-0,03195	
9,040	0,2408	72,15	309,28	-0,03207	
9,060	0,2417	72,17	310,10	-0,03222	
9,080	0,2423	73,25	310,67	-0,03230	
9,100	0,2430	73,96	311,17	-0,03221	
9,120	0,2439	73,95	311,85	-0,03205	
9,140	0,2448	74,19	312,60	-0,03197	
9,160	0,2456	74,18	313,32	-0,03191	
9,180	0,2463	72,59	313,93	-0,03193	
9,200	0,2470	70,26	314,61	-0,03211	
9,220	0,2478	67,78	315,48	-0,03221	
9,240	0,2486	67,23	316,25	-0,03213	
9,260	0,2493	69,17	316,75	-0,03200	
9,280	0,2499	69,88	317,32	-0,03192	
9,300	0,2508	67,37	318,08	-0,03193	
9,320	0,2516	66,41	318,75	-0,03199	
9,340	0,2523	66,15	319,40	-0,03206	
9,360	0,2531	63,48	320,14	-0,03213	
9,380	0,2539	61,68	320,76	-0,03213	
9,400	0,2546	62,83	321,34	-0,03208	
9,420	0,2555	62,22	322,24	-0,03202	
9,440	0,2564	60,52	323,16	-0,03197	
9,460	0,2570	62,90	323,74	-0,03194	
9,480	0,2577	65,03	324,23	-0,03202	
9,500	0,2585	64,59	324,86	-0,03212	
9,520	0,2594	64,27	325,56	-0,03219	
9,540	0,2601	65,04	326,28	-0,03217	
9,560	0,2609	64,18	326,98	-0,03210	
9,580	0,2616	63,89	327,60	-0,03199	
9,600	0,2625	64,87	328,32	-0,03194	
9,620	0,2634	64,82	329,10	-0,03190	
9,640	0,2641	66,11	329,72	-0,03195	
9,660	0,2647	69,33	330,25	-0,03211	
9,680	0,2655	69,88	331,04	-0,03221	
9,700	0,2664	68,46	331,86	-0,03221	
9,720	0,2671	70,61	332,49	-0,03210	
9,740	0,2678	72,46	333,10	-0,03196	
9,760	0,2685	70,68	333,82	-0,03192	
9,780	0,2693	69,66	334,52	-0,03197	
9,800	0,2701	71,74	335,06	-0,03207	
9,820	0,2708	72,42	335,73	-0,03225	
9,840	0,2716	69,03	336,66	-0,03231	
9,860	0,2722	67,26	337,44	-0,03226	
9,880	0,2728	68,78	337,98	-0,03219	
9,900	0,2735	69,47	338,54	-0,03213	
9,920	0,2744	68,34	339,24	-0,03202	
9,940	0,2752	68,15	340,02	-0,03200	
9,960	0,2759	69,04	340,74	-0,03211	
9,980	0,2765	69,32	341,31	-0,03219	
10,00	0,2773	68,85	341,91	-0,03219	
10,02	0,2782	68,14	342,73	-0,03210	
10,04	0,2789	69,04	343,49	-0,03198	
10,06	0,2796	70,66	344,10	-0,03194	
10,08	0,2804	70,57	344,75	-0,03194	
10,10	0,2812	69,20	345,49	-0,03200	
10,12	0,2819	71,24	346,08	-0,03212	
10,14	0,2825	74,32	346,71	-0,03225	
10,16	0,2834	72,97	347,60	-0,03224	
10,18	0,2842	71,26	348,39	-0,03215	
10,20	0,2849	72,99	348,95	-0,03209	
10,22	0,2855	74,56	349,52	-0,03206	
10,24	0,2863	73,07	350,23	-0,03205	
10,26	0,2871	73,42	350,95	-0,03212	
10,28	0,2877	75,18	351,60	-0,03227	
10,30	0,2883	74,09	352,29	-0,03227	
10,32	0,2891	72,21	352,96	-0,03216	
10,34	0,2899	72,60	353,59	-0,03202	
10,36	0,2905	72,99	354,33	-0,03193	
10,38	0,2911	71,26	355,08	-0,03194	
10,40	0,2918	70,22	355,72	-0,03200	
10,42	0,2924	70,53	356,37	-0,03214	
10,44	0,2932	69,39	357,13	-0,03223	
10,46	0,2940	68,70	357,81	-0,03221	
10,48	0,2946	69,88	358,39	-0,03213	
10,50	0,2953	68,90	359,18	-0,03202	
10,52	0,2961	66,95	359,99	-0,03196	
10,54	0,2966	69,29	360,57	-0,03196	
10,56	0,2973	71,20	361,13	-0,03200	
10,58	0,2980	68,58	361,92	-0,03205	
10,60	0,2987	67,08	362,67	-0,03209	
10,62	0,2993	70,14	363,22	-0,03203	
10,64	0,2999	71,15	363,85	-0,03195	
10,66	0,3007	69,00	364,64	-0,03194	
10,68	0,3014	69,66	365,40	-0,03196	
10,70	0,3020	72,26	365,98	-0,03202	
10,72	0,3026	72,65	366,59	-0,03213	
10,74	0,3034	70,47	367,37	-0,03223	
10,76	0,3041	71,00	368,11	-0,03226	
10,78	0,3047	73,64	368,73	-0,03217	
10,80	0,3054	73,90	369,38	-0,03207	
10,82	0,3061	72,71	370,07	-0,03203	
10,84	0,3067	73,58	370,73	-0,03204	
10,86	0,3074	75,24	371,41	-0,03218	
10,88	0,3081	75,40	372,10	-0,03226	
10,90	0,3088	74,98	372,81	-0,03228	
10,92	0,3095	74,86	373,51	-0,03224	
10,94	0,3101	75,98	374,14	-0,03216	
10,96	0,3107	76,57	374,85	-0,03207	
10,98	0,3112	75,64	375,60	-0,03208	
11,00	0,3118	76,11	376,24	-0,03216	
11,02	0,3124	76,80	376,92	-0,03224	
11,04	0,3132	75,97	377,67	-0,03225	
11,06	0,3138	76,55	378,32	-0,03224	
11,08	0,3144	77,95	378,95	-0,03224	
11,10	0,3151	76,71	379,67	-0,03219	
11,12	0,3158	76,53	380,38	-0,03211	
11,14	0,3163	78,11	381,04	-0,03206	
11,16	0,3169	78,35	381,72	-0,03214	
11,18	0,3175	77,77	382,41	-0,03229	
11,20	0,3181	78,74	383,07	-0,03234	
11,22	0,3187	79,72	383,74	-0,03228	
11,24	0,3193	79,81	384,43	-0,03226	
11,26	0,3198	80,11	385,14	-0,03222	
