Zeit  1 - Standardmessrate [s]	ZwickWeg [mm]	ZwickKraft [N]	Pyrometer [°C]	Maytec [mm]
2,500	-0,4738	150,24	150,11	0,03017	
2,520	-0,4740	150,28	150,11	0,03024	
2,540	-0,4741	150,34	150,10	0,03022	
2,560	-0,4741	150,32	150,10	0,03022	
2,580	-0,4741	150,32	150,10	0,03015	
2,600	-0,4741	150,32	150,10	0,03006	
2,620	-0,4741	150,32	150,10	0,03002	
2,640	-0,4741	150,40	150,11	0,03005	
2,660	-0,4741	150,44	150,11	0,03012	
2,680	-0,4741	150,36	150,11	0,03017	
2,700	-0,4741	150,29	150,10	0,03024	
2,720	-0,4741	150,30	150,10	0,03028	
2,740	-0,4741	150,32	150,10	0,03019	
2,760	-0,4741	150,30	150,10	0,03006	
2,780	-0,4741	150,33	150,10	0,02999	
2,800	-0,4741	150,38	150,10	0,03005	
2,820	-0,4741	150,39	150,11	0,03022	
2,840	-0,4741	150,36	150,11	0,03034	
2,860	-0,4741	150,29	150,11	0,03038	
2,880	-0,4741	150,27	150,11	0,03036	
2,900	-0,4740	150,22	150,10	0,03025	
2,920	-0,4740	150,16	150,10	0,03016	
2,940	-0,4740	150,17	150,10	0,03012	
2,960	-0,4740	150,18	150,10	0,03016	
2,980	-0,4741	150,16	150,10	0,03025	
3,000	-0,4741	150,14	150,10	0,03027	
3,020	-0,4741	150,15	150,10	0,03028	
3,040	-0,4741	150,15	150,11	0,03023	
3,060	-0,4741	150,18	150,11	0,03014	
3,080	-0,4741	150,21	150,11	0,03003	
3,100	-0,4741	150,15	150,11	0,03008	
3,120	-0,4741	150,12	150,10	0,03018	
3,140	-0,4744	152,33	150,18	0,03020	
3,160	-0,4743	146,59	150,16	0,02946	
3,180	-0,4737	109,87	150,03	0,02908	
3,200	-0,4738	63,23	150,04	0,02935	
3,220	-0,4739	18,03	150,09	0,02956	
3,240	-0,4731	-25,54	150,11	0,02965	
3,260	-0,4701	-59,97	150,11	0,02972	
3,280	-0,4656	-59,20	150,11	0,02978	
3,300	-0,4613	-36,04	150,10	0,02992	
3,320	-0,4573	-4,591	150,10	0,03006	
3,340	-0,4535	31,77	150,10	0,03011	
3,360	-0,4502	67,38	150,10	0,03004	
3,380	-0,4481	97,73	150,10	0,02996	
3,400	-0,4468	120,14	150,10	0,02992	
3,420	-0,4461	134,43	150,10	0,02994	
3,440	-0,4456	142,72	150,11	0,03006	
3,460	-0,4453	147,41	150,11	0,03022	
3,480	-0,4452	149,80	150,11	0,03025	
3,500	-0,4452	151,64	150,11	0,03020	
3,520	-0,4452	153,00	150,10	0,03006	
3,540	-0,4452	153,57	150,10	0,02990	
3,560	-0,4452	153,64	150,10	0,02985	
3,580	-0,4452	153,63	150,10	0,02992	
3,600	-0,4453	153,69	150,10	0,02999	
3,620	-0,4456	153,70	150,10	0,03007	
3,640	-0,4458	153,69	150,10	0,03012	
3,660	-0,4459	154,14	150,11	0,03007	
3,680	-0,4458	154,41	150,11	0,02999	
3,700	-0,4458	154,11	150,11	0,02991	
3,720	-0,4458	154,87	150,11	0,02991	
3,740	-0,4458	154,97	150,10	0,03000	
3,760	-0,4458	154,27	150,10	0,03009	
3,780	-0,4460	155,02	150,10	0,03026	
3,800	-0,4463	155,69	150,10	0,03039	
3,820	-0,4465	154,72	150,10	0,03037	
3,840	-0,4466	153,80	150,10	0,03019	
3,860	-0,4465	153,53	150,10	0,02996	
3,880	-0,4465	153,55	150,10	0,02998	
3,900	-0,4465	153,57	150,10	0,03009	
3,920	-0,4466	153,49	150,10	0,03020	
3,940	-0,4469	153,44	150,11	0,03029	
3,960	-0,4471	153,55	150,11	0,03027	
3,980	-0,4472	153,64	150,11	0,03016	
4,000	-0,4472	153,65	150,10	0,03004	
4,020	-0,4472	153,73	150,10	0,02996	
4,040	-0,4472	153,74	150,10	0,02993	
4,060	-0,4472	153,71	150,10	0,03005	
4,080	-0,4472	153,70	150,11	0,03023	
4,100	-0,4472	153,62	150,11	0,03028	
4,120	-0,4473	153,59	150,11	0,03020	
4,140	-0,4476	153,63	150,11	0,03010	
4,160	-0,4478	153,65	150,11	0,03003	
4,180	-0,4479	153,61	150,10	0,03006	
4,200	-0,4479	153,67	150,10	0,03012	
4,220	-0,4479	153,58	150,10	0,03017	
4,240	-0,4478	152,46	150,10	0,03023	
4,260	-0,4478	152,17	150,10	0,03032	
4,280	-0,4479	152,95	150,10	0,03032	
4,300	-0,4478	153,01	150,11	0,03021	
4,320	-0,4478	152,82	150,11	0,03012	
4,340	-0,4479	153,08	150,11	0,03009	
4,360	-0,4479	152,16	150,10	0,03012	
4,380	-0,4479	150,80	150,10	0,03021	
4,400	-0,4479	150,12	150,10	0,03029	
4,420	-0,4479	149,96	150,10	0,03023	
4,440	-0,4479	150,07	150,10	0,03018	
4,460	-0,4479	150,14	150,10	0,03011	
4,480	-0,4478	150,12	150,09	0,03001	
4,500	-0,4479	150,70	150,10	0,02996	
4,520	-0,4481	152,28	150,10	0,03004	
4,540	-0,4484	152,75	150,11	0,03023	
4,560	-0,4485	152,09	150,11	0,03036	
4,580	-0,4485	152,44	150,11	0,03028	
4,600	-0,4485	151,91	150,10	0,03011	
4,620	-0,4485	150,83	150,10	0,03002	
4,640	-0,4485	150,30	150,10	0,02997	
4,660	-0,4485	150,17	150,10	0,03002	
4,680	-0,4485	150,80	150,10	0,03011	
4,700	-0,4485	152,27	150,10	0,03023	
4,720	-0,4485	152,07	150,10	0,03033	
4,740	-0,4485	151,47	150,10	0,03031	
4,760	-0,4485	152,37	150,11	0,03024	
4,780	-0,4485	152,75	150,11	0,03014	
4,800	-0,4485	152,13	150,11	0,03010	
4,820	-0,4485	152,64	150,10	0,03012	
4,840	-0,4485	152,77	150,10	0,03020	
4,860	-0,4485	151,53	150,10	0,03033	
4,880	-0,4485	150,55	150,10	0,03040	
4,900	-0,4485	150,25	150,10	0,03039	
4,920	-0,4488	150,29	150,10	0,03031	
4,940	-0,4491	150,34	150,10	0,03019	
4,960	-0,4492	150,27	150,10	0,03012	
4,980	-0,4492	150,23	150,10	0,03018	
5,000	-0,4492	150,24	150,11	0,03026	
5,020	-0,4492	150,20	150,11	0,03023	
5,040	-0,4492	150,20	150,11	0,03026	
5,060	-0,4492	150,32	150,10	0,03035	
5,080	-0,4492	150,38	150,10	0,03029	
5,100	-0,4492	150,33	150,10	0,03016	
5,120	-0,4492	150,35	150,10	0,03010	
5,140	-0,4492	150,31	150,10	0,03011	
5,160	-0,4492	150,28	150,10	0,03023	
5,180	-0,4492	150,74	150,10	0,03025	
5,200	-0,4492	151,11	150,10	0,03032	
5,220	-0,4492	150,75	150,10	0,03035	
5,240	-0,4492	150,49	150,11	0,03025	
5,260	-0,4492	150,36	150,11	0,03011	
5,280	-0,4492	150,33	150,11	0,03014	
5,300	-0,4492	150,42	150,10	0,03023	
5,320	-0,4492	150,37	150,10	0,03032	
5,340	-0,4492	150,35	150,10	0,03040	
5,360	-0,4492	150,39	150,10	0,03036	
5,380	-0,4492	150,37	150,10	0,03021	
5,400	-0,4492	150,42	150,10	0,03015	
5,420	-0,4492	150,39	150,11	0,03014	
5,440	-0,4492	150,29	150,11	0,03017	
5,460	-0,4492	150,27	150,11	0,03023	
5,480	-0,4492	150,30	150,11	0,03035	
5,500	-0,4492	150,28	150,10	0,03045	
5,520	-0,4492	150,32	150,09	0,03046	
5,540	-0,4492	150,39	150,10	0,03039	
5,560	-0,4492	150,33	150,10	0,03027	
5,580	-0,4492	150,28	150,10	0,03009	
5,600	-0,4492	150,34	150,10	0,03001	
5,620	-0,4495	150,32	150,10	0,03010	
5,640	-0,4498	150,34	150,10	0,03024	
5,660	-0,4499	150,44	150,11	0,03034	
5,680	-0,4499	150,42	150,11	0,03031	
5,700	-0,4499	150,34	150,11	0,03024	
5,720	-0,4499	150,37	150,10	0,03014	
5,740	-0,4499	150,40	150,10	0,03011	
5,760	-0,4499	150,48	150,10	0,03020	
5,780	-0,4499	151,47	150,10	0,03024	
5,800	-0,4499	151,65	150,10	0,03034	
5,820	-0,4499	150,90	150,10	0,03036	
5,840	-0,4499	150,48	150,09	0,03026	
5,860	-0,4499	150,36	150,09	0,03016	
5,880	-0,4499	150,28	150,09	0,03006	
5,900	-0,4499	150,29	150,10	0,03004	
5,920	-0,4499	150,29	150,11	0,03013	
5,940	-0,4499	150,28	150,11	0,03026	
5,960	-0,4499	150,35	150,11	0,03036	
5,980	-0,4499	150,32	150,11	0,03035	
6,000	-0,4499	150,29	150,10	0,03025	
6,020	-0,4499	150,32	150,10	0,03012	
6,040	-0,4499	150,27	150,10	0,03003	
6,060	-0,4499	150,55	150,11	0,03007	
6,080	-0,4501	151,16	150,14	0,03003	
6,100	-0,4500	145,49	150,14	0,02989	
6,120	-0,4499	134,16	150,11	0,02986	
6,140	-0,4499	122,07	150,10	0,02997	
6,160	-0,4499	109,41	150,09	0,03003	
6,180	-0,4495	95,35	150,10	0,03005	
6,200	-0,4488	85,10	150,10	0,02999	
6,220	-0,4479	78,94	150,10	0,02992	
6,240	-0,4470	73,12	150,11	0,02991	
6,260	-0,4459	66,70	150,11	0,02999	
6,280	-0,4446	61,22	150,10	0,03008	
6,300	-0,4433	57,85	150,10	0,03018	
6,320	-0,4419	57,67	150,10	0,03018	
6,340	-0,4406	59,02	150,10	0,03004	
6,360	-0,4392	60,81	150,10	0,02991	
6,380	-0,4379	62,82	150,10	0,02985	
6,400	-0,4365	64,85	150,09	0,02990	
6,420	-0,4352	65,94	150,10	0,03000	
6,440	-0,4339	66,21	150,10	0,03008	
6,460	-0,4325	66,27	150,10	0,03016	
6,480	-0,4311	66,31	150,10	0,03018	
6,500	-0,4298	66,35	150,10	0,03013	
6,520	-0,4284	66,36	150,11	0,03001	
6,540	-0,4271	66,25	150,11	0,03000	
6,560	-0,4258	65,06	150,11	0,03002	
6,580	-0,4244	63,62	150,10	0,03004	
6,600	-0,4231	62,95	150,10	0,03010	
6,620	-0,4217	62,84	150,09	0,03017	
6,640	-0,4204	62,88	150,09	0,03016	
6,660	-0,4189	62,92	150,09	0,03000	
6,680	-0,4173	62,93	150,09	0,02989	
6,700	-0,4157	62,88	150,09	0,02989	
6,720	-0,4143	62,91	150,10	0,02995	
6,740	-0,4130	63,00	150,10	0,03008	
6,760	-0,4117	62,95	150,10	0,03018	
6,780	-0,4103	62,91	150,10	0,03022	
6,800	-0,4090	62,94	150,11	0,03025	
6,820	-0,4076	63,03	150,11	0,03018	
6,840	-0,4063	62,53	150,11	0,03005	
6,860	-0,4050	61,04	150,10	0,02996	
6,880	-0,4036	59,88	150,10	0,02999	
6,900	-0,4023	59,53	150,10	0,03007	
6,920	-0,4009	59,55	150,10	0,03018	
6,940	-0,3996	59,58	150,09	0,03028	
6,960	-0,3983	59,53	150,09	0,03020	
6,980	-0,3969	59,38	150,09	0,03005	
7,000	-0,3956	58,25	150,10	0,02998	
7,020	-0,3942	56,84	150,10	0,02999	
7,040	-0,3928	56,21	150,10	0,03003	
7,060	-0,3911	56,12	150,10	0,03006	
7,080	-0,3895	56,16	150,10	0,03013	
7,100	-0,3881	56,20	150,10	0,03020	
7,120	-0,3868	56,19	150,10	0,03013	
7,140	-0,3855	56,21	150,10	0,03000	
7,160	-0,3840	56,28	150,10	0,02990	
7,180	-0,3824	56,25	150,10	0,02988	
7,200	-0,3808	56,23	150,10	0,02997	
7,220	-0,3794	56,24	150,10	0,03006	
7,240	-0,3781	56,27	150,10	0,03015	
7,260	-0,3768	56,32	150,10	0,03019	
7,280	-0,3753	56,30	150,10	0,03012	
7,300	-0,3737	56,33	150,10	0,03001	
7,320	-0,3721	56,35	150,10	0,02995	
7,340	-0,3707	56,29	150,10	0,02996	
7,360	-0,3694	56,15	150,10	0,03002	
7,380	-0,3679	55,47	150,11	0,03010	
7,400	-0,3663	55,05	150,11	0,03015	
7,420	-0,3648	54,04	150,10	0,03012	
7,440	-0,3634	53,15	150,10	0,03007	
7,460	-0,3619	52,82	150,10	0,02999	
7,480	-0,3603	52,79	150,09	0,02992	
7,500	-0,3587	52,84	150,09	0,02994	
7,520	-0,3573	52,90	150,09	0,02997	
7,540	-0,3558	52,87	150,09	0,03004	
7,560	-0,3542	52,80	150,09	0,03014	
7,580	-0,3527	52,84	150,09	0,03014	
7,600	-0,3511	52,83	150,09	0,03008	
7,620	-0,3495	52,77	150,09	0,02992	
7,640	-0,3479	52,81	150,09	0,02984	
7,660	-0,3466	52,85	150,09	0,02989	
7,680	-0,3451	52,82	150,09	0,02994	
7,700	-0,3435	52,76	150,09	0,03000	
7,720	-0,3419	52,60	150,09	0,03012	
7,740	-0,3405	51,41	150,09	0,03018	
7,760	-0,3389	50,02	150,09	0,03009	
7,780	-0,3373	49,49	150,09	0,02995	
7,800	-0,3358	49,44	150,09	0,02983	
7,820	-0,3342	49,45	150,09	0,02984	
7,840	-0,3326	49,48	150,09	0,03002	
7,860	-0,3311	49,44	150,09	0,03019	
7,880	-0,3297	48,84	150,15	0,03024	
7,900	-0,3280	47,20	150,65	0,03019	
7,920	-0,3265	46,09	151,76	0,03004	
7,940	-0,3248	45,85	153,38	0,02990	
7,960	-0,3232	45,91	154,91	0,02984	
7,980	-0,3216	46,00	156,35	0,02991	
8,000	-0,3200	46,10	158,09	0,03002	
8,020	-0,3184	46,09	160,09	0,03016	
8,040	-0,3168	46,06	161,75	0,03023	
8,060	-0,3151	46,04	163,13	0,03018	
8,080	-0,3136	46,02	164,25	0,03005	
8,100	-0,3119	46,00	165,39	0,02991	
8,120	-0,3104	45,99	166,77	0,02987	
8,140	-0,3087	45,94	168,14	0,02997	
8,160	-0,3071	45,93	169,68	0,03006	
8,180	-0,3055	45,98	171,34	0,03020	
8,200	-0,3038	46,04	172,78	0,03029	
8,220	-0,3022	45,54	174,20	0,03024	
8,240	-0,3005	44,01	175,56	0,03011	
8,260	-0,2988	42,96	176,83	0,03002	
8,280	-0,2972	42,71	178,24	0,03001	
8,300	-0,2956	42,74	179,72	0,03006	
8,320	-0,2940	42,79	181,24	0,03016	
8,340	-0,2922	42,77	182,63	0,03017	
8,360	-0,2904	42,69	183,98	0,03021	
8,380	-0,2888	42,65	185,48	0,03017	
8,400	-0,2871	42,67	187,00	0,02998	
8,420	-0,2854	42,62	188,42	0,02990	
8,440	-0,2837	42,57	189,82	0,02986	
8,460	-0,2819	42,61	191,22	0,02993	
8,480	-0,2802	42,63	192,52	0,03007	
8,500	-0,2785	42,65	193,83	0,03019	
8,520	-0,2769	42,68	195,26	0,03018	
8,540	-0,2752	42,18	196,69	0,03009	
8,560	-0,2735	40,70	198,08	0,03001	
8,580	-0,2718	39,62	199,43	0,02998	
8,600	-0,2702	39,31	200,72	0,03001	
8,620	-0,2685	39,37	202,08	0,03002	
8,640	-0,2667	39,34	203,45	0,03007	
8,660	-0,2650	39,17	204,72	0,03015	
8,680	-0,2633	38,05	206,03	0,03020	
8,700	-0,2616	36,64	207,49	0,03014	
8,720	-0,2598	36,00	208,94	0,03004	
8,740	-0,2581	35,88	210,30	0,02994	
8,760	-0,2564	35,88	211,70	0,02993	
8,780	-0,2546	35,81	213,10	0,03006	
8,800	-0,2528	35,75	214,58	0,03016	
8,820	-0,2509	35,75	216,07	0,03020	
8,840	-0,2490	35,82	217,47	0,03017	
8,860	-0,2472	35,88	218,88	0,03003	
8,880	-0,2455	35,92	220,36	0,02997	
8,900	-0,2438	35,88	221,87	0,02997	
8,920	-0,2421	35,84	223,37	0,03001	
8,940	-0,2403	35,36	224,84	0,03013	
8,960	-0,2384	33,88	226,29	0,03024	
8,980	-0,2365	32,78	227,73	0,03021	
9,000	-0,2347	32,52	229,11	0,03012	
9,020	-0,2329	32,54	230,47	0,03001	
9,040	-0,2311	32,54	231,87	0,02993	
9,060	-0,2294	32,59	233,32	0,02990	
9,080	-0,2275	32,64	234,76	0,03000	
9,100	-0,2256	32,63	236,18	0,03016	
9,120	-0,2238	32,62	237,57	0,03025	
9,140	-0,2219	32,59	238,95	0,03021	
9,160	-0,2200	32,54	240,35	0,03005	
9,180	-0,2182	32,52	241,81	0,02994	
9,200	-0,2162	32,58	243,28	0,02996	
9,220	-0,2144	32,51	244,71	0,02999	
9,240	-0,2125	32,45	246,14	0,03006	
9,260	-0,2106	32,53	247,62	0,03018	
9,280	-0,2088	32,08	249,09	0,03021	
9,300	-0,2070	30,51	250,55	0,03020	
9,320	-0,2051	29,39	252,02	0,03010	
9,340	-0,2032	29,07	253,45	0,02997	
9,360	-0,2014	28,97	254,84	0,02990	
9,380	-0,1994	27,93	256,27	0,02993	
9,400	-0,1976	26,60	258,23	0,03010	
9,420	-0,1957	25,93	261,41	0,03026	
9,440	-0,1937	25,86	265,60	0,03031	
9,460	-0,1918	25,92	268,87	0,03016	
9,480	-0,1899	25,87	270,86	0,03008	
9,500	-0,1880	25,78	272,44	0,03010	
9,520	-0,1860	25,67	273,89	0,03011	
9,540	-0,1840	24,54	275,34	0,03012	
9,560	-0,1821	23,10	276,82	0,03012	
9,580	-0,1802	22,45	278,32	0,03016	
9,600	-0,1783	22,34	279,80	0,03016	
9,620	-0,1762	22,39	281,29	0,03006	
9,640	-0,1742	22,40	282,79	0,02999	
9,660	-0,1722	22,39	284,27	0,02994	
9,680	-0,1702	22,42	285,69	0,02993	
9,700	-0,1682	22,46	287,07	0,02999	
9,720	-0,1662	22,44	288,35	0,03011	
9,740	-0,1642	22,84	289,54	0,03023	
9,760	-0,1621	24,28	290,78	0,03025	
9,780	-0,1602	25,33	292,08	0,03011	
9,800	-0,1583	26,14	293,43	0,03000	
9,820	-0,1564	27,70	294,76	0,03000	
9,840	-0,1544	28,80	296,09	0,03005	
9,860	-0,1524	29,15	297,45	0,03012	
9,880	-0,1504	29,72	298,86	0,03021	
9,900	-0,1485	30,76	300,30	0,03023	
9,920	-0,1466	30,39	301,74	0,03017	
9,940	-0,1447	29,61	303,12	0,03008	
9,960	-0,1429	29,27	304,50	0,03001	
9,980	-0,1410	29,22	305,89	0,03002	
10,00	-0,1391	29,24	307,35	0,03007	
10,02	-0,1372	28,76	308,90	0,03019	
10,04	-0,1353	27,29	310,46	0,03030	
10,06	-0,1335	26,20	311,99	0,03034	
10,08	-0,1315	25,87	313,51	0,03020	
10,10	-0,1296	25,88	315,00	0,03009	
10,12	-0,1277	25,92	316,50	0,03001	
10,14	-0,1257	25,53	318,01	0,03002	
10,16	-0,1236	25,54	319,20	0,03013	
10,18	-0,1217	30,82	319,76	0,03020	
10,20	-0,1199	42,79	319,93	0,03017	
10,22	-0,1181	56,07	320,06	0,03004	
10,24	-0,1162	67,94	320,48	0,02995	
10,26	-0,1146	75,32	321,34	0,02996	
10,28	-0,1134	77,80	322,29	0,02996	
10,30	-0,1125	79,04	322,95	0,03007	
10,32	-0,1115	83,07	323,46	0,03022	
10,34	-0,1102	86,21	324,34	0,03027	
10,36	-0,1089	87,53	325,58	0,03021	
10,38	-0,1078	88,41	326,64	0,03006	
10,40	-0,1074	90,06	327,26	0,02993	
10,42	-0,1068	88,72	327,84	0,02991	
10,44	-0,1058	85,09	328,66	0,02990	
10,46	-0,1048	83,61	329,57	0,02992	
10,48	-0,1041	83,83	330,37	0,03002	
10,50	-0,1035	82,52	331,09	0,03014	
10,52	-0,1027	78,44	331,97	0,03020	
10,54	-0,1018	75,73	332,88	0,03010	
10,56	-0,1009	75,16	333,65	0,02996	
10,58	-0,1002	74,21	334,39	0,02992	
10,60	-0,09933	71,49	335,25	0,02994	
10,62	-0,09842	69,67	336,12	0,03002	
10,64	-0,09755	69,34	336,94	0,03012	
10,66	-0,09683	69,06	337,69	0,03015	
10,68	-0,09594	68,82	338,45	0,03013	
10,70	-0,09492	68,16	339,34	0,02999	
10,72	-0,09396	67,56	340,26	0,02987	
10,74	-0,09315	67,45	341,05	0,02989	
10,76	-0,09240	67,71	341,79	0,03000	
10,78	-0,09136	66,24	342,71	0,03012	
10,80	-0,09038	65,16	343,59	0,03022	
10,82	-0,08949	66,86	344,31	0,03025	
10,84	-0,08863	67,98	345,05	0,03007	
10,86	-0,08769	67,09	345,93	0,02991	
10,88	-0,08663	66,82	346,80	0,02989	
10,90	-0,08568	67,88	347,58	0,02997	
10,92	-0,08482	67,60	348,33	0,03005	
10,94	-0,08390	66,78	349,21	0,03005	
10,96	-0,08294	65,78	350,16	0,03005	
10,98	-0,08215	66,71	350,92	0,03008	
11,00	-0,08144	68,79	351,62	0,03004	
11,02	-0,08048	68,05	352,50	0,02997	
11,04	-0,07951	67,26	353,37	0,02991	
11,06	-0,07869	68,17	354,20	0,02994	
11,08	-0,07785	68,68	355,01	0,03008	
11,10	-0,07701	67,60	355,78	0,03019	
11,12	-0,07610	66,84	356,64	0,03015	
11,14	-0,07527	66,98	357,49	0,03006	
11,16	-0,07452	68,62	358,21	0,02993	
11,18	-0,07365	68,99	359,01	0,02990	
11,20	-0,07270	67,95	359,93	0,02997	
11,22	-0,07183	68,77	360,75	0,03004	
11,24	-0,07102	70,10	361,53	0,03010	
11,26	-0,07017	69,07	362,37	0,03019	
11,28	-0,06939	68,61	363,17	0,03015	
11,30	-0,06861	69,61	364,02	0,03002	
11,32	-0,06774	69,46	364,89	0,02989	
11,34	-0,06690	70,14	365,67	0,02982	
11,36	-0,06604	71,23	366,48	0,02990	
11,38	-0,06525	71,67	367,31	0,03002	
11,40	-0,06444	71,94	368,13	0,03012	
11,42	-0,06366	72,98	368,94	0,03014	
11,44	-0,06294	73,41	369,75	0,03015	
11,46	-0,06217	73,34	370,58	0,03012	
11,48	-0,06135	73,75	371,42	0,02996	
