10 2 1 3  1550
781 970 2480 2480 2480 2480 0.35 0.3 0.61 
25 407 380 236 144 190 65 12 12 5 0.62 0.29 0.51 
432 738 312 156 156 81 119 14 9 5 0.05 0.4 1.11 
66 111 510 351 159 170 152 14 12 6 0.84 0.4 1.04 
788 629 546 389 157 112 182 10 9 5 0.22 0.24 1.06 
326 917 510 340 170 111 166 19 12 6 0.66 0.55 0.42 
442 608 268 234 34 38 134 13 9 4 0.64 0.18 1.01 
610 934 480 320 160 38 77 10 8 4 0.2 0.98 1.43 
134 881 316 241 75 32 158 17 11 4 0.59 0.44 0.79 
136 126 308 158 150 154 141 17 11 6 0.89 0.89 0.57 
670 44 330 272 58 110 42 11 9 4 0.49 0.22 0.95 
