50 5 3 10  2496
624 704 11984 11984 11984 11984 11984 11984 11984 11984 11984 11984 11984 0.19 0.64 0.88 0.81 0.58 0.62 
462 927 410 374 36 33 58 205 47 34 81 169 205 60 18 13 13 7 8 5 0.02 0.88 0.63 0.28 0.99 0.74 
95 698 370 267 103 108 96 185 169 99 104 44 113 103 18 17 14 11 7 4 0.06 0.91 0.31 0.99 1.04 0.98 
98 914 396 243 153 198 149 98 128 136 56 146 83 176 11 15 13 9 6 5 0.23 0.38 1.12 1.11 0.65 1.15 
532 191 621 582 39 198 34 57 32 132 71 158 207 93 16 16 11 11 8 6 0 0.93 0.27 0.95 1.17 0.37 
632 264 597 544 53 199 118 168 44 162 171 97 42 199 11 11 10 11 9 5 0.52 0.94 1.04 1.37 0.95 0.92 
838 288 412 323 89 45 181 78 193 206 202 58 130 46 19 14 13 7 8 5 0.83 0.47 0.57 0.96 0.74 0.61 
571 662 394 213 181 46 179 197 169 70 65 116 133 126 15 12 14 8 7 4 0.69 0.76 0.41 1.05 0.18 0.71 
147 919 390 195 195 187 36 163 118 119 85 104 108 150 19 12 13 8 9 6 0.48 0.64 0.29 1.19 0.81 0.42 
706 558 374 187 187 73 69 179 75 168 171 86 97 180 18 17 13 9 8 5 0.1 0.27 0.45 1.16 0.79 0.49 
128 725 356 178 178 98 92 148 68 139 46 41 41 76 15 12 10 9 8 5 0.66 0.74 1.34 0.72 0.81 0.38 
778 606 372 186 186 166 175 52 94 115 177 102 73 164 17 11 11 8 9 4 0.99 1.15 0.76 0.22 1.19 1 
45 656 272 143 129 98 49 136 63 48 62 81 59 101 14 13 11 8 6 5 0.35 0.44 1.22 0.65 0.7 0.79 
641 175 594 521 73 196 39 145 198 196 133 43 151 30 11 13 12 8 7 6 0.31 0.28 0.81 0.61 0.46 0.51 
156 620 528 352 176 51 40 176 166 113 71 93 116 64 10 14 14 9 8 5 0.11 1.31 0.9 0.34 0.58 1.03 
40 656 374 293 81 94 175 116 187 171 116 135 42 176 17 17 9 7 7 6 0.78 0.8 0.45 0.92 0.58 0.7 
